tick,pitch,yaw,steamid,name,label
32036,1.9212341,174.272,76561198410519875,🗿,0
32037,1.9013214,174.17313,76561198410519875,🗿,0
32038,1.8814087,174.05432,76561198410519875,🗿,0
32039,1.8220215,173.79684,76561198410519875,🗿,0
32040,1.762619,173.65814,76561198410519875,🗿,0
32041,1.7427063,173.59875,76561198410519875,🗿,0
32042,1.6833191,173.49951,76561198410519875,🗿,0
32043,1.6438293,173.38074,76561198410519875,🗿,0
32044,1.6239166,173.16309,76561198410519875,🗿,0
32045,1.6239166,173.04395,76561198410519875,🗿,0
32046,1.6637421,172.70749,76561198410519875,🗿,0
32047,1.7032166,172.48947,76561198410519875,🗿,0
32048,1.7825317,171.99438,76561198410519875,🗿,0
32049,1.8220215,171.43994,76561198410519875,🗿,0
32050,1.8618469,170.78625,76561198410519875,🗿,0
32051,1.8814087,170.56857,76561198410519875,🗿,0
32052,1.9013214,170.25171,76561198410519875,🗿,0
32053,1.9013214,170.21185,76561198410519875,🗿,0
32054,1.9013214,170.21185,76561198410519875,🗿,0
32055,1.9013214,170.21185,76561198410519875,🗿,0
32056,1.9013214,170.21185,76561198410519875,🗿,0
32057,1.9013214,170.19229,76561198410519875,🗿,0
32058,1.9013214,170.1724,76561198410519875,🗿,0
32059,1.9013214,170.09308,76561198410519875,🗿,0
32060,1.9013214,169.93481,76561198410519875,🗿,0
32061,1.9013214,169.6773,76561198410519875,🗿,0
32062,1.8814087,169.18188,76561198410519875,🗿,0
32063,1.841919,168.84546,76561198410519875,🗿,0
32064,1.7427063,168.03348,76561198410519875,🗿,0
32065,1.6043396,167.22153,76561198410519875,🗿,0
32066,1.4258118,166.38965,76561198410519875,🗿,0
32067,1.2081604,165.59726,76561198410519875,🗿,0
32068,1.0100555,164.8447,76561198410519875,🗿,0
32069,0.87135315,164.36954,76561198410519875,🗿,0
32070,0.5942993,163.41888,76561198410519875,🗿,0
32071,0.29696655,162.4284,76561198410519875,🗿,0
32072,0.15861511,161.99274,76561198410519875,🗿,0
32073,-0.11878967,161.20068,76561198410519875,🗿,0
32074,-0.336792,160.52707,76561198410519875,🗿,0
32075,-0.51498413,159.89331,76561198410519875,🗿,0
32076,-0.71307373,159.14075,76561198410519875,🗿,0
32077,-0.8119507,158.88324,76561198410519875,🗿,0
32078,-0.9901428,158.26938,76561198410519875,🗿,0
32079,-1.0893555,157.7149,76561198410519875,🗿,0
32080,-1.1288452,157.41794,76561198410519875,🗿,0
32081,-1.1487579,157.33862,76561198410519875,🗿,0
32082,-1.2081604,157.10107,76561198410519875,🗿,0
32083,-1.2675476,156.94244,76561198410519875,🗿,0
32084,-1.3070374,156.74435,76561198410519875,🗿,0
