pitch,yaw,tick,steamid
0.7604675,-30.494263,54475,76561199039565051
0.7330017,-30.521729,54476,76561199039565051
0.7330017,-30.521729,54477,76561199039565051
0.7330017,-30.521729,54478,76561199039565051
0.7330017,-30.521729,54479,76561199039565051
0.7330017,-30.521729,54480,76561199039565051
0.7330017,-30.521729,54481,76561199039565051
0.7330017,-30.521729,54482,76561199039565051
0.7330017,-30.521729,54483,76561199039565051
0.7330017,-30.521729,54484,76561199039565051
0.7330017,-30.521729,54485,76561199039565051
0.7330017,-30.521729,54486,76561199039565051
0.7330017,-30.521729,54487,76561199039565051
0.7330017,-30.246735,54488,76561199039565051
0.8432007,-29.6418,54489,76561199039565051
0.95306396,-28.679474,54490,76561199039565051
1.3104553,-27.056915,54491,76561199039565051
1.6403961,-24.801636,54492,76561199039565051
1.7780762,-22.106903,54493,76561199039565051
1.9154053,-19.054413,54494,76561199039565051
1.9428711,-14.131851,54495,76561199039565051
1.9428711,-10.886765,54496,76561199039565051
1.9428711,-8.081818,54497,76561199039565051
1.9428711,-6.0191345,54498,76561199039565051
1.9428711,-5.1666565,54499,76561199039565051
1.9428711,-3.8469238,54500,76561199039565051
1.8879395,-3.0493927,54501,76561199039565051
1.8879395,-2.9117126,54502,76561199039565051
1.8879395,-2.7743835,54503,76561199039565051
1.8879395,-2.7743835,54504,76561199039565051
1.8879395,-2.7743835,54505,76561199039565051
1.8879395,-2.7743835,54506,76561199039565051
1.8879395,-2.7743835,54507,76561199039565051
1.8879395,-2.7743835,54508,76561199039565051
1.8879395,-2.7743835,54509,76561199039565051
1.8879395,-2.7743835,54510,76561199039565051
1.8879395,-2.7743835,54511,76561199039565051
1.8879395,-2.7743835,54512,76561199039565051
1.8879395,-2.7743835,54513,76561199039565051
1.8879395,-2.7743835,54514,76561199039565051
1.8879395,-2.7743835,54515,76561199039565051
1.8879395,-2.7743835,54516,76561199039565051
1.8879395,-2.7743835,54517,76561199039565051
1.8879395,-2.7743835,54518,76561199039565051
1.8879395,-2.7743835,54519,76561199039565051
1.8879395,-2.7743835,54520,76561199039565051
1.8879395,-2.7743835,54521,76561199039565051
1.8879395,-2.7743835,54522,76561199039565051
1.8879395,-2.7743835,54523,76561199039565051
1.8879395,-2.7743835,54524,76561199039565051
1.8879395,-2.7743835,54525,76561199039565051
1.8879395,-2.7743835,54526,76561199039565051
1.8879395,-2.7743835,54527,76561199039565051
1.8879395,-2.7743835,54528,76561199039565051
1.8879395,-2.7743835,54529,76561199039565051
1.8879395,-2.7743835,54530,76561199039565051
1.8879395,-2.7743835,54531,76561199039565051
1.8879395,-2.7743835,54532,76561199039565051
1.8879395,-2.7743835,54533,76561199039565051
1.8879395,-2.7743835,54534,76561199039565051
1.8879395,-2.7743835,54535,76561199039565051
1.8879395,-2.7743835,54536,76561199039565051
1.8879395,-2.7743835,54537,76561199039565051
1.8879395,-2.7743835,54538,76561199039565051
1.8879395,-2.7743835,54539,76561199039565051
1.8879395,-2.7743835,54540,76561199039565051
1.8879395,-2.7743835,54541,76561199039565051
1.8879395,-2.7743835,54542,76561199039565051
1.8879395,-2.7469177,54543,76561199039565051
1.8879395,-2.6916504,54544,76561199039565051
1.8879395,-2.609253,54545,76561199039565051
1.8879395,-2.609253,54546,76561199039565051
1.8879395,-2.609253,54547,76561199039565051
1.8879395,-2.609253,54548,76561199039565051
1.8879395,-2.609253,54549,76561199039565051
1.8879395,-2.609253,54550,76561199039565051
1.8879395,-2.609253,54551,76561199039565051
1.8879395,-2.609253,54552,76561199039565051
1.8879395,-2.609253,54553,76561199039565051
1.8879395,-2.609253,54554,76561199039565051
1.8879395,-2.609253,54555,76561199039565051
1.8879395,-2.609253,54556,76561199039565051
1.8879395,-2.609253,54557,76561199039565051
1.8879395,-2.609253,54558,76561199039565051
1.8879395,-2.609253,54559,76561199039565051
1.8879395,-2.609253,54560,76561199039565051
1.8604736,-2.6367188,54561,76561199039565051
1.8604736,-2.6916504,54562,76561199039565051
1.805542,-2.856781,54563,76561199039565051
1.7231445,-3.0768585,54564,76561199039565051
1.6956787,-3.296936,54565,76561199039565051
1.6678619,-3.4342651,54566,76561199039565051
1.6129303,-3.6817932,54567,76561199039565051
1.5579987,-3.984253,54568,76561199039565051
1.5305328,-4.121933,54569,76561199039565051
1.4756012,-4.3416595,54570,76561199039565051
1.4756012,-4.561737,54571,76561199039565051
1.4756012,-4.699402,54572,76561199039565051
1.4756012,-4.919464,54573,76561199039565051
1.4756012,-5.1944733,54574,76561199039565051
1.4756012,-5.359268,54575,76561199039565051
1.4481354,-5.524414,54576,76561199039565051
1.4481354,-5.6068115,54577,76561199039565051
1.4481354,-5.799408,54578,76561199039565051
1.4206696,-6.0191345,54579,76561199039565051
1.4206696,-6.1567993,54580,76561199039565051
1.4206696,-6.239197,54581,76561199039565051
1.4206696,-6.376877,54582,76561199039565051
1.4206696,-6.514206,54583,76561199039565051
1.4206696,-6.7068176,54584,76561199039565051
1.4206696,-6.8441467,54585,76561199039565051
1.4206696,-6.899414,54586,76561199039565051
1.4206696,-7.0092773,54587,76561199039565051
1.3928528,-7.091675,54588,76561199039565051
1.365387,-7.1191406,54589,76561199039565051
1.365387,-7.201874,54590,76561199039565051
1.3379211,-7.2842712,54591,76561199039565051
1.3104553,-7.4219513,54592,76561199039565051
1.2555237,-7.6969604,54593,76561199039565051
1.200592,-7.944153,54594,76561199039565051
1.1731262,-8.136749,54595,76561199039565051
1.0903931,-8.494141,54596,76561199039565051
1.0629272,-8.604355,54597,76561199039565051
1.0079956,-8.824432,54598,76561199039565051
0.9805298,-8.934296,54599,76561199039565051
0.8981323,-9.291687,54600,76561199039565051
0.8706665,-9.484283,54601,76561199039565051
0.8432007,-9.594147,54602,76561199039565051
0.78793335,-9.896973,54603,76561199039565051
0.7330017,-10.199432,54604,76561199039565051
0.7055359,-10.336761,54605,76561199039565051
0.65060425,-10.556824,54606,76561199039565051
0.5956726,-10.859299,54607,76561199039565051
0.56785583,-10.996628,54608,76561199039565051
0.5129242,-11.216705,54609,76561199039565051
0.5129242,-11.271973,54610,76561199039565051
0.45799255,-11.629364,54611,76561199039565051
0.43052673,-11.766693,54612,76561199039565051
0.3755951,-11.986771,54613,76561199039565051
0.34812927,-12.124451,54614,76561199039565051
0.32066345,-12.454376,54615,76561199039565051
0.29319763,-12.756836,54616,76561199039565051
0.26538086,-12.866699,54617,76561199039565051
0.21044922,-13.141708,54618,76561199039565051
0.12805176,-13.416718,54619,76561199039565051
0.12805176,-13.471649,54620,76561199039565051
0.12805176,-13.471649,54621,76561199039565051
0.12805176,-13.471649,54622,76561199039565051
0.12805176,-13.471649,54623,76561199039565051
0.12805176,-13.471649,54624,76561199039565051
0.12805176,-13.471649,54625,76561199039565051
0.12805176,-13.471649,54626,76561199039565051
0.12805176,-13.471649,54627,76561199039565051
0.12805176,-13.471649,54628,76561199039565051
0.12805176,-13.471649,54629,76561199039565051
0.12805176,-13.471649,54630,76561199039565051
0.16479492,-13.422882,54631,76561199039565051
0.20118713,-13.337402,54632,76561199039565051
0.22590637,-13.276291,54633,76561199039565051
0.26229858,-13.190796,54634,76561199039565051
0.29904175,-13.154068,54635,76561199039565051
0.29904175,-13.154068,54636,76561199039565051
0.29904175,-13.154068,54637,76561199039565051
0.29904175,-13.154068,54638,76561199039565051
0.29904175,-13.154068,54639,76561199039565051
0.33576965,-13.154068,54640,76561199039565051
0.36013794,-13.154068,54641,76561199039565051
0.37249756,-13.154068,54642,76561199039565051
0.42126465,-13.178436,54643,76561199039565051
0.47035217,-13.215179,54644,76561199039565051
0.5314636,-13.276291,54645,76561199039565051
0.58021545,-13.337402,54646,76561199039565051
0.60458374,-13.386154,54647,76561199039565051
0.69007874,-13.569489,54648,76561199039565051
0.70243835,-13.593872,54649,76561199039565051
0.70243835,-13.606232,54650,76561199039565051
0.72680664,-13.64296,54651,76561199039565051
0.7635498,-13.6796875,54652,76561199039565051
0.78793335,-13.716095,54653,76561199039565051
0.8370209,-13.777191,54654,76561199039565051
0.86138916,-13.826294,54655,76561199039565051
0.86138916,-13.826294,54656,76561199039565051
0.86138916,-13.826294,54657,76561199039565051
0.86138916,-13.826294,54658,76561199039565051
0.86138916,-13.8506775,54659,76561199039565051
0.86138916,-13.863037,54660,76561199039565051
0.84902954,-13.875046,54661,76561199039565051
0.84902954,-13.875046,54662,76561199039565051
0.8370209,-13.899414,54663,76561199039565051
0.82466125,-13.899414,54664,76561199039565051
0.7759094,-13.911774,54665,76561199039565051
0.7635498,-13.911774,54666,76561199039565051
0.714798,-13.924133,54667,76561199039565051
0.69007874,-13.924133,54668,76561199039565051
0.67807007,-13.924133,54669,76561199039565051
0.66571045,-13.936157,54670,76561199039565051
0.66571045,-13.936157,54671,76561199039565051
0.66571045,-13.936157,54672,76561199039565051
0.66571045,-13.936157,54673,76561199039565051
0.66571045,-13.936157,54674,76561199039565051
0.66571045,-13.936157,54675,76561199039565051
0.6536865,-13.936157,54676,76561199039565051
0.6413269,-13.948517,54677,76561199039565051
0.6413269,-13.9729,54678,76561199039565051
0.6413269,-14.009628,54679,76561199039565051
0.6289673,-14.033997,54680,76561199039565051
0.61694336,-14.05838,54681,76561199039565051
0.60458374,-14.107483,54682,76561199039565051
0.60458374,-14.1562195,54683,76561199039565051
0.5925751,-14.192963,54684,76561199039565051
0.5925751,-14.217346,54685,76561199039565051
0.58021545,-14.2417145,54686,76561199039565051
0.58021545,-14.254074,54687,76561199039565051
0.55584717,-14.302826,54688,76561199039565051
0.54348755,-14.351929,54689,76561199039565051
0.54348755,-14.363937,54690,76561199039565051
0.54348755,-14.510529,54691,76561199039565051
0.54348755,-14.571655,54692,76561199039565051
0.54348755,-14.681854,54693,76561199039565051
0.54348755,-14.828461,54694,76561199039565051
0.54348755,-14.91394,54695,76561199039565051
0.54348755,-15.268585,54696,76561199039565051
0.54348755,-15.35408,54697,76561199039565051
0.54348755,-15.500671,54698,76561199039565051
0.54348755,-15.635254,54699,76561199039565051
0.54348755,-15.696381,54700,76561199039565051
0.54348755,-15.8186035,54701,76561199039565051
0.54348755,-15.952835,54702,76561199039565051
0.54348755,-16.013947,54703,76561199039565051
0.54348755,-16.03833,54704,76561199039565051
0.54348755,-16.124146,54705,76561199039565051
0.54348755,-16.246368,54706,76561199039565051
0.54348755,-16.356232,54707,76561199039565051
0.54348755,-16.417358,54708,76561199039565051
0.54348755,-16.527222,54709,76561199039565051
0.54348755,-16.63742,54710,76561199039565051
0.54348755,-16.686172,54711,76561199039565051
0.54348755,-16.698532,54712,76561199039565051
0.5314636,-16.73526,54713,76561199039565051
0.5314636,-16.747284,54714,76561199039565051
0.519104,-16.784027,54715,76561199039565051
0.519104,-16.832764,54716,76561199039565051
0.49472046,-16.881866,54717,76561199039565051
0.48236084,-16.930618,54718,76561199039565051
0.48236084,-16.967346,54719,76561199039565051
0.47035217,-17.052841,54720,76561199039565051
0.44563293,-17.187424,54721,76561199039565051
0.43362427,-17.285278,54722,76561199039565051
0.42126465,-17.346375,54723,76561199039565051
0.42126465,-17.443878,54724,76561199039565051
0.42126465,-17.627228,54725,76561199039565051
0.42126465,-17.74945,54726,76561199039565051
0.42126465,-17.810547,54727,76561199039565051
0.42126465,-17.94513,54728,76561199039565051
0.43362427,-18.030624,54729,76561199039565051
0.48236084,-18.421661,54730,76561199039565051
0.49472046,-18.531876,54731,76561199039565051
0.5067444,-18.71521,54732,76561199039565051
0.5067444,-18.81305,54733,76561199039565051
0.5067444,-19.057495,54734,76561199039565051
0.5067444,-19.093903,54735,76561199039565051
0.5067444,-19.13063,54736,76561199039565051
0.519104,-19.154999,54737,76561199039565051
0.519104,-19.154999,54738,76561199039565051
0.519104,-19.154999,54739,76561199039565051
0.519104,-19.167358,54740,76561199039565051
0.5314636,-19.228485,54741,76561199039565051
0.54348755,-19.240845,54742,76561199039565051
0.56785583,-19.30194,54743,76561199039565051
0.56785583,-19.326324,54744,76561199039565051
0.56785583,-19.338348,54745,76561199039565051
0.56785583,-19.350708,54746,76561199039565051
0.58021545,-19.399445,54747,76561199039565051
0.58021545,-19.399445,54748,76561199039565051
0.58021545,-19.448547,54749,76561199039565051
0.60458374,-19.521667,54750,76561199039565051
0.60458374,-19.57077,54751,76561199039565051
0.60458374,-19.65625,54752,76561199039565051
0.60458374,-19.705017,54753,76561199039565051
0.60458374,-19.741745,54754,76561199039565051
0.60458374,-19.815216,54755,76561199039565051
0.60458374,-19.888336,54756,76561199039565051
0.61694336,-19.949463,54757,76561199039565051
0.61694336,-19.961823,54758,76561199039565051
0.61694336,-19.99855,54759,76561199039565051
0.61694336,-19.99855,54760,76561199039565051
0.61694336,-20.01056,54761,76561199039565051
0.61694336,-20.022919,54762,76561199039565051
0.61694336,-20.022919,54763,76561199039565051
0.61694336,-20.035278,54764,76561199039565051
0.61694336,-20.035278,54765,76561199039565051
0.61694336,-20.035278,54766,76561199039565051
0.61694336,-20.035278,54767,76561199039565051
0.61694336,-20.035278,54768,76561199039565051
0.61694336,-20.035278,54769,76561199039565051
0.61694336,-20.035278,54770,76561199039565051
0.61694336,-20.035278,54771,76561199039565051
0.66571045,-20.145142,54772,76561199039565051
0.7511902,-20.316132,54773,76561199039565051
0.78793335,-20.401947,54774,76561199039565051
0.81230164,-20.487442,54775,76561199039565051
