pitch,yaw,tick,steamid
3.0250244,-94.5377,25963,76561199470374288
3.0250244,-94.620094,25964,76561199470374288
2.9975586,-94.86763,25965,76561199470374288
2.9975586,-95.19756,25966,76561199470374288
2.9700928,-95.252495,25967,76561199470374288
2.9700928,-95.252495,25968,76561199470374288
2.9700928,-95.27996,25969,76561199470374288
2.9700928,-95.27996,25970,76561199470374288
2.9700928,-95.27996,25971,76561199470374288
2.9700928,-95.27996,25972,76561199470374288
2.9700928,-95.27996,25973,76561199470374288
2.9700928,-95.335236,25974,76561199470374288
2.9975586,-95.41763,25975,76561199470374288
3.0250244,-95.472565,25976,76561199470374288
3.0524902,-95.50003,25977,76561199470374288
3.0524902,-95.50003,25978,76561199470374288
3.0524902,-95.50003,25979,76561199470374288
3.0524902,-95.50003,25980,76561199470374288
3.0524902,-95.50003,25981,76561199470374288
3.0524902,-95.50003,25982,76561199470374288
3.0524902,-95.50003,25983,76561199470374288
3.0524902,-95.50003,25984,76561199470374288
3.0524902,-95.50003,25985,76561199470374288
3.0524902,-95.50003,25986,76561199470374288
3.0524902,-95.50003,25987,76561199470374288
3.0524902,-95.50003,25988,76561199470374288
3.0524902,-95.50003,25989,76561199470374288
3.0524902,-95.50003,25990,76561199470374288
3.0524902,-95.50003,25991,76561199470374288
3.0524902,-95.58243,25992,76561199470374288
3.0250244,-95.8025,25993,76561199470374288
3.0524902,-96.545105,25994,76561199470374288
3.079956,-97.534904,25995,76561199470374288
3.079956,-98.66272,25996,76561199470374288
3.2176208,-100.55992,25997,76561199470374288
3.3000183,-101.2476,25998,76561199470374288
3.4926147,-102.622604,25999,76561199470374288
3.5750122,-103.255005,26000,76561199470374288
3.6848755,-104.85008,26001,76561199470374288
3.7123413,-105.26241,26002,76561199470374288
3.7950897,-106.11523,26003,76561199470374288
3.7950897,-106.252556,26004,76561199470374288
3.7950897,-106.50009,26005,76561199470374288
3.7950897,-106.52756,26006,76561199470374288
3.7950897,-106.52756,26007,76561199470374288
3.7950897,-106.52756,26008,76561199470374288
3.7950897,-106.52756,26009,76561199470374288
3.7950897,-106.52756,26010,76561199470374288
3.9324188,-106.032486,26011,76561199470374288
3.9873505,-105.620155,26012,76561199470374288
4.070099,-104.40994,26013,76561199470374288
4.070099,-102.705,26014,76561199470374288
4.070099,-100.69759,26015,76561199470374288
4.015167,-99.65252,26016,76561199470374288
3.6848755,-97.534904,26017,76561199470374288
3.3824158,-96.957436,26018,76561199470374288
3.1348877,-96.9849,26019,76561199470374288
2.8598785,-97.15004,26020,76561199470374288
2.8598785,-97.15004,26021,76561199470374288
2.8598785,-97.15004,26022,76561199470374288
2.8598785,-97.15004,26023,76561199470374288
2.8598785,-97.15004,26024,76561199470374288
2.8598785,-97.15004,26025,76561199470374288
2.8598785,-97.15004,26026,76561199470374288
2.9151611,-97.86518,26027,76561199470374288
2.9151611,-98.029976,26028,76561199470374288
2.9975586,-97.617645,26029,76561199470374288
3.1074219,-97.04018,26030,76561199470374288
3.7950897,-93.98769,26031,76561199470374288
4.1250305,-92.66762,26032,76561199470374288
4.72995,-89.42253,26033,76561199470374288
5.417633,-83.262634,26034,76561199470374288
5.4725647,-80.87002,26035,76561199470374288
5.5274963,-76.3052,26036,76561199470374288
5.5274963,-72.0425,26037,76561199470374288
5.5274963,-68.21995,26038,76561199470374288
5.5274963,-66.54247,26039,76561199470374288
5.417633,-62.939987,26040,76561199470374288
5.032425,-62.197723,26041,76561199470374288
4.8123474,-62.22519,26042,76561199470374288
4.6200867,-62.28012,26043,76561199470374288
4.592621,-62.28012,26044,76561199470374288
4.592621,-62.28012,26045,76561199470374288
4.592621,-62.28012,26046,76561199470374288
4.592621,-62.28012,26047,76561199470374288
4.592621,-62.28012,26048,76561199470374288
4.565155,-62.610054,26049,76561199470374288
4.42749,-62.885056,26050,76561199470374288
4.42749,-62.307587,26051,76561199470374288
4.482422,-61.78505,26052,76561199470374288
4.840164,-60.08011,26053,76561199470374288
5.2250366,-57.164955,26054,76561199470374288
5.3623657,-51.555054,26055,76561199470374288
5.3623657,-49.602585,26056,76561199470374288
5.3623657,-45.69763,26057,76561199470374288
5.3623657,-43.772614,26058,76561199470374288
5.3623657,-38.190186,26059,76561199470374288
5.3349,-34.972565,26060,76561199470374288
4.757416,-32.085236,26061,76561199470374288
4.5373535,-31.617615,26062,76561199470374288
4.345093,-31.28769,26063,76561199470374288
4.290161,-31.204956,26064,76561199470374288
4.290161,-31.204956,26065,76561199470374288
4.290161,-31.204956,26066,76561199470374288
4.290161,-31.204956,26067,76561199470374288
4.290161,-31.204956,26068,76561199470374288
4.290161,-31.204956,26069,76561199470374288
4.290161,-31.204956,26070,76561199470374288
4.317627,-31.425018,26071,76561199470374288
4.290161,-31.700012,26072,76561199470374288
4.2623596,-31.672546,26073,76561199470374288
4.290161,-31.452484,26074,76561199470374288
4.6475525,-28.785217,26075,76561199470374288
4.6750183,-27.602463,26076,76561199470374288
4.702484,-25.127441,26077,76561199470374288
4.702484,-23.06511,26078,76561199470374288
4.702484,-20.810165,26079,76561199470374288
4.702484,-20.17743,26080,76561199470374288
4.702484,-19.105225,26081,76561199470374288
4.702484,-18.665085,26082,76561199470374288
4.702484,-17.399933,26083,76561199470374288
4.702484,-17.097473,26084,76561199470374288
4.702484,-16.437607,26085,76561199470374288
4.6750183,-15.749939,26086,76561199470374288
4.592621,-15.392532,26087,76561199470374288
4.345093,-14.127731,26088,76561199470374288
4.1250305,-13.165054,26089,76561199470374288
3.8774872,-12.1749115,26090,76561199470374288
3.5475464,-11.18512,26091,76561199470374288
3.1348877,-10.112579,26092,76561199470374288
2.6950836,-9.067505,26093,76561199470374288
2.502472,-8.627701,26094,76561199470374288
2.2549438,-7.9949646,26095,76561199470374288
2.1176147,-7.665024,26096,76561199470374288
2.0348816,-7.4449463,26097,76561199470374288
1.97995,-7.335083,26098,76561199470374288
1.9250183,-7.087555,26099,76561199470374288
1.7873383,-6.510086,26100,76561199470374288
1.7598724,-6.2900085,26101,76561199470374288
1.7324066,-6.1526794,26102,76561199470374288
1.677475,-5.8776855,26103,76561199470374288
1.6500092,-5.6576233,26104,76561199470374288
1.4848633,-4.9150085,26105,76561199470374288
1.4024658,-4.5026855,26106,76561199470374288
1.3475342,-4.144928,26107,76561199470374288
1.2651367,-3.7875366,26108,76561199470374288
1.2098694,-3.4026794,26109,76561199470374288
1.1824036,-3.1276703,26110,76561199470374288
1.1824036,-2.9075928,26111,76561199470374288
1.1824036,-2.6600647,26112,76561199470374288
1.2651367,-2.357605,26113,76561199470374288
1.3200684,-2.2477417,26114,76561199470374288
1.439209,-1.9617462,26115,76561199470374288
1.5487366,-1.6294098,26116,76561199470374288
1.5610962,-1.5315552,26117,76561199470374288
1.6098328,-1.1528778,26118,76561199470374288
1.6098328,-0.993927,26119,76561199470374288
1.6098328,-0.2973175,26120,76561199470374288
1.6098328,0.008239746,26121,76561199470374288
1.5854645,0.61935425,26122,76561199470374288
1.524353,1.144989,26123,76561199470374288
1.4632416,1.5240173,26124,76561199470374288
1.365387,1.8539429,26125,76561199470374288
1.3533783,1.9150543,26126,76561199470374288
1.3166504,2.0249176,26127,76561199470374288
1.3042908,2.0983887,26128,76561199470374288
1.2311554,2.3060913,26129,76561199470374288
1.1820679,2.4283142,26130,76561199470374288
1.047821,2.831726,26131,76561199470374288
0.9132385,3.4548645,26132,76561199470374288
0.80337524,4.1638184,26133,76561199470374288
0.7422638,4.933899,26134,76561199470374288
0.7299042,5.715973,26135,76561199470374288
0.7299042,6.4005737,26136,76561199470374288
0.7299042,6.649811,26137,76561199470374288
0.7299042,6.9697876,26138,76561199470374288
0.71170044,7.0339966,26139,76561199470374288
0.69317627,7.0477295,26140,76561199470374288
0.606308,6.9972534,26141,76561199470374288
0.57403564,6.9330597,26142,76561199470374288
0.56030273,6.873657,26143,76561199470374288
0.56030273,6.8139343,26144,76561199470374288
0.56030273,6.8139343,26145,76561199470374288
0.5970459,6.712982,26146,76561199470374288
0.60150146,6.7085266,26147,76561199470374288
0.60150146,6.7085266,26148,76561199470374288
0.606308,6.676605,26149,76561199470374288
0.6152344,6.6628723,26150,76561199470374288
0.6245117,6.603119,26151,76561199470374288
0.5925751,6.442795,26152,76561199470374288
0.56030273,6.3099365,26153,76561199470374288
0.53764343,6.2227173,26154,76561199470374288
0.5235596,6.1492615,26155,76561199470374288
0.5009155,6.09433,26156,76561199470374288
0.48236084,6.0438538,26157,76561199470374288
0.4734497,6.030121,26158,76561199470374288
0.4597168,5.988922,26159,76561199470374288
0.45489502,5.979645,26160,76561199470374288
0.43190002,5.924713,26161,76561199470374288
0.4044342,5.8605194,26162,76561199470374288
0.38623047,5.828583,26163,76561199470374288
0.37249756,5.8193207,26164,76561199470374288
0.37249756,5.8193207,26165,76561199470374288
0.37249756,5.8193207,26166,76561199470374288
0.37249756,5.8193207,26167,76561199470374288
0.37249756,5.8193207,26168,76561199470374288
0.37249756,5.8193207,26169,76561199470374288
0.37249756,5.8193207,26170,76561199470374288
0.37249756,5.8193207,26171,76561199470374288
0.37249756,5.8193207,26172,76561199470374288
0.37249756,5.8193207,26173,76561199470374288
0.37249756,5.8193207,26174,76561199470374288
0.37249756,5.8193207,26175,76561199470374288
0.37249756,5.8193207,26176,76561199470374288
0.37249756,5.8193207,26177,76561199470374288
0.36323547,5.81485,26178,76561199470374288
0.35430908,5.8103943,26179,76561199470374288
0.31756592,5.778122,26180,76561199470374288
0.28530884,5.741394,26181,76561199470374288
0.27157593,5.727661,26182,76561199470374288
0.23963928,5.6819916,26183,76561199470374288
0.21664429,5.6452637,26184,76561199470374288
0.20291138,5.6222534,26185,76561199470374288
0.17544556,5.553589,26186,76561199470374288
0.15689087,5.5075836,26187,76561199470374288
0.14797974,5.4849243,26188,76561199470374288
0.12942505,5.438919,26189,76561199470374288
0.10195923,5.3609924,26190,76561199470374288
0.093048096,5.3242493,26191,76561199470374288
0.07896423,5.2555847,26192,76561199470374288
0.07003784,5.1961975,26193,76561199470374288
0.05630493,5.16391,26194,76561199470374288
0.051498413,5.127182,26195,76561199470374288
0.051498413,5.0492554,26196,76561199470374288
0.047027588,4.948654,26197,76561199470374288
0.04257202,4.8844604,26198,76561199470374288
0.04257202,4.8569946,26199,76561199470374288
0.04257202,4.7560425,26200,76561199470374288
0.04257202,4.6825867,26201,76561199470374288
0.037765503,4.5864563,26202,76561199470374288
0.028839111,4.504059,26203,76561199470374288
0.019561768,4.4305725,26204,76561199470374288
0.019561768,4.398651,26205,76561199470374288
0.019561768,4.274719,26206,76561199470374288
0.019561768,4.160385,26207,76561199470374288
0.019561768,4.0961914,26208,76561199470374288
0.019561768,3.9585114,26209,76561199470374288
0.019561768,3.7432556,26210,76561199470374288
0.028839111,3.6653137,26211,76561199470374288
0.037765503,3.5324402,26212,76561199470374288
0.037765503,3.376587,26213,76561199470374288
0.037765503,3.3442993,26214,76561199470374288
0.037765503,3.3075714,26215,76561199470374288
0.037765503,3.2938385,26216,76561199470374288
0.037765503,3.2893677,26217,76561199470374288
0.033294678,3.2526398,26218,76561199470374288
0.033294678,3.211441,26219,76561199470374288
0.033294678,3.1747131,26220,76561199470374288
0.033294678,3.0555725,26221,76561199470374288
0.033294678,2.9824524,26222,76561199470374288
0.033294678,2.936432,26223,76561199470374288
0.033294678,2.922699,26224,76561199470374288
0.033294678,2.908966,26225,76561199470374288
0.033294678,2.908966,26226,76561199470374288
0.033294678,2.9045105,26227,76561199470374288
0.033294678,2.899704,26228,76561199470374288
0.033294678,2.8907776,26229,76561199470374288
0.033294678,2.8677673,26230,76561199470374288
0.033294678,2.8128357,26231,76561199470374288
0.033294678,2.7898407,26232,76561199470374288
0.033294678,2.7438354,26233,76561199470374288
0.033294678,2.711914,26234,76561199470374288
0.033294678,2.6844482,26235,76561199470374288
0.033294678,2.6658936,26236,76561199470374288
0.028839111,2.6521606,26237,76561199470374288
0.028839111,2.6384277,26238,76561199470374288
0.024032593,2.6246948,26239,76561199470374288
0.024032593,2.6065063,26240,76561199470374288
0.024032593,2.5927734,26241,76561199470374288
0.024032593,2.5378418,26242,76561199470374288
0.024032593,2.4918365,26243,76561199470374288
0.024032593,2.446167,26244,76561199470374288
0.024032593,2.423172,26245,76561199470374288
0.024032593,2.3727112,26246,76561199470374288
0.024032593,2.3589783,26247,76561199470374288
0.024032593,2.335968,26248,76561199470374288
0.015106201,2.2810364,26249,76561199470374288
