pitch,yaw,tick,steamid
2.8753357,7.3223877,50471,76561199039565051
2.8753357,7.3223877,50472,76561199039565051
2.9028015,7.3498535,50473,76561199039565051
2.9028015,7.404785,50474,76561199039565051
2.9302673,7.4600525,50475,76561199039565051
2.9302673,7.4600525,50476,76561199039565051
2.9577332,7.4875183,50477,76561199039565051
2.9577332,7.4875183,50478,76561199039565051
2.9577332,7.4875183,50479,76561199039565051
2.9577332,7.4875183,50480,76561199039565051
2.9577332,7.4875183,50481,76561199039565051
2.9577332,7.4875183,50482,76561199039565051
2.9577332,7.4875183,50483,76561199039565051
2.9577332,7.4875183,50484,76561199039565051
2.9302673,7.23999,50485,76561199039565051
2.9302673,6.442444,50486,76561199039565051
2.9302673,4.517441,50487,76561199039565051
2.9302673,3.060028,50488,76561199039565051
2.9302673,-1.092453,50489,76561199039565051
2.9302673,-5.7400208,50490,76561199039565051
2.9302673,-10.140045,50491,76561199039565051
3.6728668,-15.6675415,50492,76561199039565051
4.22287,-18.307678,50493,76561199039565051
4.580261,-20.0401,50494,76561199039565051
4.635193,-20.590088,50495,76561199039565051
4.635193,-21.277435,50496,76561199039565051
4.607727,-21.497498,50497,76561199039565051
4.580261,-21.524963,50498,76561199039565051
4.580261,-21.524963,50499,76561199039565051
4.580261,-21.524963,50500,76561199039565051
4.580261,-21.524963,50501,76561199039565051
4.580261,-21.524963,50502,76561199039565051
4.580261,-21.524963,50503,76561199039565051
4.580261,-21.524963,50504,76561199039565051
4.580261,-21.524963,50505,76561199039565051
4.607727,-20.287628,50506,76561199039565051
4.607727,-18.83023,50507,76561199039565051
4.5527954,-18.390076,50508,76561199039565051
4.580261,-18.610153,50509,76561199039565051
4.8278046,-19.930237,50510,76561199039565051
5.047882,-22.32251,50511,76561199039565051
5.1028137,-28.29013,50512,76561199039565051
5.1028137,-33.157425,50513,76561199039565051
5.1028137,-35.60498,50514,76561199039565051
5.1028137,-40.554993,50515,76561199039565051
5.185211,-45.092697,50516,76561199039565051
5.240143,-50.26245,50517,76561199039565051
5.185211,-52.3526,50518,76561199039565051
5.075348,-52.985,50519,76561199039565051
4.9929504,-53.480072,50520,76561199039565051
4.9929504,-53.617744,50521,76561199039565051
4.9929504,-53.617744,50522,76561199039565051
4.9929504,-53.617744,50523,76561199039565051
4.9929504,-53.617744,50524,76561199039565051
4.9929504,-53.617744,50525,76561199039565051
4.9929504,-53.617744,50526,76561199039565051
4.9929504,-53.617744,50527,76561199039565051
4.9929504,-53.617744,50528,76561199039565051
5.185211,-53.56247,50529,76561199039565051
5.212677,-55.514946,50530,76561199039565051
4.9651337,-58.7051,50531,76561199039565051
4.937668,-60.794907,50532,76561199039565051
4.910202,-65.965004,50533,76561199039565051
4.910202,-75.535126,50534,76561199039565051
4.910202,-78.835144,50535,76561199039565051
4.910202,-85.07744,50536,76561199039565051
5.1302795,-87.82745,50537,76561199039565051
6.8901367,-95.58243,50538,76561199039565051
7.110214,-96.682434,50539,76561199039565051
7.2478943,-98.029976,50540,76561199039565051
7.1926117,-98.38772,50541,76561199039565051
6.9179535,-98.80005,50542,76561199039565051
6.9179535,-98.80005,50543,76561199039565051
6.9179535,-98.80005,50544,76561199039565051
6.9179535,-98.80005,50545,76561199039565051
6.9179535,-98.80005,50546,76561199039565051
6.9179535,-98.80005,50547,76561199039565051
6.9179535,-98.80005,50548,76561199039565051
6.9179535,-98.80005,50549,76561199039565051
6.9179535,-98.80005,50550,76561199039565051
6.9179535,-98.80005,50551,76561199039565051
6.9179535,-98.80005,50552,76561199039565051
6.972885,-98.690186,50553,76561199039565051
7.0827484,-98.55251,50554,76561199039565051
7.3577576,-98.71765,50555,76561199039565051
7.440155,-100.06519,50556,76561199039565051
7.302826,-100.91766,50557,76561199039565051
7.027817,-103.22754,50558,76561199039565051
6.9454193,-106.17016,50559,76561199039565051
6.725342,-111.42265,50560,76561199039565051
6.450348,-113.20999,50561,76561199039565051
5.735199,-116.67515,50562,76561199039565051
5.322876,-119.892426,50563,76561199039565051
5.240143,-121.350174,50564,76561199039565051
5.185211,-124.705124,50565,76561199039565051
5.1302795,-126.16253,50566,76561199039565051
5.075348,-126.54739,50567,76561199039565051
4.9651337,-126.74,50568,76561199039565051
4.497864,-126.189995,50569,76561199039565051
4.22287,-125.557594,50570,76561199039565051
4.167938,-125.392456,50571,76561199039565051
4.1401367,-125.28259,50572,76561199039565051
4.1401367,-125.25513,50573,76561199039565051
4.1401367,-125.25513,50574,76561199039565051
4.1401367,-125.25513,50575,76561199039565051
4.1401367,-125.25513,50576,76561199039565051
4.1401367,-125.25513,50577,76561199039565051
4.2778015,-124.760056,50578,76561199039565051
4.4151306,-124.43012,50579,76561199039565051
4.635193,-124.127655,50580,76561199039565051
4.635193,-124.127655,50581,76561199039565051
4.8278046,-125.36499,50582,76561199039565051
4.937668,-129.93015,50583,76561199039565051
4.937668,-132.3777,50584,76561199039565051
4.937668,-138.345,50585,76561199039565051
4.937668,-148.54752,50586,76561199039565051
5.047882,-154.90002,50587,76561199039565051
5.4052734,-157.9525,50588,76561199039565051
6.5327454,-163.17752,50589,76561199039565051
7.3577576,-166.72508,50590,76561199039565051
7.8802795,-169.2001,50591,76561199039565051
7.8802795,-169.44763,50592,76561199039565051
7.825348,-169.2825,50593,76561199039565051
7.825348,-169.25504,50594,76561199039565051
7.825348,-169.25504,50595,76561199039565051
7.825348,-169.25504,50596,76561199039565051
7.825348,-169.25504,50597,76561199039565051
7.825348,-169.25504,50598,76561199039565051
7.825348,-169.25504,50599,76561199039565051
7.825348,-169.25504,50600,76561199039565051
7.8528137,-169.30997,50601,76561199039565051
7.962677,-169.88742,50602,76561199039565051
8.155289,-170.87756,50603,76561199039565051
8.292618,-171.50998,50604,76561199039565051
8.622894,-172.91245,50605,76561199039565051
8.842621,-174.58992,50606,76561199039565051
9.227829,-176.40506,50607,76561199039565051
9.695435,-178.30261,50608,76561199039565051
10.162689,179.68997,50609,76561199039565051
10.767639,177.02237,50610,76561199039565051
10.93277,175.56494,50611,76561199039565051
11.0979,172.29242,50612,76561199039565051
11.125366,168.68991,50613,76561199039565051
11.125366,165.47229,50614,76561199039565051
11.125366,162.85995,50615,76561199039565051
11.042633,161.29236,50616,76561199039565051
11.015167,160.79727,50617,76561199039565051
11.015167,160.74234,50618,76561199039565051
11.015167,160.74234,50619,76561199039565051
11.015167,160.74234,50620,76561199039565051
11.015167,160.74234,50621,76561199039565051
11.015167,160.74234,50622,76561199039565051
11.015167,160.74234,50623,76561199039565051
11.015167,160.74234,50624,76561199039565051
11.015167,160.74234,50625,76561199039565051
11.0979,161.01733,50626,76561199039565051
11.317627,161.43002,50627,76561199039565051
11.400375,160.65994,50628,76561199039565051
11.427841,158.51486,50629,76561199039565051
11.427841,154.93985,50630,76561199039565051
11.427841,149.79755,50631,76561199039565051
10.7127075,143.55493,50632,76561199039565051
9.750366,136.24008,50633,76561199039565051
9.585236,132.49994,50634,76561199039565051
9.4479065,125.59741,50635,76561199039565051
9.420441,120.014984,50636,76561199039565051
