pitch,yaw,tick,steamid,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
6.434906,15.607452,12769,76561199470374288,-0.027466000000000435,-1.65001,-0.027466000000000435,-1.65001,-0.22006230000000038,-3.547547,876.0092063599994,3881.8209779,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,15.084915,12770,76561199470374288,0.0,-0.5225369999999998,0.027466000000000435,1.1274730000000002,0.05493200000000087,2.777483,882.4441123599994,3896.9058929,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,13.517639,12771,76561199470374288,0.0,-1.5672759999999997,0.0,-1.0447389999999999,-0.027466000000000435,-2.172212,888.8790183599993,3910.4235319,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,13.022583,12772,76561199470374288,0.0,-0.4950560000000017,0.0,1.072219999999998,0.0,2.116958999999998,895.3139243599993,3923.4461149,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,11.675034,12773,76561199470374288,0.0,-1.347548999999999,0.0,-0.8524929999999973,0.0,-1.9247129999999952,901.7488303599993,3935.1211488999998,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,11.26236,12774,76561199470374288,0.0,-0.4126740000000009,0.0,0.9348749999999981,0.0,1.7873679999999954,908.1837363599992,3946.3835089,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,9.832428,12775,76561199470374288,0.0,-1.429931999999999,0.0,-1.0172579999999982,0.0,-1.9521329999999963,914.6186423599992,3956.2159369,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,9.337341,12776,76561199470374288,0.0,-0.49508699999999983,0.0,0.9348449999999993,0.0,1.9521029999999975,921.0535483599991,3965.5532779,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,7.9074097,12777,76561199470374288,0.0,-1.4299313000000007,0.0,-0.9348443000000008,0.0,-1.8696893,927.4884543599991,3973.4606876,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,7.4950867,12778,76561199470374288,0.0,-0.4123229999999998,0.0,1.017608300000001,0.0,1.9524526000000018,933.923360359999,3980.9557742999996,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,6.7799377,12779,76561199470374288,0.0,-0.7151490000000003,0.0,-0.3028260000000005,0.0,-1.3204343000000014,940.358266359999,3987.7357119999997,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,6.2848663,12780,76561199470374288,0.0,-0.4950713999999996,0.0,0.22007760000000065,0.0,0.5229036000000011,946.793172359999,3994.0205782999997,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,6.2574005,12781,76561199470374288,0.0,-0.027465799999999874,0.0,0.46760559999999973,0.0,0.24752799999999908,953.2280783599989,4000.2779788,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.434906,6.2299347,12782,76561199470374288,0.0,-0.027465799999999874,0.0,0.0,0.0,-0.46760559999999973,959.6629843599989,4006.5079134999996,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.40744,6.202469,12783,76561199470374288,-0.027465999999999546,-0.02746570000000048,-0.027465999999999546,9.99999993922529e-08,-0.027465999999999546,9.99999993922529e-08,966.0704243599988,4012.7103824999995,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.3799744,6.2299347,12784,76561199470374288,-0.0274656000000002,0.02746570000000048,3.9999999934536845e-07,0.05493140000000096,0.02746639999999889,0.05493130000000157,972.4503987599988,4018.9403171999993,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.3525085,6.2574005,12785,76561199470374288,-0.027465900000000154,0.027465799999999874,-2.9999999995311555e-07,9.99999993922529e-08,-6.99999999298484e-07,-0.05493130000000157,978.8029072599988,4025.1977176999994,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.3525085,6.2574005,12786,76561199470374288,0.0,0.0,0.027465900000000154,-0.027465799999999874,0.027466200000000107,-0.027465899999999266,985.1554157599988,4031.4551181999996,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.3525085,6.2574005,12787,76561199470374288,0.0,0.0,0.0,0.0,-0.027465900000000154,0.027465799999999874,991.5079242599988,4037.7125186999997,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
6.3525085,6.2574005,12788,76561199470374288,0.0,0.0,0.0,0.0,0.0,0.0,997.8604327599988,4043.9699192,6.829201644053155,3.198758852218452,-0.10986328,13.639862,13.749725280000002,2.2245927282392026,36.807941255969254,-68.62507,59.524963,128.150033
