tick,pitch,yaw,steamid,name,label
60763,-3.6096954,179.70749,76561199479902304,Aa,0
60764,-3.6096954,179.70749,76561199479902304,Aa,0
60765,-3.6096954,179.70749,76561199479902304,Aa,0
60766,-3.6096954,179.70749,76561199479902304,Aa,0
60767,-3.6096954,179.70749,76561199479902304,Aa,0
60768,-3.6096954,179.70749,76561199479902304,Aa,0
60769,-3.6096954,179.70749,76561199479902304,Aa,0
60770,-3.6096954,179.70749,76561199479902304,Aa,0
60771,-3.6096954,179.70749,76561199479902304,Aa,0
60772,-3.6096954,179.70749,76561199479902304,Aa,0
60773,-3.6096954,179.70749,76561199479902304,Aa,0
60774,-3.6096954,179.70749,76561199479902304,Aa,0
60775,-3.6096954,179.70749,76561199479902304,Aa,0
60776,-3.6096954,179.70749,76561199479902304,Aa,0
60777,-3.6096954,179.70749,76561199479902304,Aa,0
60778,-3.6096954,179.70749,76561199479902304,Aa,0
60779,-3.6096954,179.70749,76561199479902304,Aa,0
60780,-3.6096954,179.70749,76561199479902304,Aa,0
60781,-3.6096954,179.70749,76561199479902304,Aa,0
60782,-3.6096954,179.70749,76561199479902304,Aa,0
60783,-3.6096954,179.70749,76561199479902304,Aa,0
60784,-3.6096954,179.70749,76561199479902304,Aa,0
60785,-3.6096954,179.70749,76561199479902304,Aa,0
60786,-3.6096954,179.70749,76561199479902304,Aa,0
60787,-3.6096954,179.70749,76561199479902304,Aa,0
60788,-3.6096954,179.70749,76561199479902304,Aa,0
60789,-3.6096954,179.70749,76561199479902304,Aa,0
60790,-3.6096954,179.70749,76561199479902304,Aa,0
60791,-3.6096954,179.70749,76561199479902304,Aa,0
60792,-3.6096954,179.70749,76561199479902304,Aa,0
60793,-3.6096954,179.70749,76561199479902304,Aa,0
60794,-3.6096954,179.70749,76561199479902304,Aa,0
60795,-3.6096954,179.70749,76561199479902304,Aa,0
60796,-3.6096954,179.7528,76561199479902304,Aa,0
60797,-3.6096954,179.7528,76561199479902304,Aa,0
60798,-3.6096954,179.7528,76561199479902304,Aa,0
60799,-3.654663,179.79779,76561199479902304,Aa,0
60800,-3.654663,179.79779,76561199479902304,Aa,0
60801,-3.654663,179.79779,76561199479902304,Aa,0
60802,-3.654663,179.79779,76561199479902304,Aa,0
60803,-3.654663,179.79779,76561199479902304,Aa,0
60804,-3.654663,179.79779,76561199479902304,Aa,0
60805,-3.654663,179.79779,76561199479902304,Aa,0
60806,-3.654663,179.79779,76561199479902304,Aa,0
60807,-3.654663,179.79779,76561199479902304,Aa,0
60808,-3.654663,179.79779,76561199479902304,Aa,0
60809,-3.654663,179.79779,76561199479902304,Aa,0
60810,-3.654663,179.79779,76561199479902304,Aa,0
60811,-3.654663,179.79779,76561199479902304,Aa,0
60812,-3.654663,179.79779,76561199479902304,Aa,0
60813,-3.654663,179.79779,76561199479902304,Aa,0
60814,-3.654663,179.79779,76561199479902304,Aa,0
60815,-3.654663,179.79779,76561199479902304,Aa,0
60816,-3.654663,179.79779,76561199479902304,Aa,0
60817,-3.654663,179.79779,76561199479902304,Aa,0
60818,-3.4291077,179.48193,76561199479902304,Aa,0
60819,-3.0682678,179.03079,76561199479902304,Aa,0
60820,-2.6621246,178.66998,76561199479902304,Aa,0
60821,-2.3912354,178.48938,76561199479902304,Aa,0
60822,-2.3462677,178.44406,76561199479902304,Aa,0
60823,-2.3462677,178.44406,76561199479902304,Aa,0
60824,-2.3462677,178.44406,76561199479902304,Aa,0
60825,-2.3462677,178.44406,76561199479902304,Aa,0
60826,-2.3462677,178.44406,76561199479902304,Aa,0
60827,-2.2109985,178.26382,76561199479902304,Aa,0
60828,-2.120697,177.94797,76561199479902304,Aa,0
60829,-1.7595215,177.0004,76561199479902304,Aa,0
60830,-1.3986969,175.82727,76561199479902304,Aa,0
60831,-1.1281586,174.42856,76561199479902304,Aa,0
60832,-0.81230164,172.84927,76561199479902304,Aa,0
60833,-0.4964447,171.45056,76561199479902304,Aa,0
60834,-0.36083984,170.6836,76561199479902304,Aa,0
60835,-0.31585693,170.50299,76561199479902304,Aa,0
60836,-0.31585693,170.45804,76561199479902304,Aa,0
60837,-0.31585693,170.45804,76561199479902304,Aa,0
60838,-0.31585693,170.45804,76561199479902304,Aa,0
60839,-0.31585693,170.45804,76561199479902304,Aa,0
60840,-0.36083984,170.50299,76561199479902304,Aa,0
60841,-0.54141235,170.81885,76561199479902304,Aa,0
60842,-0.9022522,171.27032,76561199479902304,Aa,0
60843,-1.1731262,171.58618,76561199479902304,Aa,0
