tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
18668,9.845123,1249.597,-130.3346,-1370.3273,-415.96875,76561199829535942,BOSSFIGHT,1,ak47,rifle,572.4932567399665,0.24752808,-0.10986328,0.0
18669,9.845123,1247.4233,-130.3346,-1372.8885,-415.96875,76561199829535942,BOSSFIGHT,1,ak47,rifle,572.4932567399665,0.24752808,-0.10986328,0.0
18670,9.845123,1245.2496,-130.3346,-1375.4498,-415.96875,76561199829535942,BOSSFIGHT,1,ak47,rifle,572.4932567399665,0.24752808,-0.10986328,0.0
18671,9.845123,1243.0759,-130.3346,-1378.0111,-415.96875,76561199829535942,BOSSFIGHT,1,ak47,rifle,572.4932567399665,0.24752808,-0.10986328,0.0
18672,9.845123,1240.9022,-130.3346,-1380.5724,-415.96875,76561199829535942,BOSSFIGHT,1,ak47,rifle,572.4932567399665,0.24752808,-0.10986328,0.0
18673,9.845123,1238.7285,-130.3346,-1383.1337,-415.96875,76561199829535942,BOSSFIGHT,1,ak47,rifle,572.4932567399665,0.24752808,-0.10986328,0.0
18674,9.845123,1236.5548,-130.3346,-1385.695,-415.96875,76561199829535942,BOSSFIGHT,1,ak47,rifle,572.4932567399665,0.24752808,-0.10986328,0.0
18675,9.845123,1234.3811,-130.3346,-1388.2562,-415.96875,76561199829535942,BOSSFIGHT,1,ak47,rifle,572.4932567399665,0.24752808,-0.10986328,0.0
18676,9.845123,1232.2074,-130.3346,-1390.8175,-415.96875,76561199829535942,BOSSFIGHT,1,ak47,rifle,572.4932567399665,0.24752808,-0.10986328,0.0
18677,9.845123,1230.0337,-130.3346,-1393.3788,-415.96875,76561199829535942,BOSSFIGHT,1,ak47,rifle,572.4932567399665,0.24752808,-0.10986328,0.0
18678,9.817322,1227.86,-130.3346,-1395.9401,-415.96875,76561199829535942,BOSSFIGHT,1,ak47,rifle,572.4932567399665,0.24752808,-0.10986328,0.0
