tick,pitch,yaw,steamid,name,label
50482,0.09887695,42.329987,76561198122854367,BSmithy,0
50483,0.09887695,42.329987,76561198122854367,BSmithy,0
50484,0.09887695,42.329987,76561198122854367,BSmithy,0
50485,0.09887695,42.329987,76561198122854367,BSmithy,0
50486,0.09887695,42.329987,76561198122854367,BSmithy,0
50487,0.09887695,42.329987,76561198122854367,BSmithy,0
50488,0.09887695,42.329987,76561198122854367,BSmithy,0
50489,0.09887695,42.329987,76561198122854367,BSmithy,0
50490,0.09887695,42.329987,76561198122854367,BSmithy,0
50491,0.09887695,42.329987,76561198122854367,BSmithy,0
50492,0.09887695,42.329987,76561198122854367,BSmithy,0
50493,0.09887695,42.329987,76561198122854367,BSmithy,0
50494,0.09887695,42.329987,76561198122854367,BSmithy,0
50495,0.09887695,42.329987,76561198122854367,BSmithy,0
50496,0.09887695,42.329987,76561198122854367,BSmithy,0
50497,0.09887695,42.329987,76561198122854367,BSmithy,0
50498,0.09887695,42.329987,76561198122854367,BSmithy,0
50499,0.09887695,42.329987,76561198122854367,BSmithy,0
50500,0.09887695,42.329987,76561198122854367,BSmithy,0
50501,0.09887695,42.329987,76561198122854367,BSmithy,0
50502,0.09887695,42.329987,76561198122854367,BSmithy,0
50503,0.09887695,42.329987,76561198122854367,BSmithy,0
50504,0.09887695,42.329987,76561198122854367,BSmithy,0
50505,0.09887695,42.329987,76561198122854367,BSmithy,0
50506,0.09887695,42.329987,76561198122854367,BSmithy,0
50507,0.09887695,42.329987,76561198122854367,BSmithy,0
50508,0.09887695,42.329987,76561198122854367,BSmithy,0
50509,0.09887695,42.329987,76561198122854367,BSmithy,0
50510,0.09887695,42.329987,76561198122854367,BSmithy,0
50511,0.09887695,42.329987,76561198122854367,BSmithy,0
50512,0.09887695,42.329987,76561198122854367,BSmithy,0
50513,0.09887695,42.329987,76561198122854367,BSmithy,0
50514,0.09887695,42.329987,76561198122854367,BSmithy,0
50515,0.09887695,42.329987,76561198122854367,BSmithy,0
50516,0.09887695,42.329987,76561198122854367,BSmithy,0
50517,0.09887695,42.329987,76561198122854367,BSmithy,0
50518,0.09887695,42.329987,76561198122854367,BSmithy,0
