tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
21354,15.382233,-489.12006,-67.05059,-1573.671,-6.40625,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21355,16.077118,-486.91168,-62.69554,-1576.927,-3.546875,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21356,16.97284,-484.39862,-57.41352,-1579.9883,-0.890625,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21357,17.868576,-481.5943,-52.054596,-1582.8224,1.5625,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21358,18.656494,-478.51996,-46.710785,-1585.4025,3.828125,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21359,19.335938,-475.3518,-41.81534,-1587.8776,5.90625,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21360,19.907227,-472.09637,-37.413605,-1590.2389,7.78125,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21361,20.494308,-468.76233,-32.31697,-1592.4761,9.453125,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21362,20.942001,-465.36786,-27.900116,-1594.5994,10.9375,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21363,21.31279,-461.9215,-23.328781,-1596.6019,12.234375,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21364,21.606323,-458.43164,-18.849792,-1598.4777,13.328125,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21365,21.82228,-454.90723,-14.571991,-1600.221,14.21875,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21366,21.992218,-451.3567,-10.680084,-1601.8271,14.921875,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21367,22.038574,-447.7879,-7.3594666,-1603.2921,15.421875,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21368,22.007675,-444.20917,-3.9928436,-1604.6123,15.734375,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21369,21.914978,-440.6267,-1.382904,-1605.7843,15.859375,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
21370,21.77594,-437.0464,0.8102417,-1606.8184,15.78125,76561198380850569,huh;,0,ak47,rifle,747.3258055095852,0.33988953,0.046325684,0.0
