tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
79527,-3.428421,-615.9595,-83.94653,-876.02435,-245.95288,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
79528,-3.428421,-616.80756,-83.94653,-876.3476,-245.79126,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
79529,-3.428421,-617.1538,-83.94653,-876.5829,-245.67358,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
79530,-3.428421,-617.1091,-83.94653,-876.7284,-245.60083,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
79531,-3.428421,-616.7871,-83.94653,-876.744,-245.59302,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
79532,-3.428421,-616.2594,-83.94653,-876.722,-245.60406,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
79533,-3.428421,-615.5262,-83.96198,-876.6716,-245.62927,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
79534,-3.428421,-614.5872,-84.02378,-876.5959,-245.66711,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
79535,-3.428421,-613.442,-84.08558,-876.49634,-245.71692,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
79536,-3.4438782,-612.0907,-84.14738,-876.37427,-245.77795,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
79537,-3.4438782,-610.54193,-84.178276,-876.2306,-245.84973,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
79538,-3.45932,-608.8119,-84.25552,-876.06757,-245.93127,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
79539,-3.490219,-608.03156,-84.44092,-875.88806,-246.021,76561198380850569,huh;,0,deagle,pistol,1362.2565271376675,-0.09269714,0.030563354,0.10695819
