tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
70893,1.0347748,-516.0608,-43.809692,-1458.3157,-62.10742,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70894,1.2974243,-516.2577,-40.10318,-1459.7543,-60.956543,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70895,1.5906067,-516.39404,-37.029755,-1461.3953,-59.6438,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70896,2.1159058,-516.45905,-34.20352,-1463.2194,-58.18451,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70897,2.857132,-516.4462,-31.964035,-1465.2091,-56.592712,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70898,3.5674744,-516.35425,-30.605164,-1467.3491,-54.880676,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70899,4.4786377,-516.3113,-29.2305,-1469.5806,-53.09552,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70900,5.4207153,-516.42096,-27.825287,-1471.9128,-51.229736,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70901,6.270111,-516.6958,-26.558762,-1474.364,-49.2688,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70902,7.058029,-517.0863,-25.384949,-1476.9075,-47.23401,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70903,7.8765106,-517.5768,-24.149323,-1479.5381,-45.129517,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70904,8.432343,-518.1536,-23.0531,-1482.2515,-42.9588,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70905,8.988525,-518.8029,-21.724777,-1485.044,-40.724854,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70906,9.420776,-519.5124,-20.535507,-1487.9115,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70907,9.807007,-520.2712,-19.423492,-1490.8499,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70908,10.162018,-521.06976,-18.388702,-1493.8552,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70909,10.517349,-521.89935,-17.307922,-1496.9238,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70910,10.749084,-522.7529,-16.520004,-1500.0521,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70911,10.995941,-523.62415,-15.624268,-1503.2365,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70912,11.2122345,-524.5076,-14.91394,-1506.4735,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70913,11.413086,-525.3241,-14.4353485,-1509.4652,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70914,11.67572,-526.07086,-14.06456,-1512.1952,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70915,11.876556,-526.6812,-13.879166,-1514.3981,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70916,12.061615,-527.1355,-13.755569,-1515.9937,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70917,12.247009,-527.4768,-13.662872,-1517.1464,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70918,12.432404,-527.7135,-13.555069,-1517.8883,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
70919,12.602356,-527.8443,-13.44693,-1518.2201,-39.96875,76561198380850569,huh;,0,usp_silencer,pistol,480.7367233422604,0.13905334,-1.5751648,1.4727814
