tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
74064,2.91893,-694.80054,-2.1234436,-1669.8651,-130.73438,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74065,2.91893,-694.7368,-2.3085022,-1666.0377,-129.03125,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74066,2.7798767,-694.6731,-2.8492432,-1662.2103,-127.5,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74067,2.239502,-694.6094,-4.594345,-1658.3829,-126.171875,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74068,1.3746643,-694.54565,-7.451477,-1654.5555,-125.046875,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74069,0.07723999,-694.48193,-12.285461,-1650.7281,-124.109375,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74070,-1.4515686,-694.4182,-18.231476,-1646.9008,-123.375,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74071,-3.027069,-694.3545,-24.146576,-1643.0734,-122.828125,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74072,-4.3395996,-694.2908,-29.598206,-1639.246,-122.484375,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74073,-5.003937,-694.22705,-34.045944,-1635.4186,-122.328125,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74074,-5.003937,-694.1633,-34.045944,-1631.5912,-122.375,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74075,-5.003937,-694.0996,-34.045944,-1627.7638,-122.609375,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74076,-5.003937,-694.0359,-34.045944,-1623.9364,-123.046875,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74077,-5.003937,-693.97217,-34.045944,-1620.109,-123.671875,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74078,-5.003937,-693.90845,-34.045944,-1616.2816,-124.5,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74079,-5.003937,-693.8447,-34.045944,-1612.4542,-125.515625,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74080,-5.003937,-693.781,-34.045944,-1608.6268,-126.734375,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74081,-5.003937,-693.7173,-34.045944,-1604.7994,-128.14062,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74082,-5.003937,-693.65356,-34.045944,-1600.972,-129.73438,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74083,-5.003937,-693.58984,-34.045944,-1597.1447,-131.54688,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74084,-5.003937,-693.5261,-34.045944,-1593.3173,-133.53125,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74085,-5.003937,-693.4624,-34.045944,-1589.4899,-135.71875,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74086,-5.003937,-693.3987,-34.045944,-1585.6625,-138.10938,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74087,-5.065735,-693.33496,-34.13864,-1581.8351,-140.6875,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74088,-5.3280334,-693.27124,-34.37039,-1578.0077,-143.46875,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74089,-5.83786,-693.2075,-35.00348,-1574.1803,-146.4375,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74090,-6.440048,-693.1438,-35.822296,-1570.3529,-149.60938,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74091,-7.02713,-693.0295,-36.85672,-1566.5635,-152.96875,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74092,-7.505722,-692.23,-38.03055,-1563.3062,-156.53125,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
74093,-7.8610535,-690.8724,-38.972626,-1560.5005,-160.28125,76561198380850569,huh;,0,mp9,smg,1213.7913733317744,0.061798096,0.30899048,1.7462276
