tick,pitch,yaw,steamid,name,label,weapon_name,weapon_type
13261,-1.11203,47.601013,76561198380850569,huh;,0,ak47,rifle
13262,-1.1429138,46.70529,76561198380850569,huh;,0,ak47,rifle
13263,-1.1274719,45.94861,76561198380850569,huh;,0,ak47,rifle
13264,-1.11203,45.59326,76561198380850569,huh;,0,ak47,rifle
13265,-1.0811157,45.22281,76561198380850569,huh;,0,ak47,rifle
13266,-1.0656738,44.975616,76561198380850569,huh;,0,ak47,rifle
13267,-1.0502319,44.898376,76561198380850569,huh;,0,ak47,rifle
13268,-1.0502319,44.882935,76561198380850569,huh;,0,ak47,rifle
13269,-1.0193176,44.80568,76561198380850569,huh;,0,ak47,rifle
13270,-0.95751953,44.604828,76561198380850569,huh;,0,ak47,rifle
13271,-0.86483765,44.28073,76561198380850569,huh;,0,ak47,rifle
13272,-0.7875824,43.909943,76561198380850569,huh;,0,ak47,rifle
13273,-0.7257843,43.61641,76561198380850569,huh;,0,ak47,rifle
13274,-0.64888,43.32321,76561198380850569,huh;,0,ak47,rifle
13275,-0.5870819,43.184174,76561198380850569,huh;,0,ak47,rifle
13276,-0.49438477,43.09146,76561198380850569,huh;,0,ak47,rifle
13277,-0.40168762,43.07602,76561198380850569,huh;,0,ak47,rifle
13278,-0.33988953,43.07602,76561198380850569,huh;,0,ak47,rifle
13279,-0.32443237,43.07602,76561198380850569,huh;,0,ak47,rifle
13280,-0.35534668,43.060577,76561198380850569,huh;,0,ak47,rifle
13281,-0.41714478,42.99878,76561198380850569,huh;,0,ak47,rifle
13282,-0.43258667,42.983322,76561198380850569,huh;,0,ak47,rifle
13283,-0.43258667,42.983322,76561198380850569,huh;,0,ak47,rifle
13284,-0.38623047,42.983322,76561198380850569,huh;,0,ak47,rifle
13285,-0.30899048,42.875183,76561198380850569,huh;,0,ak47,rifle
13286,-0.26263428,42.76703,76561198380850569,huh;,0,ak47,rifle
13287,-0.24719238,42.797928,76561198380850569,huh;,0,ak47,rifle
13288,-0.15449524,43.24597,76561198380850569,huh;,0,ak47,rifle
13289,-0.030899048,43.786346,76561198380850569,huh;,0,ak47,rifle
13290,0.18539429,44.419785,76561198380850569,huh;,0,ak47,rifle
13291,0.35499573,44.728424,76561198380850569,huh;,0,ak47,rifle
13292,0.35499573,44.74388,76561198380850569,huh;,0,ak47,rifle
13293,0.33953857,44.666626,76561198380850569,huh;,0,ak47,rifle
13294,0.32409668,44.620285,76561198380850569,huh;,0,ak47,rifle
13295,0.32409668,44.620285,76561198380850569,huh;,0,ak47,rifle
13296,0.32409668,44.620285,76561198380850569,huh;,0,ak47,rifle
13297,0.32409668,44.620285,76561198380850569,huh;,0,ak47,rifle
13298,0.32409668,44.620285,76561198380850569,huh;,0,ak47,rifle
13299,0.32409668,44.620285,76561198380850569,huh;,0,ak47,rifle
13300,0.32409668,44.620285,76561198380850569,huh;,0,ak47,rifle
13301,0.29319763,44.573944,76561198380850569,huh;,0,ak47,rifle
13302,0.29319763,44.481583,76561198380850569,huh;,0,ak47,rifle
13303,0.26229858,44.481583,76561198380850569,huh;,0,ak47,rifle
13304,0.27774048,44.49669,76561198380850569,huh;,0,ak47,rifle
13305,0.27774048,44.49669,76561198380850569,huh;,0,ak47,rifle
13306,0.27774048,44.49669,76561198380850569,huh;,0,ak47,rifle
13307,0.27774048,44.49669,76561198380850569,huh;,0,ak47,rifle
13308,0.27774048,44.49669,76561198380850569,huh;,0,ak47,rifle
13309,0.27774048,44.49669,76561198380850569,huh;,0,ak47,rifle
13310,0.27774048,44.49669,76561198380850569,huh;,0,ak47,rifle
13311,0.27774048,44.49669,76561198380850569,huh;,0,ak47,rifle
13312,0.27774048,44.49669,76561198380850569,huh;,0,ak47,rifle
13313,0.21629333,44.419785,76561198380850569,huh;,0,ak47,rifle
13314,0.0463562,44.172592,76561198380850569,huh;,0,ak47,rifle
13315,-0.18539429,43.678207,76561198380850569,huh;,0,ak47,rifle
13316,-0.44802856,43.07602,76561198380850569,huh;,0,ak47,rifle
13317,-0.69522095,42.334778,76561198380850569,huh;,0,ak47,rifle
13318,-0.80303955,41.85585,76561198380850569,huh;,0,ak47,rifle
13319,-0.92663574,41.160965,76561198380850569,huh;,0,ak47,rifle
13320,-0.98843384,40.682037,76561198380850569,huh;,0,ak47,rifle
13321,-1.0193176,40.296143,76561198380850569,huh;,0,ak47,rifle
13322,-1.0347748,40.002594,76561198380850569,huh;,0,ak47,rifle
13323,-1.0193176,39.770844,76561198380850569,huh;,0,ak47,rifle
13324,-0.9729767,39.5858,76561198380850569,huh;,0,ak47,rifle
13325,-0.9111786,39.415863,76561198380850569,huh;,0,ak47,rifle
13326,-0.83392334,39.24591,76561198380850569,huh;,0,ak47,rifle
13327,-0.7106781,38.983276,76561198380850569,huh;,0,ak47,rifle
13328,-0.60253906,38.720627,76561198380850569,huh;,0,ak47,rifle
13329,-0.47894287,38.520126,76561198380850569,huh;,0,ak47,rifle
13330,-0.35534668,38.39653,76561198380850569,huh;,0,ak47,rifle
13331,-0.21629333,38.319275,76561198380850569,huh;,0,ak47,rifle
13332,-0.0463562,38.226593,76561198380850569,huh;,0,ak47,rifle
13333,0.09269714,38.072083,76561198380850569,huh;,0,ak47,rifle
13334,0.13903809,37.88669,76561198380850569,huh;,0,ak47,rifle
