tick,pitch,yaw,steamid,name,label,weapon_name,weapon_type
20580,25.18924,120.81082,76561198380850569,huh;,0,ak47,rifle
20581,23.505936,131.1582,76561198380850569,huh;,0,ak47,rifle
20582,21.606323,142.03091,76561198380850569,huh;,0,ak47,rifle
20583,19.722168,152.73364,76561198380850569,huh;,0,ak47,rifle
20584,17.961273,163.94589,76561198380850569,huh;,0,ak47,rifle
20585,16.494263,171.5752,76561198380850569,huh;,0,ak47,rifle
20586,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20587,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20588,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20589,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20590,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20591,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20592,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20593,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20594,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20595,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20596,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20597,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20598,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20599,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20600,16.216156,172.68723,76561198380850569,huh;,0,ak47,rifle
20601,16.154358,172.67178,76561198380850569,huh;,0,ak47,rifle
20602,16.061676,172.65631,76561198380850569,huh;,0,ak47,rifle
20603,15.892059,172.65631,76561198380850569,huh;,0,ak47,rifle
20604,15.691223,172.65631,76561198380850569,huh;,0,ak47,rifle
20605,15.413132,172.67178,76561198380850569,huh;,0,ak47,rifle
20606,15.13504,172.71814,76561198380850569,huh;,0,ak47,rifle
20607,14.841843,172.82626,76561198380850569,huh;,0,ak47,rifle
20608,14.610107,172.9035,76561198380850569,huh;,0,ak47,rifle
20609,14.162064,173.07346,76561198380850569,huh;,0,ak47,rifle
20610,13.698914,173.24307,76561198380850569,huh;,0,ak47,rifle
20611,13.158188,173.53662,76561198380850569,huh;,0,ak47,rifle
20612,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20613,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20614,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20615,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20616,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20617,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20618,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20619,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20620,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20621,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20622,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20623,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20624,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20625,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20626,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20627,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20628,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20629,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
20630,12.803192,173.8147,76561198380850569,huh;,0,ak47,rifle
