tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
66092,5.0348206,-259.22675,111.94382,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66093,5.0348206,-259.22675,111.94382,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66094,5.0348206,-259.22675,111.94382,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66095,5.0502777,-259.22675,111.99017,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66096,5.0811768,-259.22675,112.06741,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66097,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66098,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66099,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66100,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66101,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66102,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66103,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66104,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66105,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66106,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66107,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66108,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66109,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66110,5.0811768,-259.22675,112.082855,-2077.3533,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66111,5.0811768,-259.21826,112.082855,-2077.3743,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66112,5.0811768,-259.149,112.082855,-2077.545,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66113,5.0811768,-259.04602,112.082855,-2077.7988,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66114,5.0811768,-258.91577,112.082855,-2078.12,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66115,5.0811768,-258.75818,112.082855,-2078.5088,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66116,5.0811768,-258.57324,112.082855,-2078.9653,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66117,5.0811768,-258.36096,112.082855,-2079.4893,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66118,5.0811768,-258.12128,112.082855,-2080.0806,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66119,5.0811768,-257.81952,112.082855,-2080.6836,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66120,5.0811768,-257.40613,112.082855,-2081.2646,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66121,5.0811768,-256.86902,112.082855,-2081.8286,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66122,5.0811768,-256.2409,112.09833,-2082.3872,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66123,5.065735,-255.52777,112.11377,-2082.9465,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66124,5.0502777,-254.73364,112.160095,-2083.511,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66125,5.0348206,-253.86127,112.237,-2084.084,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66126,5.003937,-252.93103,112.29883,-2084.6458,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66127,4.9575806,-251.92761,112.37607,-2085.091,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66128,4.8957825,-250.84045,112.46875,-2085.405,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66129,4.8494263,-249.68964,112.53055,-2085.6238,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66130,4.8185425,-248.4776,112.576904,-2085.7563,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66131,4.7567444,-247.20532,112.6387,-2085.8108,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66132,4.679489,-246.0365,112.731384,-2085.8608,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66133,4.633148,-244.97131,112.8241,-2085.9187,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66134,4.586792,-244.16266,112.93225,-2086.037,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66135,4.57135,-243.67798,113.02493,-2086.2192,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66136,4.57135,-243.44897,113.07095,-2086.4343,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66137,4.57135,-243.45477,113.086395,-2086.6482,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66138,4.586792,-243.5379,113.086395,-2086.8252,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66139,4.617691,-243.58295,113.086395,-2086.9211,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66140,4.664032,-243.58295,113.086395,-2086.9211,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66141,4.6949463,-243.58295,113.07095,-2086.9211,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66142,4.72583,-243.58295,113.040405,-2086.9211,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66143,4.741287,-243.58295,113.02493,-2086.9211,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66144,4.7567444,-243.58295,113.00949,-2086.9211,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66145,4.7567444,-243.58295,113.00949,-2086.9211,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66146,4.7567444,-243.58295,113.00949,-2086.9211,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66147,4.7567444,-243.58295,113.00949,-2086.9211,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66148,4.7567444,-243.58295,113.00949,-2086.9211,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66149,4.7567444,-243.58295,113.00949,-2086.9211,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
66150,4.7567444,-243.58295,113.00949,-2086.9211,-36.96875,76561198380850569,huh;,0,ak47,rifle,737.0222790430356,0.07723999,0.0,0.24531265
