tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
95904,0.38589478,-2371.3508,101.73822,-229.09998,-165.17444,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95905,0.38589478,-2372.5715,101.73822,-228.2107,-165.05945,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95906,0.38589478,-2373.8054,101.73822,-227.32007,-164.94385,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95907,0.38589478,-2375.0522,101.73822,-226.42773,-164.88232,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95908,0.38589478,-2376.3115,101.73822,-225.53333,-164.82379,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95909,0.38589478,-2377.5833,101.73822,-224.63666,-164.7649,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95910,0.38589478,-2378.867,101.73822,-223.73718,-164.70557,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95911,0.38589478,-2380.1624,101.73822,-222.83447,-164.64587,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95912,0.38589478,-2381.4692,101.73822,-221.92847,-164.58582,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95913,0.38589478,-2382.7876,101.73822,-221.01886,-164.52539,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95914,0.38589478,-2384.1174,101.73822,-220.10571,-164.4646,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95915,0.38589478,-2385.4583,101.73822,-219.18848,-164.40338,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95916,0.38589478,-2386.81,101.73822,-218.26721,-164.3418,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95917,0.38589478,-2388.1729,101.73822,-217.34161,-164.27979,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95918,0.38589478,-2389.5466,101.73822,-216.41168,-164.2174,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95919,0.38589478,-2390.923,101.73822,-215.4674,-164.15454,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95920,0.38589478,-2392.2249,101.73822,-214.4306,-164.09027,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95921,0.38589478,-2393.4421,101.73822,-213.29004,-164.02466,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95922,0.38589478,-2394.5962,101.73822,-212.07141,-163.95789,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95923,0.38589478,-2395.692,101.73822,-210.781,-163.89014,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95924,0.38589478,-2396.7344,101.73822,-209.42462,-163.8388,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95925,0.38589478,-2397.7275,101.73822,-208.00769,-163.79651,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95926,0.38589478,-2398.6748,101.73822,-206.53589,-163.75446,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95927,0.38589478,-2399.575,101.73822,-205.0216,-163.71295,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95928,0.38589478,-2400.432,101.73822,-203.46936,-163.672,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95929,0.38589478,-2401.3333,101.73822,-201.92944,-163.63013,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95930,0.38589478,-2402.306,101.73822,-200.41943,-163.58698,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95931,0.38589478,-2403.3516,101.73822,-198.94531,-163.5426,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95932,0.38589478,-2404.455,101.75366,-197.49957,-163.49731,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95933,0.38589478,-2405.6099,101.75366,-196.08228,-163.45123,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95934,0.38589478,-2406.8044,101.769104,-194.69855,-163.40466,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95935,0.38589478,-2408.0347,101.769104,-193.34631,-163.35767,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95936,0.38589478,-2409.2964,101.769104,-192.02344,-163.31036,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95937,0.40133667,-2410.5854,101.784546,-190.72705,-163.26282,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95938,0.40133667,-2411.8052,101.784546,-189.36536,-163.21594,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95939,0.40133667,-2412.9568,101.784546,-187.94556,-163.16986,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95940,0.40133667,-2414.0457,101.784546,-186.47705,-163.12463,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95941,0.40133667,-2415.0752,101.784546,-184.96631,-163.08014,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95942,0.40133667,-2415.9688,101.784546,-183.41937,-163.03833,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95943,0.40133667,-2415.9683,101.784546,-181.82709,-163.01672,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95944,0.40133667,-2415.9678,101.784546,-180.19305,-162.99457,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95945,0.40133667,-2415.9683,101.784546,-178.52094,-162.97186,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95946,0.40133667,-2415.9678,101.784546,-176.81378,-162.94849,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95947,0.40133667,-2415.9683,101.784546,-175.07434,-162.93115,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95948,0.40133667,-2415.9678,101.784546,-173.30524,-162.9151,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95949,0.40133667,-2415.9683,101.784546,-171.50885,-162.8988,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95950,0.40133667,-2415.9678,101.784546,-169.68726,-162.88232,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95951,0.40133667,-2415.9683,101.784546,-167.8595,-162.86578,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95952,0.40133667,-2415.9678,101.784546,-166.03174,-162.84924,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95953,0.40133667,-2415.9683,101.784546,-164.20392,-162.83264,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95954,0.40133667,-2415.9678,101.784546,-162.3761,-162.8161,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95955,0.40133667,-2415.9683,101.784546,-160.54834,-162.79956,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95956,0.40133667,-2415.9678,101.784546,-158.72058,-162.78302,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95957,0.40133667,-2415.9683,101.784546,-156.89276,-162.76642,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95958,0.40133667,-2415.9678,101.784546,-155.06494,-162.74988,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95959,0.40133667,-2415.9683,101.784546,-153.23718,-162.73334,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95960,0.40133667,-2415.9678,101.784546,-151.40942,-162.7168,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95961,0.40133667,-2415.9683,101.784546,-149.5816,-162.7002,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
95962,0.40133667,-2415.9678,101.784546,-147.75378,-162.68365,76561198380850569,huh;,0,m4a1,rifle,599.9331722896782,0.0154418945,-0.20050049,0.0
