tick,pitch,yaw,steamid,name,label,weapon_name,weapon_type
74336,-4.741287,23.25119,76561198380850569,huh;,0,mp9,smg
74337,-4.602234,23.01944,76561198380850569,huh;,0,mp9,smg
74338,-4.463196,22.834045,76561198380850569,huh;,0,mp9,smg
74339,-4.3395996,22.679565,76561198380850569,huh;,0,mp9,smg
74340,-4.2317963,22.571411,76561198380850569,huh;,0,mp9,smg
74341,-4.139099,22.509613,76561198380850569,huh;,0,mp9,smg
74342,-4.092743,22.509613,76561198380850569,huh;,0,mp9,smg
74343,-4.015503,22.494507,76561198380850569,huh;,0,mp9,smg
74344,-3.9073486,22.463608,76561198380850569,huh;,0,mp9,smg
74345,-3.8146667,22.417267,76561198380850569,huh;,0,mp9,smg
74346,-3.7528687,22.417267,76561198380850569,huh;,0,mp9,smg
74347,-3.7219543,22.40181,76561198380850569,huh;,0,mp9,smg
74348,-3.6756134,22.37091,76561198380850569,huh;,0,mp9,smg
74349,-3.6292725,22.29367,76561198380850569,huh;,0,mp9,smg
74350,-3.5674744,22.046478,76561198380850569,huh;,0,mp9,smg
74351,-3.5520172,21.598434,76561198380850569,huh;,0,mp9,smg
74352,-3.6910706,20.934448,76561198380850569,huh;,0,mp9,smg
74353,-3.938263,20.146866,76561198380850569,huh;,0,mp9,smg
74354,-4.1082,19.312927,76561198380850569,huh;,0,mp9,smg
74355,-4.154541,18.694946,76561198380850569,huh;,0,mp9,smg
74356,-4.154541,18.648605,76561198380850569,huh;,0,mp9,smg
74357,-4.092743,18.834,76561198380850569,huh;,0,mp9,smg
74358,-3.9691467,19.282043,76561198380850569,huh;,0,mp9,smg
74359,-3.8610077,19.71428,76561198380850569,huh;,0,mp9,smg
74360,-3.7528687,20.146866,76561198380850569,huh;,0,mp9,smg
74361,-3.6292725,20.594559,76561198380850569,huh;,0,mp9,smg
74362,-3.5211182,20.965347,76561198380850569,huh;,0,mp9,smg
74363,-3.45932,21.274338,76561198380850569,huh;,0,mp9,smg
74364,-3.4129639,21.382477,76561198380850569,huh;,0,mp9,smg
74365,-3.38208,21.351593,76561198380850569,huh;,0,mp9,smg
74366,-3.3360596,21.25888,76561198380850569,huh;,0,mp9,smg
