tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
110927,0.1699524,-1827.1625,-41.95816,-598.83624,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110928,0.24719238,-1826.9882,-41.649506,-599.55096,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110929,0.26263428,-1826.8176,-41.10878,-600.4683,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110930,0.26263428,-1826.6445,-41.00064,-601.5871,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110931,0.26263428,-1826.466,-41.00064,-602.90704,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110932,0.26263428,-1826.2809,-41.00064,-604.42126,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110933,0.26263428,-1826.09,-41.00064,-606.114,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110934,0.26263428,-1825.8937,-41.00064,-607.9705,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110935,0.26263428,-1825.7057,-41.00064,-609.78894,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110936,0.26263428,-1825.4932,-41.00064,-611.5999,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110937,0.26263428,-1825.1682,-41.00064,-613.3787,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110938,0.26263428,-1824.7133,-41.00064,-615.1206,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110939,0.26263428,-1824.1637,-41.00064,-616.8356,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
110940,0.26263428,-1823.5271,-41.00064,-618.5258,-167.96875,76561198380850569,huh;,0,m4a1_silencer,rifle,1511.512880106,-0.0154418945,0.030899048,0.0
