tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
55192,-0.27809143,120.2936,-171.23395,-509.08777,-170.05286,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55193,-0.27809143,118.797775,-171.23395,-508.29706,-170.21136,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55194,-0.27809143,117.28265,-171.23395,-507.46735,-170.42316,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55195,-0.27809143,115.75001,-171.21849,-506.6018,-170.64136,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55196,-0.27809143,114.20372,-171.18759,-505.70508,-170.86261,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55197,-0.27809143,112.64129,-171.17249,-504.8672,-171.08282,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55198,-0.29354858,111.03387,-171.14159,-504.12292,-171.30359,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55199,-0.29354858,109.37717,-171.12613,-503.4817,-171.52484,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55200,-0.29354858,107.6828,-171.09525,-502.91943,-171.74646,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55201,-0.30899048,105.96286,-171.06433,-502.43262,-171.96729,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55202,-0.32443237,104.22454,-171.03345,-502.01624,-172.18677,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55203,-0.35534668,102.47196,-170.97165,-501.6646,-172.4046,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55204,-0.38623047,100.70855,-170.90985,-501.3722,-172.62079,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55205,-0.41714478,98.93696,-170.8635,-501.13422,-172.8352,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55206,-0.43258667,97.15942,-170.81714,-500.9458,-173.04785,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55207,-0.46348572,95.377655,-170.78625,-500.80273,-173.25867,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55208,-0.46348572,93.59308,-170.7708,-500.7005,-173.4679,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55209,-0.46348572,91.80676,-170.7708,-500.63544,-173.67542,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55210,-0.46348572,90.02175,-170.7708,-500.60364,-173.8811,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55211,-0.46348572,88.220764,-170.78625,-500.79492,-174.07764,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55212,-0.47859192,86.38915,-170.81714,-501.24554,-174.39429,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55213,-0.47859192,84.53319,-170.84805,-501.8988,-174.75708,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55214,-0.47859192,82.6546,-170.8944,-502.73816,-175.11566,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55215,-0.49404907,80.75512,-170.95619,-503.74823,-175.47046,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55216,-0.49404907,78.83609,-171.01799,-504.91516,-175.82184,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55217,-0.49404907,76.89905,-171.09525,-506.2235,-176.12347,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55218,-0.49404907,74.83946,-171.12613,-507.474,-176.44171,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55219,-0.49404907,72.70211,-171.12613,-508.42383,-176.77197,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55220,-0.49404907,70.49971,-171.12613,-509.12244,-177.11237,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55221,-0.49404907,68.23765,-171.12613,-509.58997,-177.47632,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55222,-0.49404907,65.92085,-171.12613,-509.84534,-177.89154,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55223,-0.49404907,63.553814,-171.12613,-509.90607,-178.31085,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55224,-0.49404907,61.140568,-171.12613,-509.78772,-178.73395,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55225,-0.49404907,58.684704,-171.12613,-509.50476,-179.16046,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55226,-0.49404907,56.18981,-171.12613,-509.07068,-179.59021,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55227,-0.49404907,53.659027,-171.12613,-508.49744,-180.02283,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
55228,-0.49404907,51.094906,-171.07979,-507.797,-180.45825,76561198380850569,huh;,0,deagle,pistol,693.5795924877447,-0.061798096,-0.1545105,0.7192701
