tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
11045,-1.2201691,-874.431,166.01132,547.9779,-82.02173,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11046,-1.158371,-878.1591,166.87616,547.3195,-81.98749,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11047,-1.0965729,-881.91345,168.49799,546.7815,-81.91882,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11048,-1.158371,-885.6932,169.96503,546.3458,-81.8551,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11049,-1.2047119,-889.49713,170.9071,545.9985,-81.79553,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11050,-1.2510681,-893.3238,171.20062,545.73065,-81.739746,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11051,-1.2510681,-897.1711,171.23154,545.53577,-81.68738,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11052,-1.2510681,-901.03766,171.23154,545.4077,-81.638245,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11053,-1.2510681,-904.92175,171.23154,545.3411,-81.59198,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11054,-1.2510681,-908.822,171.23154,545.33105,-81.5484,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11055,-1.2510681,-912.728,171.23154,545.3729,-81.507385,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11056,-1.2510681,-916.63324,171.23154,545.4621,-81.46875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11057,-1.2510681,-920.53723,171.23154,545.5946,-81.43231,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11058,-1.2510681,-924.4397,171.23154,545.76685,-81.39795,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11059,-1.2510681,-928.3404,171.29333,545.9749,-81.36536,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11060,-1.2510681,-932.2392,171.30878,546.2159,-81.33447,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11061,-1.2510681,-936.13605,171.32422,546.48645,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11062,-1.2510681,-940.03094,171.32422,546.78406,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11063,-1.2510681,-943.9239,171.32422,547.10614,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11064,-1.2510681,-947.81494,171.32422,547.4505,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11065,-1.2356262,-951.7041,171.33969,547.81525,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11066,-1.2201691,-955.5915,171.37057,548.19855,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11067,-1.18927,-959.47723,171.4166,548.5981,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11068,-1.18927,-963.3614,171.4166,549.0128,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11069,-1.1738281,-967.2441,171.43204,549.44135,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11070,-1.158371,-971.1254,171.54019,549.88184,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11071,-1.1429138,-975.0056,171.71014,550.3326,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11072,-1.11203,-978.88477,171.86462,550.7918,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11073,-1.0965729,-982.76306,171.97278,551.25806,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11074,-1.11203,-986.6406,171.94186,551.7308,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11075,-1.3283081,-990.5183,171.21576,552.2037,-75.390625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11076,-1.6678619,-994.39606,169.23923,552.67664,-71.015625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11077,-1.8377991,-998.2738,166.13492,553.14954,-66.84375,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11078,-1.7914581,-1002.0899,161.42453,553.80566,-62.859375,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11079,-1.5751648,-1005.6961,157.05368,554.9778,-59.0625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11080,-1.3283081,-1009.0901,152.96127,556.56573,-55.46875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11081,-1.0347748,-1012.2477,150.3819,558.56934,-52.0625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11082,-0.86483765,-1015.2603,150.30463,560.827,-48.859375,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11083,-0.7875824,-1018.27277,153.17722,563.0846,-45.84375,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11084,-0.75668335,-1021.2852,157.6253,565.34216,-43.03125,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11085,-0.6021881,-1024.2977,163.16962,567.59973,-40.421875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11086,-0.35534668,-1027.3102,169.30103,569.8573,-38.0,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11087,-0.29354858,-1030.3226,171.29333,572.11487,-35.765625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11088,-0.29354858,-1033.3351,171.29333,574.37244,-33.734375,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11089,-0.29354858,-1036.3475,171.29333,576.63,-31.890625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11090,-0.29354858,-1039.36,171.29333,578.8876,-30.25,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11091,-0.29354858,-1042.3724,171.29333,581.14514,-28.796875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11092,-0.29354858,-1045.3849,171.29333,583.4027,-27.546875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11093,-0.29354858,-1048.3973,171.29333,585.6603,-26.5,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11094,-0.29354858,-1051.4098,171.29333,587.91785,-25.640625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11095,-0.29354858,-1054.4222,171.29333,590.1754,-24.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11096,-0.29354858,-1057.4347,171.29333,592.433,-24.5,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11097,-0.29354858,-1060.4471,171.29333,594.69055,-24.21875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11098,-0.29354858,-1063.4596,171.29333,596.9481,-24.140625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11099,-0.29354858,-1066.472,171.29333,599.2057,-24.265625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11100,-0.29354858,-1069.4845,171.29333,601.46326,-24.5625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11101,-0.29354858,-1072.497,171.29333,603.7208,-25.078125,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11102,-0.29354858,-1075.5094,171.29333,605.9784,-25.78125,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11103,-0.30899048,-1078.5219,171.30878,608.23596,-26.671875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11104,-0.30899048,-1081.5343,171.29333,610.4935,-27.765625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11105,-0.30899048,-1084.5468,171.29333,612.7511,-29.046875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11106,-0.37078857,-1087.5592,171.3548,615.00867,-30.53125,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11107,-0.44802856,-1090.5717,171.43204,617.26624,-32.21875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11108,-0.46348572,-1093.5841,171.4166,619.5238,-34.078125,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11109,-0.46348572,-1096.5966,171.4166,621.7814,-36.15625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11110,-0.46348572,-1099.609,171.4166,624.03894,-38.421875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11111,-0.46348572,-1102.6215,171.4166,626.2965,-40.875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11112,-0.46348572,-1105.6339,171.4166,628.5541,-43.53125,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11113,-0.46348572,-1108.6464,171.4166,630.8117,-46.375,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11114,-0.46348572,-1111.6588,171.40112,633.0693,-49.421875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11115,-0.46348572,-1114.6713,171.40112,635.32684,-52.671875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11116,-0.46348572,-1117.6837,171.61743,637.5844,-56.109375,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11117,-0.55584717,-1120.6962,172.6831,639.842,-59.734375,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11118,-0.75668335,-1123.7086,174.67542,642.09955,-63.5625,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11119,-0.88027954,-1126.7211,176.79132,644.3571,-67.578125,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11120,-0.9111786,-1129.7335,177.96512,646.6147,-71.796875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11121,-0.9111786,-1132.7461,177.96512,648.87225,-76.203125,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11122,-0.9111786,-1135.7585,177.96512,651.1298,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11123,-0.9111786,-1137.7269,177.96512,652.6049,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11124,-0.9111786,-1139.7081,177.96512,654.15234,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11125,-0.9111786,-1141.7046,177.96512,655.7686,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11126,-0.9111786,-1143.7186,177.96512,657.4507,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11127,-0.9111786,-1145.7526,177.96512,659.19586,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11128,-0.9111786,-1147.8083,177.96512,661.0022,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11129,-0.9111786,-1149.888,177.96512,662.8677,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11130,-0.9111786,-1151.9933,177.96512,664.7908,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11131,-0.9111786,-1154.1243,177.96512,666.76886,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11132,-0.9111786,-1156.3229,177.96512,668.59717,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11133,-0.9111786,-1158.562,177.96512,670.00464,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11134,-0.9111786,-1160.8308,177.96512,671.09607,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11135,-0.9111786,-1163.1266,177.96512,671.90216,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11136,-0.9111786,-1165.447,177.96512,672.4458,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11137,-0.9111786,-1167.7904,177.91876,672.7487,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
11138,-0.9111786,-1170.1552,177.857,672.8307,-79.96875,76561198380850569,huh;,0,ak47,rifle,1276.793111385078,-0.09269714,0.030883789,0.20597218
