pitch,yaw,tick,steamid,name
-23.780945,-94.01928,62868,76561199469944110,3jatt_
-23.780945,-94.01928,62869,76561199469944110,3jatt_
-23.780945,-94.01928,62870,76561199469944110,3jatt_
-23.780945,-94.01928,62871,76561199469944110,3jatt_
-23.780945,-94.01928,62872,76561199469944110,3jatt_
-23.780945,-94.01928,62873,76561199469944110,3jatt_
-23.780945,-94.01928,62874,76561199469944110,3jatt_
-23.780945,-94.01928,62875,76561199469944110,3jatt_
-23.780945,-94.01928,62876,76561199469944110,3jatt_
-23.780945,-94.01928,62877,76561199469944110,3jatt_
-23.780945,-94.01928,62878,76561199469944110,3jatt_
-23.780945,-94.01928,62879,76561199469944110,3jatt_
-23.780945,-94.01928,62880,76561199469944110,3jatt_
-23.780945,-94.01928,62881,76561199469944110,3jatt_
-23.780945,-94.01928,62882,76561199469944110,3jatt_
-23.780945,-94.01928,62883,76561199469944110,3jatt_
-23.780945,-94.01928,62884,76561199469944110,3jatt_
-23.780945,-94.01928,62885,76561199469944110,3jatt_
-23.780945,-94.01928,62886,76561199469944110,3jatt_
-23.780945,-94.01928,62887,76561199469944110,3jatt_
-23.780945,-94.01928,62888,76561199469944110,3jatt_
-23.780945,-94.01928,62889,76561199469944110,3jatt_
-23.780945,-94.01928,62890,76561199469944110,3jatt_
-23.780945,-94.01928,62891,76561199469944110,3jatt_
-23.780945,-94.01928,62892,76561199469944110,3jatt_
-23.780945,-94.01928,62893,76561199469944110,3jatt_
-23.780945,-94.01928,62894,76561199469944110,3jatt_
-23.780945,-94.01928,62895,76561199469944110,3jatt_
-23.780945,-94.01928,62896,76561199469944110,3jatt_
-23.780945,-94.01928,62897,76561199469944110,3jatt_
-23.780945,-94.01928,62898,76561199469944110,3jatt_
-23.780945,-94.01928,62899,76561199469944110,3jatt_
-23.780945,-94.01928,62900,76561199469944110,3jatt_
-23.780945,-94.01928,62901,76561199469944110,3jatt_
-23.780945,-94.01928,62902,76561199469944110,3jatt_
-23.780945,-94.01928,62903,76561199469944110,3jatt_
-23.780945,-94.01928,62904,76561199469944110,3jatt_
-23.780945,-94.01928,62905,76561199469944110,3jatt_
-23.780945,-94.01928,62906,76561199469944110,3jatt_
-23.780945,-94.01928,62907,76561199469944110,3jatt_
-23.780945,-94.01928,62908,76561199469944110,3jatt_
-23.780945,-94.01928,62909,76561199469944110,3jatt_
-23.780945,-94.01928,62910,76561199469944110,3jatt_
-23.780945,-94.01928,62911,76561199469944110,3jatt_
-23.780945,-94.01928,62912,76561199469944110,3jatt_
-23.780945,-94.01928,62913,76561199469944110,3jatt_
-23.780945,-94.01928,62914,76561199469944110,3jatt_
-23.780945,-94.01928,62915,76561199469944110,3jatt_
-23.780945,-94.01928,62916,76561199469944110,3jatt_
-23.780945,-94.01928,62917,76561199469944110,3jatt_
-23.780945,-94.01928,62918,76561199469944110,3jatt_
-23.780945,-94.01928,62919,76561199469944110,3jatt_
-23.780945,-94.01928,62920,76561199469944110,3jatt_
-23.780945,-94.01928,62921,76561199469944110,3jatt_
-23.780945,-94.01928,62922,76561199469944110,3jatt_
-23.780945,-94.01928,62923,76561199469944110,3jatt_
-23.780945,-94.01928,62924,76561199469944110,3jatt_
-23.780945,-94.01928,62925,76561199469944110,3jatt_
-23.780945,-94.01928,62926,76561199469944110,3jatt_
-23.780945,-94.01928,62927,76561199469944110,3jatt_
-23.780945,-94.01928,62928,76561199469944110,3jatt_
-23.780945,-94.01928,62929,76561199469944110,3jatt_
-23.780945,-94.01928,62930,76561199469944110,3jatt_
