pitch,yaw,tick,steamid,name
0.03262329,-106.166725,7876,76561198822643426,XXX
0.03262329,-106.166725,7877,76561198822643426,XXX
0.03262329,-106.166725,7878,76561198822643426,XXX
0.03262329,-106.166725,7879,76561198822643426,XXX
-0.06523132,-106.19934,7880,76561198822643426,XXX
-0.09819031,-106.19934,7881,76561198822643426,XXX
-0.09819031,-106.19934,7882,76561198822643426,XXX
-0.09819031,-106.19934,7883,76561198822643426,XXX
-0.13079834,-106.19934,7884,76561198822643426,XXX
-0.2290039,-106.19934,7885,76561198822643426,XXX
-0.26161194,-106.23196,7886,76561198822643426,XXX
-0.26161194,-106.23196,7887,76561198822643426,XXX
-0.26161194,-106.10115,7888,76561198822643426,XXX
-0.26161194,-106.0033,7889,76561198822643426,XXX
-0.19604492,-105.8725,7890,76561198822643426,XXX
-0.13079834,-105.77431,7891,76561198822643426,XXX
-0.09819031,-105.67612,7892,76561198822643426,XXX
-0.09819031,-105.610886,7893,76561198822643426,XXX
-0.06523132,-105.512695,7894,76561198822643426,XXX
-0.06523132,-105.512695,7895,76561198822643426,XXX
-0.09819031,-105.414505,7896,76561198822643426,XXX
-0.09819031,-105.31666,7897,76561198822643426,XXX
-0.13079834,-105.08766,7898,76561198822643426,XXX
-0.13079834,-104.858665,7899,76561198822643426,XXX
-0.03262329,-104.62967,7900,76561198822643426,XXX
0.09819031,-104.302826,7901,76561198822643426,XXX
0.13079834,-104.23725,7902,76561198822643426,XXX
0.13079834,-104.23725,7903,76561198822643426,XXX
0.13079834,-104.23725,7904,76561198822643426,XXX
0.13079834,-104.23725,7905,76561198822643426,XXX
0.13079834,-104.23725,7906,76561198822643426,XXX
0.13079834,-104.23725,7907,76561198822643426,XXX
0.13079834,-104.23725,7908,76561198822643426,XXX
0.13079834,-104.23725,7909,76561198822643426,XXX
0.13079834,-104.23725,7910,76561198822643426,XXX
0.13079834,-104.23725,7911,76561198822643426,XXX
0.13079834,-104.23725,7912,76561198822643426,XXX
0.13079834,-104.23725,7913,76561198822643426,XXX
0.13079834,-104.23725,7914,76561198822643426,XXX
0.13079834,-104.23725,7915,76561198822643426,XXX
0.13079834,-104.23725,7916,76561198822643426,XXX
0.13079834,-104.23725,7917,76561198822643426,XXX
0.13079834,-104.204636,7918,76561198822643426,XXX
0.2290039,-104.106445,7919,76561198822643426,XXX
0.35980225,-103.74699,7920,76561198822643426,XXX
0.5884552,-103.22376,7921,76561198822643426,XXX
