tick,pitch,yaw,steamid,name,label,weapon_name,weapon_type
10765,5.80249,16.78093,76561198193168162,Jerom,0,deagle,pistol
10766,5.829956,17.825653,76561198193168162,Jerom,0,deagle,pistol
10767,5.8848877,18.953476,76561198193168162,Jerom,0,deagle,pistol
10768,5.9401703,19.888336,76561198193168162,Jerom,0,deagle,pistol
10769,5.995102,20.960876,76561198193168162,Jerom,0,deagle,pistol
10770,6.0774994,22.225677,76561198193168162,Jerom,0,deagle,pistol
10771,6.1873627,24.205963,76561198193168162,Jerom,0,deagle,pistol
10772,6.270111,26.488373,76561198193168162,Jerom,0,deagle,pistol
10773,6.3525085,28.083466,76561198193168162,Jerom,0,deagle,pistol
10774,6.517639,30.64087,76561198193168162,Jerom,0,deagle,pistol
10775,6.7099,33.253204,76561198193168162,Jerom,0,deagle,pistol
10776,6.929962,35.810974,76561198193168162,Jerom,0,deagle,pistol
10777,7.232437,39.605713,76561198193168162,Jerom,0,deagle,pistol
10778,7.4799805,42.60327,76561198193168162,Jerom,0,deagle,pistol
10779,7.947571,46.70082,76561198193168162,Jerom,0,deagle,pistol
10780,8.332443,49.91844,76561198193168162,Jerom,0,deagle,pistol
10781,8.552521,52.28325,76561198193168162,Jerom,0,deagle,pistol
10782,8.607452,52.61319,76561198193168162,Jerom,0,deagle,pistol
10783,8.607452,52.61319,76561198193168162,Jerom,0,deagle,pistol
10784,8.607452,52.61319,76561198193168162,Jerom,0,deagle,pistol
10785,8.607452,52.61319,76561198193168162,Jerom,0,deagle,pistol
10786,8.607452,52.61319,76561198193168162,Jerom,0,deagle,pistol
10787,8.607452,52.61319,76561198193168162,Jerom,0,deagle,pistol
10788,8.607452,52.61319,76561198193168162,Jerom,0,deagle,pistol
10789,8.607452,52.61319,76561198193168162,Jerom,0,deagle,pistol
10790,8.607452,52.61319,76561198193168162,Jerom,0,deagle,pistol
10791,8.607452,52.61319,76561198193168162,Jerom,0,deagle,pistol
10792,8.607452,52.61319,76561198193168162,Jerom,0,deagle,pistol
10793,8.607452,52.61319,76561198193168162,Jerom,0,deagle,pistol
10794,8.525055,53.27339,76561198193168162,Jerom,0,deagle,pistol
10795,8.304977,55.50087,76561198193168162,Jerom,0,deagle,pistol
10796,8.22258,57.315674,76561198193168162,Jerom,0,deagle,pistol
10797,8.1401825,61.523438,76561198193168162,Jerom,0,deagle,pistol
10798,8.1401825,64.85092,76561198193168162,Jerom,0,deagle,pistol
10799,8.1401825,68.480865,76561198193168162,Jerom,0,deagle,pistol
10800,8.195114,71.80835,76561198193168162,Jerom,0,deagle,pistol
10801,8.195114,75.2457,76561198193168162,Jerom,0,deagle,pistol
10802,8.195114,77.25345,76561198193168162,Jerom,0,deagle,pistol
10803,8.1401825,79.48093,76561198193168162,Jerom,0,deagle,pistol
10804,8.029968,80.635864,76561198193168162,Jerom,0,deagle,pistol
