pitch,yaw,tick,steamid
-1.0021667,39.857025,1442,76561199847502271
-1.0021667,39.857025,1442,76561199847502271
-1.0021667,39.857025,1444,76561199847502271
-1.0021667,39.857025,1444,76561199847502271
-1.0021667,39.857025,1446,76561199847502271
-1.0021667,39.857025,1447,76561199847502271
-1.0021667,39.857025,1447,76561199847502271
-1.0021667,39.857025,1448,76561199847502271
-1.0021667,39.857025,1449,76561199847502271
-1.0021667,39.857025,1451,76561199847502271
-1.0021667,39.857025,1451,76561199847502271
-1.0021667,39.857025,1453,76561199847502271
-1.0021667,39.857025,1454,76561199847502271
-1.0021667,39.857025,1455,76561199847502271
-1.0021667,39.857025,1455,76561199847502271
-1.0021667,39.857025,1457,76561199847502271
-1.0021667,39.857025,1457,76561199847502271
-1.0021667,39.857025,1458,76561199847502271
-1.0021667,39.857025,1460,76561199847502271
-1.0021667,39.857025,1460,76561199847502271
-1.0021667,39.857025,1462,76561199847502271
-1.0021667,39.857025,1463,76561199847502271
-1.0021667,39.857025,1463,76561199847502271
-1.0021667,39.857025,1464,76561199847502271
-1.0021667,39.857025,1466,76561199847502271
-1.0021667,39.857025,1467,76561199847502271
-1.0021667,39.857025,1467,76561199847502271
-1.0021667,39.857025,1469,76561199847502271
-1.0021667,39.857025,1469,76561199847502271
-1.0021667,39.857025,1471,76561199847502271
-1.0021667,39.857025,1472,76561199847502271
-1.0021667,39.857025,1472,76561199847502271
-1.0021667,39.857025,1473,76561199847502271
-1.0021667,39.857025,1474,76561199847502271
-1.0021667,39.857025,1476,76561199847502271
-1.0021667,39.857025,1477,76561199847502271
-1.0021667,39.857025,1477,76561199847502271
-1.0021667,39.857025,1478,76561199847502271
-1.0021667,39.857025,1480,76561199847502271
-1.0021667,39.857025,1480,76561199847502271
-1.0021667,39.857025,1481,76561199847502271
-1.0021667,39.857025,1482,76561199847502271
-1.0021667,39.857025,1483,76561199847502271
-1.0021667,39.857025,1485,76561199847502271
-1.0021667,39.857025,1486,76561199847502271
-1.0021667,39.857025,1486,76561199847502271
-1.0021667,39.857025,1488,76561199847502271
-1.0021667,39.857025,1488,76561199847502271
-1.0021667,39.857025,1490,76561199847502271
-1.0021667,39.857025,1491,76561199847502271
-1.0021667,39.857025,1491,76561199847502271
-1.0021667,39.857025,1493,76561199847502271
-1.0021667,39.857025,1493,76561199847502271
-1.0021667,39.857025,1494,76561199847502271
-1.0021667,39.857025,1496,76561199847502271
-1.0021667,39.857025,1496,76561199847502271
-1.0021667,39.857025,1497,76561199847502271
-1.0021667,39.857025,1499,76561199847502271
-1.0021667,39.857025,1499,76561199847502271
-1.0021667,39.857025,1500,76561199847502271
-1.0021667,39.857025,1502,76561199847502271
-1.0021667,39.857025,1502,76561199847502271
-1.0021667,39.857025,1504,76561199847502271
-1.0021667,39.857025,1504,76561199847502271
-1.0021667,39.857025,1506,76561199847502271
-1.0021667,39.857025,1506,76561199847502271
-1.0021667,39.857025,1508,76561199847502271
-1.0021667,39.857025,1508,76561199847502271
-1.0021667,39.857025,1509,76561199847502271
-1.0021667,39.857025,1511,76561199847502271
-1.0021667,39.857025,1511,76561199847502271
-1.0021667,39.857025,1513,76561199847502271
-1.0021667,39.857025,1513,76561199847502271
-1.0021667,39.857025,1515,76561199847502271
-1.0021667,39.857025,1516,76561199847502271
-1.0021667,39.857025,1516,76561199847502271
-1.0021667,39.857025,1517,76561199847502271
-1.0021667,39.857025,1519,76561199847502271
-1.0021667,39.857025,1519,76561199847502271
-1.0021667,39.857025,1521,76561199847502271
-1.0021667,39.857025,1521,76561199847502271
-1.0021667,39.857025,1522,76561199847502271
-1.0021667,39.857025,1524,76561199847502271
-1.0021667,39.857025,1524,76561199847502271
-1.0021667,39.857025,1525,76561199847502271
-1.0021667,39.857025,1527,76561199847502271
-1.0021667,39.857025,1527,76561199847502271
-1.0021667,39.857025,1529,76561199847502271
-1.0021667,39.857025,1529,76561199847502271
