pitch,yaw,tick,steamid,name
0.87994385,21.025085,12375,76561199470374288,KPsaucer
0.87994385,21.025085,12376,76561199470374288,KPsaucer
0.852478,20.859955,12377,76561199470374288,KPsaucer
0.7151489,20.337402,12378,76561199470374288,KPsaucer
0.65986633,20.144806,12379,76561199470374288,KPsaucer
0.55000305,19.539871,12380,76561199470374288,KPsaucer
0.52253723,19.34761,12381,76561199470374288,KPsaucer
0.412323,18.85254,12382,76561199470374288,KPsaucer
0.38485718,18.687408,12383,76561199470374288,KPsaucer
0.35739136,18.357468,12384,76561199470374288,KPsaucer
0.35739136,17.559937,12385,76561199470374288,KPsaucer
0.412323,17.20253,12386,76561199470374288,KPsaucer
0.6324005,15.964844,12387,76561199470374288,KPsaucer
0.74261475,15.525055,12388,76561199470374288,KPsaucer
0.9348755,14.287384,12389,76561199470374288,KPsaucer
0.9623413,13.957443,12390,76561199470374288,KPsaucer
1.0176086,13.379974,12391,76561199470374288,KPsaucer
1.1000061,12.939835,12392,76561199470374288,KPsaucer
1.1549377,12.527496,12393,76561199470374288,KPsaucer
1.1549377,12.527496,12394,76561199470374288,KPsaucer
1.1549377,12.527496,12395,76561199470374288,KPsaucer
1.4024658,11.207428,12396,76561199470374288,KPsaucer
1.4299316,11.014832,12397,76561199470374288,KPsaucer
1.5123291,10.629959,12398,76561199470374288,KPsaucer
1.5401459,10.2725525,12399,76561199470374288,KPsaucer
1.5401459,10.217285,12400,76561199470374288,KPsaucer
1.5401459,10.1623535,12401,76561199470374288,KPsaucer
1.5401459,10.1623535,12402,76561199470374288,KPsaucer
1.5401459,10.1623535,12403,76561199470374288,KPsaucer
1.5401459,10.1623535,12404,76561199470374288,KPsaucer
1.5401459,10.1623535,12405,76561199470374288,KPsaucer
1.5401459,10.1623535,12406,76561199470374288,KPsaucer
1.5401459,10.1623535,12407,76561199470374288,KPsaucer
1.5401459,10.1623535,12408,76561199470374288,KPsaucer
1.5401459,10.1623535,12409,76561199470374288,KPsaucer
1.5401459,10.1623535,12410,76561199470374288,KPsaucer
1.5401459,10.1623535,12411,76561199470374288,KPsaucer
1.5401459,10.025024,12412,76561199470374288,KPsaucer
1.5401459,9.914825,12413,76561199470374288,KPsaucer
1.5401459,9.88736,12414,76561199470374288,KPsaucer
1.5123291,9.859894,12415,76561199470374288,KPsaucer
1.5123291,9.859894,12416,76561199470374288,KPsaucer
1.5123291,9.859894,12417,76561199470374288,KPsaucer
1.5123291,9.859894,12418,76561199470374288,KPsaucer
1.5123291,9.859894,12419,76561199470374288,KPsaucer
1.4848633,9.832428,12420,76561199470374288,KPsaucer
1.4848633,9.832428,12421,76561199470374288,KPsaucer
1.4848633,9.832428,12422,76561199470374288,KPsaucer
1.4024658,9.695099,12423,76561199470374288,KPsaucer
1.375,9.639816,12424,76561199470374288,KPsaucer
1.3475342,9.557419,12425,76561199470374288,KPsaucer
1.3200684,9.529953,12426,76561199470374288,KPsaucer
1.1000061,9.529953,12427,76561199470374288,KPsaucer
0.90740967,9.557419,12428,76561199470374288,KPsaucer
0.74261475,9.557419,12429,76561199470374288,KPsaucer
0.6049347,9.529953,12430,76561199470374288,KPsaucer
0.4676056,9.502487,12431,76561199470374288,KPsaucer
0.38485718,9.502487,12432,76561199470374288,KPsaucer
0.08239746,9.557419,12433,76561199470374288,KPsaucer
-0.02746582,9.639816,12434,76561199470374288,KPsaucer
-0.10986328,9.722565,12435,76561199470374288,KPsaucer
-0.32992554,9.942291,12436,76561199470374288,KPsaucer
-0.38485718,10.025024,12437,76561199470374288,KPsaucer
-0.44013977,10.1623535,12438,76561199470374288,KPsaucer
-0.4676056,10.327484,12439,76561199470374288,KPsaucer
-0.4676056,10.409882,12440,76561199470374288,KPsaucer
-0.52253723,10.684891,12441,76561199470374288,KPsaucer
-0.55000305,10.822571,12442,76561199470374288,KPsaucer
-0.55000305,10.904968,12443,76561199470374288,KPsaucer
-0.6049347,11.372559,12444,76561199470374288,KPsaucer
-0.65986633,11.702499,12445,76561199470374288,KPsaucer
-0.6876831,12.03244,12446,76561199470374288,KPsaucer
-0.6876831,12.362366,12447,76561199470374288,KPsaucer
-0.6876831,12.554962,12448,76561199470374288,KPsaucer
-0.6876831,12.664825,12449,76561199470374288,KPsaucer
-0.6876831,12.692291,12450,76561199470374288,KPsaucer
-0.6876831,12.720108,12451,76561199470374288,KPsaucer
-0.6876831,12.720108,12452,76561199470374288,KPsaucer
-0.6876831,12.720108,12453,76561199470374288,KPsaucer
-0.6876831,12.720108,12454,76561199470374288,KPsaucer
-0.6876831,12.720108,12455,76561199470374288,KPsaucer
-0.6876831,12.720108,12456,76561199470374288,KPsaucer
-0.6876831,12.720108,12457,76561199470374288,KPsaucer
-0.6876831,12.720108,12458,76561199470374288,KPsaucer
-0.6876831,12.63736,12459,76561199470374288,KPsaucer
-0.6876831,12.445099,12460,76561199470374288,KPsaucer
-0.65986633,12.114838,12461,76561199470374288,KPsaucer
-0.5774689,11.784897,12462,76561199470374288,KPsaucer
-0.52253723,11.509888,12463,76561199470374288,KPsaucer
-0.4950714,11.289825,12464,76561199470374288,KPsaucer
-0.4950714,11.207428,12465,76561199470374288,KPsaucer
