pitch,yaw,tick,steamid,name
-1.4107056,73.17375,1075,76561199847502271,Rizqoq
-1.4107056,73.17375,1076,76561199847502271,Rizqoq
-1.4107056,73.17375,1076,76561199847502271,Rizqoq
-1.4107056,73.17375,1078,76561199847502271,Rizqoq
-1.4107056,73.17375,1078,76561199847502271,Rizqoq
-1.4107056,73.17375,1080,76561199847502271,Rizqoq
-1.4107056,73.17375,1080,76561199847502271,Rizqoq
-1.4107056,73.17375,1081,76561199847502271,Rizqoq
-1.4107056,73.17375,1083,76561199847502271,Rizqoq
-1.4107056,73.17375,1084,76561199847502271,Rizqoq
-1.4107056,73.17375,1085,76561199847502271,Rizqoq
-1.4107056,73.17375,1085,76561199847502271,Rizqoq
-1.4107056,73.17375,1087,76561199847502271,Rizqoq
-1.4107056,73.17375,1087,76561199847502271,Rizqoq
-1.4107056,73.17375,1089,76561199847502271,Rizqoq
-1.4107056,73.17375,1090,76561199847502271,Rizqoq
-1.4107056,73.17375,1090,76561199847502271,Rizqoq
-1.4107056,73.17375,1092,76561199847502271,Rizqoq
-1.4107056,73.17375,1093,76561199847502271,Rizqoq
-1.4107056,73.17375,1093,76561199847502271,Rizqoq
-1.4107056,73.17375,1095,76561199847502271,Rizqoq
-1.4107056,73.17375,1096,76561199847502271,Rizqoq
-1.4107056,73.17375,1096,76561199847502271,Rizqoq
-1.4107056,73.17375,1098,76561199847502271,Rizqoq
-1.4107056,73.17375,1098,76561199847502271,Rizqoq
-1.4107056,73.17375,1100,76561199847502271,Rizqoq
-1.4107056,73.17375,1101,76561199847502271,Rizqoq
-1.4107056,73.17375,1101,76561199847502271,Rizqoq
-1.4107056,73.17375,1103,76561199847502271,Rizqoq
-1.4107056,73.17375,1103,76561199847502271,Rizqoq
-1.4107056,73.17375,1105,76561199847502271,Rizqoq
-1.4107056,73.17375,1106,76561199847502271,Rizqoq
-1.4107056,73.17375,1106,76561199847502271,Rizqoq
-1.4107056,73.17375,1107,76561199847502271,Rizqoq
-1.4107056,73.17375,1109,76561199847502271,Rizqoq
-1.4107056,73.17375,1110,76561199847502271,Rizqoq
-1.4107056,73.17375,1111,76561199847502271,Rizqoq
-1.4107056,73.17375,1111,76561199847502271,Rizqoq
-1.4107056,73.17375,1113,76561199847502271,Rizqoq
-1.4107056,73.17375,1114,76561199847502271,Rizqoq
-1.4107056,73.17375,1115,76561199847502271,Rizqoq
-1.4107056,73.17375,1115,76561199847502271,Rizqoq
-1.4107056,73.17375,1117,76561199847502271,Rizqoq
-1.4107056,73.17375,1117,76561199847502271,Rizqoq
-1.4107056,73.17375,1119,76561199847502271,Rizqoq
-1.4107056,73.17375,1120,76561199847502271,Rizqoq
-1.4107056,73.17375,1120,76561199847502271,Rizqoq
-1.4107056,73.17375,1122,76561199847502271,Rizqoq
-1.4107056,73.17375,1122,76561199847502271,Rizqoq
-1.4107056,73.17375,1124,76561199847502271,Rizqoq
-1.4107056,73.17375,1125,76561199847502271,Rizqoq
-1.4107056,73.17375,1126,76561199847502271,Rizqoq
-1.4107056,73.17375,1126,76561199847502271,Rizqoq
-1.4107056,73.17375,1127,76561199847502271,Rizqoq
-1.4107056,73.17375,1129,76561199847502271,Rizqoq
-1.4107056,73.17375,1130,76561199847502271,Rizqoq
-1.4107056,73.17375,1131,76561199847502271,Rizqoq
-1.4107056,73.17375,1131,76561199847502271,Rizqoq
-1.4107056,73.17375,1132,76561199847502271,Rizqoq
-1.4107056,73.17375,1134,76561199847502271,Rizqoq
-1.4107056,73.17375,1135,76561199847502271,Rizqoq
-1.4107056,73.17375,1136,76561199847502271,Rizqoq
-1.4107056,73.17375,1136,76561199847502271,Rizqoq
-1.4107056,73.17375,1138,76561199847502271,Rizqoq
-1.4107056,73.17375,1138,76561199847502271,Rizqoq
-1.4107056,73.17375,1139,76561199847502271,Rizqoq
-1.4107056,73.17375,1141,76561199847502271,Rizqoq
-1.4107056,73.17375,1141,76561199847502271,Rizqoq
-1.4107056,73.17375,1143,76561199847502271,Rizqoq
-1.4107056,73.17375,1143,76561199847502271,Rizqoq
-1.4107056,73.17375,1145,76561199847502271,Rizqoq
-1.4107056,73.17375,1146,76561199847502271,Rizqoq
-1.4107056,73.17375,1146,76561199847502271,Rizqoq
-1.4107056,73.17375,1148,76561199847502271,Rizqoq
-1.4107056,73.17375,1149,76561199847502271,Rizqoq
-1.4107056,73.17375,1149,76561199847502271,Rizqoq
-1.4107056,73.17375,1151,76561199847502271,Rizqoq
-1.4107056,73.17375,1151,76561199847502271,Rizqoq
-1.4107056,73.17375,1153,76561199847502271,Rizqoq
-1.4107056,73.17375,1153,76561199847502271,Rizqoq
-1.4107056,73.17375,1155,76561199847502271,Rizqoq
-1.4107056,73.17375,1156,76561199847502271,Rizqoq
-1.4107056,73.17375,1156,76561199847502271,Rizqoq
-1.4107056,73.17375,1158,76561199847502271,Rizqoq
-1.4107056,73.17375,1159,76561199847502271,Rizqoq
-1.4107056,73.17375,1159,76561199847502271,Rizqoq
-1.4107056,73.17375,1161,76561199847502271,Rizqoq
-1.4107056,73.17375,1161,76561199847502271,Rizqoq
-1.4107056,73.17375,1163,76561199847502271,Rizqoq
-1.4107056,73.17375,1164,76561199847502271,Rizqoq
-1.4107056,73.17375,1164,76561199847502271,Rizqoq
-1.4107056,73.17375,1166,76561199847502271,Rizqoq
-1.3049622,73.16724,1167,76561199847502271,Rizqoq
-6.7689514,40.20276,1168,76561199847502271,Rizqoq
-6.7689514,40.20276,1169,76561199847502271,Rizqoq
