pitch,yaw,tick,steamid,name
0.10986328,41.00441,8143,76561198389634571,RedNose
0.10986328,41.00441,8144,76561198389634571,RedNose
0.10986328,41.00441,8145,76561198389634571,RedNose
0.10986328,41.00441,8146,76561198389634571,RedNose
0.10986328,41.00441,8147,76561198389634571,RedNose
0.10986328,41.00441,8148,76561198389634571,RedNose
0.10986328,41.00441,8149,76561198389634571,RedNose
0.10986328,41.00441,8150,76561198389634571,RedNose
0.10986328,41.00441,8151,76561198389634571,RedNose
0.10986328,41.00441,8152,76561198389634571,RedNose
0.10986328,41.00441,8153,76561198389634571,RedNose
0.10986328,41.00441,8154,76561198389634571,RedNose
0.10986328,41.00441,8155,76561198389634571,RedNose
0.10986328,41.00441,8156,76561198389634571,RedNose
0.10986328,41.00441,8157,76561198389634571,RedNose
0.10986328,41.00441,8158,76561198389634571,RedNose
0.10986328,41.00441,8159,76561198389634571,RedNose
0.10986328,41.00441,8160,76561198389634571,RedNose
0.10986328,41.026382,8161,76561198389634571,RedNose
0.10986328,41.026382,8162,76561198389634571,RedNose
0.087890625,41.048355,8163,76561198389634571,RedNose
0.06591797,41.048355,8164,76561198389634571,RedNose
0.043945312,41.070328,8165,76561198389634571,RedNose
0.043945312,41.070328,8166,76561198389634571,RedNose
0.043945312,41.070328,8167,76561198389634571,RedNose
0.043945312,41.070328,8168,76561198389634571,RedNose
0.021972656,41.070328,8169,76561198389634571,RedNose
0.0,41.0923,8170,76561198389634571,RedNose
-0.021972656,41.114273,8171,76561198389634571,RedNose
-0.043945312,41.136246,8172,76561198389634571,RedNose
-0.087890625,41.15822,8173,76561198389634571,RedNose
-0.087890625,41.15822,8174,76561198389634571,RedNose
-0.087890625,41.15822,8175,76561198389634571,RedNose
-0.087890625,41.15822,8176,76561198389634571,RedNose
-0.10986328,41.15822,8177,76561198389634571,RedNose
-0.10986328,41.15822,8178,76561198389634571,RedNose
-0.10986328,41.15822,8179,76561198389634571,RedNose
-0.10986328,41.15822,8180,76561198389634571,RedNose
-0.10986328,41.15822,8181,76561198389634571,RedNose
-0.10986328,41.15822,8182,76561198389634571,RedNose
-0.10986328,41.15822,8183,76561198389634571,RedNose
-0.10986328,41.15822,8184,76561198389634571,RedNose
-0.10986328,41.15822,8185,76561198389634571,RedNose
-0.10986328,41.15822,8186,76561198389634571,RedNose
-0.10986328,41.15822,8187,76561198389634571,RedNose
-0.10986328,41.18019,8188,76561198389634571,RedNose
-0.10986328,41.18019,8189,76561198389634571,RedNose
-0.10986328,41.18019,8190,76561198389634571,RedNose
-0.10986328,41.18019,8191,76561198389634571,RedNose
-0.10986328,41.224136,8192,76561198389634571,RedNose
-0.10986328,41.268433,8193,76561198389634571,RedNose
-0.10986328,41.268433,8194,76561198389634571,RedNose
-0.10986328,41.312378,8195,76561198389634571,RedNose
-0.10986328,41.33435,8196,76561198389634571,RedNose
-0.10986328,41.356323,8197,76561198389634571,RedNose
-0.10986328,41.42224,8198,76561198389634571,RedNose
-0.10986328,41.444214,8199,76561198389634571,RedNose
-0.10986328,41.444214,8200,76561198389634571,RedNose
-0.10986328,41.444214,8201,76561198389634571,RedNose
