pitch,yaw,tick,steamid,name
-0.7168579,46.00833,6993,76561199847502271,Rizqoq
-0.7168579,46.00833,6993,76561199847502271,Rizqoq
-0.7168579,46.00833,6995,76561199847502271,Rizqoq
-0.7168579,46.00833,6995,76561199847502271,Rizqoq
-0.7168579,46.00833,6997,76561199847502271,Rizqoq
-0.7168579,46.00833,6998,76561199847502271,Rizqoq
-0.7168579,46.00833,6998,76561199847502271,Rizqoq
-0.7168579,46.00833,6999,76561199847502271,Rizqoq
-0.7168579,46.00833,7001,76561199847502271,Rizqoq
-0.7168579,46.00833,7002,76561199847502271,Rizqoq
-0.7168579,46.00833,7002,76561199847502271,Rizqoq
-0.7168579,46.00833,7004,76561199847502271,Rizqoq
-0.7168579,46.00833,7005,76561199847502271,Rizqoq
-0.7168579,46.00833,7006,76561199847502271,Rizqoq
-0.7168579,46.00833,7007,76561199847502271,Rizqoq
-0.7168579,46.00833,7008,76561199847502271,Rizqoq
-0.7168579,46.00833,7009,76561199847502271,Rizqoq
-0.7168579,46.00833,7009,76561199847502271,Rizqoq
-0.7168579,46.00833,7011,76561199847502271,Rizqoq
-0.7168579,46.00833,7012,76561199847502271,Rizqoq
-0.7168579,46.00833,7012,76561199847502271,Rizqoq
-0.7168579,46.00833,7014,76561199847502271,Rizqoq
-0.7168579,46.00833,7014,76561199847502271,Rizqoq
-0.7168579,46.00833,7016,76561199847502271,Rizqoq
-0.7168579,46.00833,7017,76561199847502271,Rizqoq
-0.7168579,46.00833,7017,76561199847502271,Rizqoq
-0.7168579,46.00833,7019,76561199847502271,Rizqoq
-0.7168579,46.00833,7020,76561199847502271,Rizqoq
-0.7168579,46.00833,7021,76561199847502271,Rizqoq
-0.7168579,46.00833,7022,76561199847502271,Rizqoq
-0.7168579,46.00833,7022,76561199847502271,Rizqoq
-0.7168579,46.00833,7024,76561199847502271,Rizqoq
-0.7168579,46.00833,7024,76561199847502271,Rizqoq
-0.7168579,46.00833,7026,76561199847502271,Rizqoq
-0.7168579,46.00833,7027,76561199847502271,Rizqoq
-0.7168579,46.00833,7027,76561199847502271,Rizqoq
-0.7168579,46.00833,7028,76561199847502271,Rizqoq
-0.7168579,46.00833,7029,76561199847502271,Rizqoq
-0.7168579,46.00833,7031,76561199847502271,Rizqoq
-0.7168579,46.00833,7032,76561199847502271,Rizqoq
-0.7168579,46.00833,7033,76561199847502271,Rizqoq
-0.7168579,46.00833,7033,76561199847502271,Rizqoq
-0.7168579,46.00833,7035,76561199847502271,Rizqoq
-0.7168579,46.00833,7035,76561199847502271,Rizqoq
-0.7168579,46.00833,7036,76561199847502271,Rizqoq
-0.7168579,46.00833,7037,76561199847502271,Rizqoq
-0.7168579,46.00833,7039,76561199847502271,Rizqoq
-0.7168579,46.00833,7040,76561199847502271,Rizqoq
-0.7168579,46.00833,7041,76561199847502271,Rizqoq
-0.7168579,46.00833,7041,76561199847502271,Rizqoq
-0.7168579,46.00833,7043,76561199847502271,Rizqoq
-0.7168579,46.00833,7043,76561199847502271,Rizqoq
-0.7168579,46.00833,7044,76561199847502271,Rizqoq
-0.7168579,46.00833,7045,76561199847502271,Rizqoq
-0.7168579,46.00833,7047,76561199847502271,Rizqoq
-0.7168579,46.00833,7048,76561199847502271,Rizqoq
-0.7168579,46.00833,7049,76561199847502271,Rizqoq
-0.7168579,46.00833,7049,76561199847502271,Rizqoq
-0.7168579,46.00833,7051,76561199847502271,Rizqoq
-0.7168579,46.00833,7052,76561199847502271,Rizqoq
-0.7168579,46.00833,7053,76561199847502271,Rizqoq
-0.7168579,46.00833,7053,76561199847502271,Rizqoq
-0.7168579,46.00833,7055,76561199847502271,Rizqoq
-0.7168579,46.00833,7056,76561199847502271,Rizqoq
-0.7168579,46.00833,7056,76561199847502271,Rizqoq
-0.7168579,46.00833,7058,76561199847502271,Rizqoq
-0.7168579,46.00833,7058,76561199847502271,Rizqoq
-0.7168579,46.00833,7060,76561199847502271,Rizqoq
-0.7168579,46.00833,7061,76561199847502271,Rizqoq
-0.7168579,46.00833,7062,76561199847502271,Rizqoq
-0.7168579,46.00833,7062,76561199847502271,Rizqoq
-0.7168579,46.00833,7064,76561199847502271,Rizqoq
-0.7168579,46.00833,7064,76561199847502271,Rizqoq
-0.7168579,46.00833,7066,76561199847502271,Rizqoq
-0.7168579,46.00833,7066,76561199847502271,Rizqoq
-0.7168579,46.00833,7067,76561199847502271,Rizqoq
-0.7168579,46.00833,7069,76561199847502271,Rizqoq
-0.64785767,45.77832,7070,76561199847502271,Rizqoq
-0.7168579,46.00833,7071,76561199847502271,Rizqoq
-0.7168579,46.00833,7071,76561199847502271,Rizqoq
-0.7168579,46.00833,7073,76561199847502271,Rizqoq
-0.7168579,46.00833,7073,76561199847502271,Rizqoq
-0.7168579,46.00833,7074,76561199847502271,Rizqoq
-0.7168579,46.00833,7076,76561199847502271,Rizqoq
-0.7168579,46.00833,7076,76561199847502271,Rizqoq
-0.7168579,46.00833,7078,76561199847502271,Rizqoq
-0.7168579,46.00833,7078,76561199847502271,Rizqoq
-0.7168579,46.00833,7080,76561199847502271,Rizqoq
-0.7168579,46.00833,7080,76561199847502271,Rizqoq
-0.7168579,46.00833,7082,76561199847502271,Rizqoq
-0.7168579,46.00833,7082,76561199847502271,Rizqoq
-0.7168579,46.00833,7084,76561199847502271,Rizqoq
-0.7168579,46.00833,7084,76561199847502271,Rizqoq
-0.7168579,46.00833,7085,76561199847502271,Rizqoq
-0.7168579,46.00833,7087,76561199847502271,Rizqoq
-0.7168579,46.00833,7087,76561199847502271,Rizqoq
-0.7168579,46.00833,7088,76561199847502271,Rizqoq
-0.7168579,46.00833,7090,76561199847502271,Rizqoq
-0.7168579,46.00833,7090,76561199847502271,Rizqoq
-0.7168579,46.00833,7091,76561199847502271,Rizqoq
-0.7168579,46.00833,7093,76561199847502271,Rizqoq
-0.7168579,46.00833,7093,76561199847502271,Rizqoq
-0.7168579,46.00833,7094,76561199847502271,Rizqoq
-0.7168579,46.00833,7096,76561199847502271,Rizqoq
-0.7168579,46.00833,7096,76561199847502271,Rizqoq
-0.7168579,46.00833,7098,76561199847502271,Rizqoq
-0.7168579,46.00833,7099,76561199847502271,Rizqoq
-0.7168579,46.00833,7099,76561199847502271,Rizqoq
-0.7168579,46.00833,7100,76561199847502271,Rizqoq
-0.7168579,46.00833,7102,76561199847502271,Rizqoq
-0.7168579,46.00833,7102,76561199847502271,Rizqoq
-0.7168579,46.00833,7104,76561199847502271,Rizqoq
-0.7168579,46.00833,7105,76561199847502271,Rizqoq
-0.7168579,46.00833,7105,76561199847502271,Rizqoq
-0.7168579,46.00833,7107,76561199847502271,Rizqoq
-0.7168579,46.00833,7108,76561199847502271,Rizqoq
-0.7168579,46.00833,7108,76561199847502271,Rizqoq
-0.7168579,46.00833,7110,76561199847502271,Rizqoq
-0.7168579,46.00833,7110,76561199847502271,Rizqoq
-0.7168579,46.00833,7112,76561199847502271,Rizqoq
-0.7168579,46.00833,7112,76561199847502271,Rizqoq
-0.7168579,46.00833,7114,76561199847502271,Rizqoq
-0.7168579,46.00833,7114,76561199847502271,Rizqoq
-0.7168579,46.00833,7116,76561199847502271,Rizqoq
-0.7168579,46.00833,7117,76561199847502271,Rizqoq
-0.7168579,46.00833,7117,76561199847502271,Rizqoq
-0.7168579,46.00833,7119,76561199847502271,Rizqoq
-0.7168579,46.00833,7119,76561199847502271,Rizqoq
-0.7168579,46.00833,7120,76561199847502271,Rizqoq
-0.7168579,46.00833,7121,76561199847502271,Rizqoq
-0.7168579,46.00833,7123,76561199847502271,Rizqoq
-0.7168579,46.00833,7123,76561199847502271,Rizqoq
-0.7168579,46.00833,7124,76561199847502271,Rizqoq
-0.7168579,46.00833,7126,76561199847502271,Rizqoq
-0.7168579,46.00833,7126,76561199847502271,Rizqoq
-0.7168579,46.00833,7127,76561199847502271,Rizqoq
-0.7168579,46.00833,7129,76561199847502271,Rizqoq
-0.7168579,46.00833,7130,76561199847502271,Rizqoq
-0.7168579,46.00833,7130,76561199847502271,Rizqoq
-0.7168579,46.00833,7132,76561199847502271,Rizqoq
-0.7168579,46.00833,7133,76561199847502271,Rizqoq
-0.7168579,46.00833,7134,76561199847502271,Rizqoq
-0.7168579,46.00833,7134,76561199847502271,Rizqoq
-0.7168579,46.00833,7136,76561199847502271,Rizqoq
-0.7168579,46.00833,7137,76561199847502271,Rizqoq
-0.7168579,46.00833,7137,76561199847502271,Rizqoq
-0.7168579,46.00833,7138,76561199847502271,Rizqoq
-0.7168579,46.00833,7140,76561199847502271,Rizqoq
-0.7168579,46.00833,7140,76561199847502271,Rizqoq
-0.7168579,46.00833,7141,76561199847502271,Rizqoq
-0.7168579,46.00833,7143,76561199847502271,Rizqoq
-0.7168579,46.00833,7143,76561199847502271,Rizqoq
-0.7168579,46.00833,7145,76561199847502271,Rizqoq
-0.7168579,46.00833,7146,76561199847502271,Rizqoq
-0.7168579,46.00833,7146,76561199847502271,Rizqoq
-0.7168579,46.00833,7147,76561199847502271,Rizqoq
-0.7168579,46.00833,7149,76561199847502271,Rizqoq
-0.7168579,46.00833,7149,76561199847502271,Rizqoq
-0.7168579,46.00833,7150,76561199847502271,Rizqoq
-0.7168579,46.00833,7152,76561199847502271,Rizqoq
-0.7168579,46.00833,7152,76561199847502271,Rizqoq
-0.7168579,46.00833,7154,76561199847502271,Rizqoq
-0.7168579,46.00833,7155,76561199847502271,Rizqoq
