pitch,yaw,tick,steamid,name
-9.23642,39.027557,1267,76561199847502271,Rizqoq
-9.23642,39.027557,1267,76561199847502271,Rizqoq
-9.23642,39.027557,1269,76561199847502271,Rizqoq
-9.23642,39.027557,1269,76561199847502271,Rizqoq
-9.23642,39.027557,1270,76561199847502271,Rizqoq
-9.23642,39.027557,1271,76561199847502271,Rizqoq
-9.23642,39.027557,1273,76561199847502271,Rizqoq
-9.23642,39.027557,1273,76561199847502271,Rizqoq
-9.23642,39.027557,1275,76561199847502271,Rizqoq
-9.23642,39.027557,1275,76561199847502271,Rizqoq
-9.23642,39.027557,1277,76561199847502271,Rizqoq
-9.23642,39.027557,1278,76561199847502271,Rizqoq
-9.23642,39.027557,1278,76561199847502271,Rizqoq
-9.23642,39.027557,1280,76561199847502271,Rizqoq
-9.23642,39.027557,1280,76561199847502271,Rizqoq
-9.23642,39.027557,1281,76561199847502271,Rizqoq
-9.23642,39.027557,1283,76561199847502271,Rizqoq
-9.23642,39.027557,1283,76561199847502271,Rizqoq
-9.23642,39.027557,1285,76561199847502271,Rizqoq
-9.23642,39.027557,1285,76561199847502271,Rizqoq
-9.23642,39.027557,1287,76561199847502271,Rizqoq
-9.23642,39.027557,1287,76561199847502271,Rizqoq
-9.23642,39.027557,1289,76561199847502271,Rizqoq
-9.23642,39.027557,1289,76561199847502271,Rizqoq
-9.23642,39.027557,1290,76561199847502271,Rizqoq
-9.23642,39.027557,1292,76561199847502271,Rizqoq
-9.23642,39.027557,1292,76561199847502271,Rizqoq
-9.23642,39.027557,1294,76561199847502271,Rizqoq
-9.23642,39.027557,1295,76561199847502271,Rizqoq
-9.23642,39.027557,1295,76561199847502271,Rizqoq
-9.23642,39.027557,1297,76561199847502271,Rizqoq
-9.23642,39.027557,1297,76561199847502271,Rizqoq
-9.23642,39.027557,1298,76561199847502271,Rizqoq
-9.23642,39.027557,1300,76561199847502271,Rizqoq
-9.23642,39.027557,1300,76561199847502271,Rizqoq
-9.23642,39.027557,1302,76561199847502271,Rizqoq
-9.23642,39.027557,1302,76561199847502271,Rizqoq
-9.23642,39.027557,1304,76561199847502271,Rizqoq
-9.23642,39.027557,1304,76561199847502271,Rizqoq
-9.23642,39.027557,1306,76561199847502271,Rizqoq
-9.23642,39.027557,1306,76561199847502271,Rizqoq
-9.23642,39.027557,1308,76561199847502271,Rizqoq
-9.23642,39.027557,1308,76561199847502271,Rizqoq
-9.23642,39.027557,1310,76561199847502271,Rizqoq
-9.23642,39.027557,1310,76561199847502271,Rizqoq
-9.23642,39.027557,1312,76561199847502271,Rizqoq
-9.23642,39.027557,1312,76561199847502271,Rizqoq
-9.23642,39.027557,1313,76561199847502271,Rizqoq
-9.23642,39.027557,1314,76561199847502271,Rizqoq
-9.23642,39.027557,1316,76561199847502271,Rizqoq
-9.23642,39.027557,1317,76561199847502271,Rizqoq
-9.23642,39.027557,1317,76561199847502271,Rizqoq
-9.23642,39.027557,1319,76561199847502271,Rizqoq
-9.23642,39.027557,1319,76561199847502271,Rizqoq
-9.23642,39.027557,1321,76561199847502271,Rizqoq
-9.23642,39.027557,1321,76561199847502271,Rizqoq
-9.23642,39.027557,1323,76561199847502271,Rizqoq
-9.23642,39.027557,1323,76561199847502271,Rizqoq
