pitch,yaw,tick,steamid,kill_event_id,segment_number,segment_id
-3.6096954,179.70749,60763,76561199479902304,0,1,0_1
-3.6096954,179.70749,60764,76561199479902304,0,1,0_1
-3.6096954,179.70749,60765,76561199479902304,0,1,0_1
-3.6096954,179.70749,60766,76561199479902304,0,1,0_1
-3.6096954,179.70749,60767,76561199479902304,0,1,0_1
-3.6096954,179.70749,60768,76561199479902304,0,1,0_1
-3.6096954,179.70749,60769,76561199479902304,0,1,0_1
-3.6096954,179.70749,60770,76561199479902304,0,1,0_1
-3.6096954,179.70749,60771,76561199479902304,0,1,0_1
-3.6096954,179.70749,60772,76561199479902304,0,1,0_1
-3.6096954,179.70749,60773,76561199479902304,0,1,0_1
-3.6096954,179.70749,60774,76561199479902304,0,1,0_1
-3.6096954,179.70749,60775,76561199479902304,0,1,0_1
-3.6096954,179.70749,60776,76561199479902304,0,1,0_1
-3.6096954,179.70749,60777,76561199479902304,0,1,0_1
-3.6096954,179.70749,60778,76561199479902304,0,1,0_1
-3.6096954,179.70749,60779,76561199479902304,0,1,0_1
-3.6096954,179.70749,60780,76561199479902304,0,1,0_1
-3.6096954,179.70749,60781,76561199479902304,0,1,0_1
-3.6096954,179.70749,60782,76561199479902304,0,1,0_1
-3.6096954,179.70749,60783,76561199479902304,0,1,0_1
-3.6096954,179.70749,60784,76561199479902304,0,1,0_1
-3.6096954,179.70749,60785,76561199479902304,0,1,0_1
-3.6096954,179.70749,60786,76561199479902304,0,1,0_1
-3.6096954,179.70749,60787,76561199479902304,0,1,0_1
-3.6096954,179.70749,60788,76561199479902304,0,1,0_1
-3.6096954,179.70749,60789,76561199479902304,0,1,0_1
-3.6096954,179.70749,60790,76561199479902304,0,1,0_1
-3.6096954,179.70749,60791,76561199479902304,0,1,0_1
-3.6096954,179.70749,60792,76561199479902304,0,1,0_1
-3.6096954,179.70749,60793,76561199479902304,0,1,0_1
-3.6096954,179.70749,60794,76561199479902304,0,1,0_1
-3.6096954,179.70749,60795,76561199479902304,0,2,0_2
-3.6096954,179.7528,60796,76561199479902304,0,2,0_2
-3.6096954,179.7528,60797,76561199479902304,0,2,0_2
-3.6096954,179.7528,60798,76561199479902304,0,2,0_2
-3.654663,179.79779,60799,76561199479902304,0,2,0_2
-3.654663,179.79779,60800,76561199479902304,0,2,0_2
-3.654663,179.79779,60801,76561199479902304,0,2,0_2
-3.654663,179.79779,60802,76561199479902304,0,2,0_2
-3.654663,179.79779,60803,76561199479902304,0,2,0_2
-3.654663,179.79779,60804,76561199479902304,0,2,0_2
-3.654663,179.79779,60805,76561199479902304,0,2,0_2
-3.654663,179.79779,60806,76561199479902304,0,2,0_2
-3.654663,179.79779,60807,76561199479902304,0,2,0_2
-3.654663,179.79779,60808,76561199479902304,0,2,0_2
-3.654663,179.79779,60809,76561199479902304,0,2,0_2
-3.654663,179.79779,60810,76561199479902304,0,2,0_2
-3.654663,179.79779,60811,76561199479902304,0,2,0_2
-3.654663,179.79779,60812,76561199479902304,0,2,0_2
-3.654663,179.79779,60813,76561199479902304,0,2,0_2
-3.654663,179.79779,60814,76561199479902304,0,2,0_2
-3.654663,179.79779,60815,76561199479902304,0,2,0_2
-3.654663,179.79779,60816,76561199479902304,0,2,0_2
-3.654663,179.79779,60817,76561199479902304,0,2,0_2
-3.4291077,179.48193,60818,76561199479902304,0,2,0_2
-3.0682678,179.03079,60819,76561199479902304,0,2,0_2
-2.6621246,178.66998,60820,76561199479902304,0,2,0_2
-2.3912354,178.48938,60821,76561199479902304,0,2,0_2
-2.3462677,178.44406,60822,76561199479902304,0,2,0_2
-2.3462677,178.44406,60823,76561199479902304,0,2,0_2
-2.3462677,178.44406,60824,76561199479902304,0,2,0_2
-2.3462677,178.44406,60825,76561199479902304,0,2,0_2
-2.3462677,178.44406,60826,76561199479902304,0,2,0_2
-2.2109985,178.26382,60827,76561199479902304,0,3,0_3
