pitch,yaw,tick,steamid,kill_event_id,segment_number,segment_id
1.8875885,-27.601776,36613,76561199469944110,0,1,0_1
1.8161774,-27.716095,36614,76561199469944110,0,1,0_1
1.7732544,-27.816345,36615,76561199469944110,0,1,0_1
1.7447662,-27.91626,36616,76561199469944110,0,1,0_1
1.7159271,-28.01651,36617,76561199469944110,0,1,0_1
1.7159271,-28.073502,36618,76561199469944110,0,1,0_1
1.7018433,-28.173752,36619,76561199469944110,0,1,0_1
1.687439,-28.245163,36620,76561199469944110,0,1,0_1
1.687439,-28.316574,36621,76561199469944110,0,1,0_1
1.687439,-28.431244,36622,76561199469944110,0,1,0_1
1.687439,-28.559998,36623,76561199469944110,0,1,0_1
1.687439,-28.688385,36624,76561199469944110,0,1,0_1
1.687439,-28.745728,36625,76561199469944110,0,1,0_1
1.687439,-28.9888,36626,76561199469944110,0,1,0_1
1.687439,-29.174881,36627,76561199469944110,0,1,0_1
1.687439,-29.389114,36628,76561199469944110,0,1,0_1
1.687439,-29.546692,36629,76561199469944110,0,1,0_1
1.687439,-29.67511,36630,76561199469944110,0,1,0_1
1.687439,-29.718018,36631,76561199469944110,0,1,0_1
1.7018433,-29.818268,36632,76561199469944110,0,1,0_1
1.7018433,-29.832687,36633,76561199469944110,0,1,0_1
1.7159271,-29.832687,36634,76561199469944110,0,1,0_1
1.7159271,-29.846771,36635,76561199469944110,0,1,0_1
1.7159271,-29.846771,36636,76561199469944110,0,1,0_1
1.7159271,-29.846771,36637,76561199469944110,0,1,0_1
1.7159271,-29.846771,36638,76561199469944110,0,1,0_1
1.7159271,-29.846771,36639,76561199469944110,0,1,0_1
1.7018433,-29.832687,36640,76561199469944110,0,1,0_1
1.7018433,-29.818268,36641,76561199469944110,0,1,0_1
1.7018433,-29.818268,36642,76561199469944110,0,1,0_1
1.687439,-29.803848,36643,76561199469944110,0,1,0_1
1.6730042,-29.789764,36644,76561199469944110,0,1,0_1
1.6589355,-29.77536,36645,76561199469944110,0,2,0_2
1.644516,-29.760925,36646,76561199469944110,0,2,0_2
1.6300964,-29.760925,36647,76561199469944110,0,2,0_2
1.6160278,-29.760925,36648,76561199469944110,0,2,0_2
1.601593,-29.760925,36649,76561199469944110,0,2,0_2
1.5731049,-29.789764,36650,76561199469944110,0,2,0_2
1.5301819,-29.818268,36651,76561199469944110,0,2,0_2
1.4872742,-29.832687,36652,76561199469944110,0,2,0_2
1.4443665,-29.861176,36653,76561199469944110,0,2,0_2
1.4299316,-29.87561,36654,76561199469944110,0,2,0_2
1.3729553,-29.889679,36655,76561199469944110,0,2,0_2
1.3156128,-29.904099,36656,76561199469944110,0,2,0_2
1.2727051,-29.904099,36657,76561199469944110,0,2,0_2
1.2153625,-29.904099,36658,76561199469944110,0,2,0_2
1.1868591,-29.904099,36659,76561199469944110,0,2,0_2
1.115448,-29.889679,36660,76561199469944110,0,2,0_2
1.0440369,-29.87561,36661,76561199469944110,0,2,0_2
0.97229004,-29.861176,36662,76561199469944110,0,2,0_2
0.9008789,-29.846771,36663,76561199469944110,0,2,0_2
0.8435364,-29.818268,36664,76561199469944110,0,2,0_2
0.78656006,-29.803848,36665,76561199469944110,0,2,0_2
0.75805664,-29.789764,36666,76561199469944110,0,2,0_2
0.7007141,-29.77536,36667,76561199469944110,0,2,0_2
0.67222595,-29.760925,36668,76561199469944110,0,2,0_2
0.64338684,-29.746857,36669,76561199469944110,0,2,0_2
0.64338684,-29.746857,36670,76561199469944110,0,2,0_2
0.629303,-29.746857,36671,76561199469944110,0,2,0_2
0.629303,-29.746857,36672,76561199469944110,0,2,0_2
0.629303,-29.746857,36673,76561199469944110,0,2,0_2
0.629303,-29.746857,36674,76561199469944110,0,2,0_2
0.629303,-29.746857,36675,76561199469944110,0,2,0_2
0.629303,-29.746857,36676,76561199469944110,0,2,0_2
0.629303,-29.746857,36677,76561199469944110,0,3,0_3
0.6148987,-29.760925,36678,76561199469944110,0,3,0_3
0.6148987,-29.760925,36679,76561199469944110,0,3,0_3
0.60046387,-29.77536,36680,76561199469944110,0,3,0_3
0.60046387,-29.77536,36681,76561199469944110,0,3,0_3
0.58639526,-29.77536,36682,76561199469944110,0,3,0_3
0.58639526,-29.77536,36683,76561199469944110,0,3,0_3
0.58639526,-29.77536,36684,76561199469944110,0,3,0_3
0.58639526,-29.77536,36685,76561199469944110,0,3,0_3
0.58639526,-29.77536,36686,76561199469944110,0,3,0_3
0.58639526,-29.77536,36687,76561199469944110,0,3,0_3
0.58639526,-29.77536,36688,76561199469944110,0,3,0_3
0.58639526,-29.77536,36689,76561199469944110,0,3,0_3
0.58639526,-29.789764,36690,76561199469944110,0,3,0_3
0.60046387,-29.789764,36691,76561199469944110,0,3,0_3
0.629303,-29.789764,36692,76561199469944110,0,3,0_3
0.64338684,-29.789764,36693,76561199469944110,0,3,0_3
0.6863098,-29.789764,36694,76561199469944110,0,3,0_3
0.7436371,-29.803848,36695,76561199469944110,0,3,0_3
0.78656006,-29.803848,36696,76561199469944110,0,3,0_3
0.8723755,-29.803848,36697,76561199469944110,0,3,0_3
0.95822144,-29.803848,36698,76561199469944110,0,3,0_3
1.0581207,-29.803848,36699,76561199469944110,0,3,0_3
1.1439514,-29.803848,36700,76561199469944110,0,3,0_3
1.2153625,-29.803848,36701,76561199469944110,0,3,0_3
1.2582703,-29.803848,36702,76561199469944110,0,3,0_3
1.2727051,-29.803848,36703,76561199469944110,0,3,0_3
1.2727051,-29.803848,36704,76561199469944110,0,3,0_3
1.2727051,-29.803848,36705,76561199469944110,0,3,0_3
1.2727051,-29.803848,36706,76561199469944110,0,3,0_3
1.2727051,-29.803848,36707,76561199469944110,0,3,0_3
1.2727051,-29.803848,36708,76561199469944110,0,3,0_3
1.2442017,-29.789764,36709,76561199469944110,0,4,0_4
1.201294,-29.789764,36710,76561199469944110,0,4,0_4
1.1439514,-29.77536,36711,76561199469944110,0,4,0_4
1.0581207,-29.760925,36712,76561199469944110,0,4,0_4
1.0011292,-29.760925,36713,76561199469944110,0,4,0_4
0.9008789,-29.732437,36714,76561199469944110,0,4,0_4
0.78656006,-29.718018,36715,76561199469944110,0,4,0_4
0.6863098,-29.703949,36716,76561199469944110,0,4,0_4
0.58639526,-29.67511,36717,76561199469944110,0,4,0_4
0.51464844,-29.661026,36718,76561199469944110,0,4,0_4
0.48614502,-29.646606,36719,76561199469944110,0,4,0_4
0.4432373,-29.632187,36720,76561199469944110,0,4,0_4
0.42915344,-29.618103,36721,76561199469944110,0,4,0_4
0.42915344,-29.618103,36722,76561199469944110,0,4,0_4
0.42915344,-29.618103,36723,76561199469944110,0,4,0_4
0.42915344,-29.618103,36724,76561199469944110,0,4,0_4
0.42915344,-29.618103,36725,76561199469944110,0,4,0_4
0.42915344,-29.618103,36726,76561199469944110,0,4,0_4
0.42915344,-29.618103,36727,76561199469944110,0,4,0_4
0.42915344,-29.618103,36728,76561199469944110,0,4,0_4
0.42915344,-29.618103,36729,76561199469944110,0,4,0_4
0.42915344,-29.618103,36730,76561199469944110,0,4,0_4
0.42915344,-29.618103,36731,76561199469944110,0,4,0_4
0.42915344,-29.618103,36732,76561199469944110,0,4,0_4
0.42915344,-29.618103,36733,76561199469944110,0,4,0_4
0.42915344,-29.632187,36734,76561199469944110,0,4,0_4
0.42915344,-29.632187,36735,76561199469944110,0,4,0_4
0.42915344,-29.646606,36736,76561199469944110,0,4,0_4
0.42915344,-29.646606,36737,76561199469944110,0,4,0_4
0.42915344,-29.646606,36738,76561199469944110,0,4,0_4
0.42915344,-29.646606,36739,76561199469944110,0,4,0_4
0.42915344,-29.646606,36740,76561199469944110,0,4,0_4
0.42915344,-29.646606,36741,76561199469944110,0,5,0_5
0.42915344,-29.646606,36742,76561199469944110,0,5,0_5
0.42915344,-29.661026,36743,76561199469944110,0,5,0_5
0.42915344,-29.661026,36744,76561199469944110,0,5,0_5
0.42915344,-29.67511,36745,76561199469944110,0,5,0_5
0.42915344,-29.67511,36746,76561199469944110,0,5,0_5
0.42915344,-29.67511,36747,76561199469944110,0,5,0_5
0.42915344,-29.67511,36748,76561199469944110,0,5,0_5
0.42915344,-29.67511,36749,76561199469944110,0,5,0_5
0.42915344,-29.67511,36750,76561199469944110,0,5,0_5
0.42915344,-29.67511,36751,76561199469944110,0,5,0_5
0.42915344,-29.67511,36752,76561199469944110,0,5,0_5
0.42915344,-29.67511,36753,76561199469944110,0,5,0_5
0.42915344,-29.67511,36754,76561199469944110,0,5,0_5
0.42915344,-29.67511,36755,76561199469944110,0,5,0_5
0.42915344,-29.67511,36756,76561199469944110,0,5,0_5
0.42915344,-29.67511,36757,76561199469944110,0,5,0_5
0.42915344,-29.67511,36758,76561199469944110,0,5,0_5
0.42915344,-29.67511,36759,76561199469944110,0,5,0_5
0.42915344,-29.67511,36760,76561199469944110,0,5,0_5
0.42915344,-29.67511,36761,76561199469944110,0,5,0_5
0.42915344,-29.67511,36762,76561199469944110,0,5,0_5
0.4432373,-29.67511,36763,76561199469944110,0,5,0_5
0.4576416,-29.689514,36764,76561199469944110,0,5,0_5
0.5005646,-29.689514,36765,76561199469944110,0,5,0_5
0.55755615,-29.703949,36766,76561199469944110,0,5,0_5
0.6148987,-29.703949,36767,76561199469944110,0,5,0_5
0.6863098,-29.718018,36768,76561199469944110,0,5,0_5
0.7007141,-29.718018,36769,76561199469944110,0,5,0_5
0.7292175,-29.732437,36770,76561199469944110,0,5,0_5
0.7436371,-29.732437,36771,76561199469944110,0,5,0_5
0.7436371,-29.732437,36772,76561199469944110,0,5,0_5
0.7436371,-29.732437,36773,76561199469944110,0,6,0_6
0.7436371,-29.732437,36774,76561199469944110,0,6,0_6
0.7436371,-29.732437,36775,76561199469944110,0,6,0_6
0.7436371,-29.732437,36776,76561199469944110,0,6,0_6
0.7436371,-29.732437,36777,76561199469944110,0,6,0_6
0.7436371,-29.732437,36778,76561199469944110,0,6,0_6
0.7436371,-29.732437,36779,76561199469944110,0,6,0_6
0.7436371,-29.732437,36780,76561199469944110,0,6,0_6
0.7436371,-29.732437,36781,76561199469944110,0,6,0_6
0.75805664,-29.732437,36782,76561199469944110,0,6,0_6
0.75805664,-29.732437,36783,76561199469944110,0,6,0_6
0.8150482,-29.732437,36784,76561199469944110,0,6,0_6
0.88645935,-29.746857,36785,76561199469944110,0,6,0_6
0.95822144,-29.746857,36786,76561199469944110,0,6,0_6
1.0581207,-29.760925,36787,76561199469944110,0,6,0_6
1.1724548,-29.760925,36788,76561199469944110,0,6,0_6
1.201294,-29.760925,36789,76561199469944110,0,6,0_6
1.2871094,-29.77536,36790,76561199469944110,0,6,0_6
1.3300323,-29.789764,36791,76561199469944110,0,6,0_6
1.3441162,-29.789764,36792,76561199469944110,0,6,0_6
1.3441162,-29.789764,36793,76561199469944110,0,6,0_6
1.3441162,-29.789764,36794,76561199469944110,0,6,0_6
1.3441162,-29.789764,36795,76561199469944110,0,6,0_6
1.3300323,-29.789764,36796,76561199469944110,0,6,0_6
1.2727051,-29.77536,36797,76561199469944110,0,6,0_6
1.201294,-29.746857,36798,76561199469944110,0,6,0_6
1.1295319,-29.732437,36799,76561199469944110,0,6,0_6
1.0011292,-29.703949,36800,76561199469944110,0,6,0_6
0.95822144,-29.689514,36801,76561199469944110,0,6,0_6
0.8435364,-29.67511,36802,76561199469944110,0,6,0_6
0.7292175,-29.661026,36803,76561199469944110,0,6,0_6
0.6578064,-29.646606,36804,76561199469944110,0,6,0_6
0.60046387,-29.632187,36805,76561199469944110,0,7,0_7
0.60046387,-29.632187,36806,76561199469944110,0,7,0_7
0.58639526,-29.632187,36807,76561199469944110,0,7,0_7
0.58639526,-29.632187,36808,76561199469944110,0,7,0_7
0.58639526,-29.632187,36809,76561199469944110,0,7,0_7
0.58639526,-29.632187,36810,76561199469944110,0,7,0_7
0.58639526,-29.632187,36811,76561199469944110,0,7,0_7
0.58639526,-29.632187,36812,76561199469944110,0,7,0_7
