pitch,yaw,tick,steamid,kill_event_id,segment_number,segment_id
-11.777679,5.94429,49569,76561199470374288,0,1,0_1
-11.777679,5.94429,49570,76561199470374288,0,1,0_1
-11.777679,5.94429,49571,76561199470374288,0,1,0_1
-11.777679,5.94429,49572,76561199470374288,0,1,0_1
-11.750214,5.8618927,49573,76561199470374288,0,1,0_1
-10.787537,4.541809,49574,76561199470374288,0,1,0_1
-10.29248,3.8544922,49575,76561199470374288,0,1,0_1
-9.852676,3.1118774,49576,76561199470374288,0,1,0_1
-8.175201,-0.050476074,49577,76561199470374288,0,1,0_1
-7.7899933,-0.6828613,49578,76561199470374288,0,1,0_1
-7.102661,-1.83815,49579,76561199470374288,0,1,0_1
-6.7727356,-2.3606873,49580,76561199470374288,0,1,0_1
-5.617798,-4.615631,49581,76561199470374288,0,1,0_1
-5.3427887,-5.2480316,49582,76561199470374288,0,1,0_1
-5.0952454,-5.935364,49583,76561199470374288,0,1,0_1
-4.3801117,-8.575516,49584,76561199470374288,0,1,0_1
-3.7202454,-10.857925,49585,76561199470374288,0,1,0_1
-3.3350372,-12.178009,49586,76561199470374288,0,1,0_1
-2.4551086,-15.25795,49587,76561199470374288,0,1,0_1
-1.135025,-20.565369,49588,76561199470374288,0,1,0_1
-0.22763062,-24.278076,49589,76561199470374288,0,1,0_1
0.18470764,-26.285477,49590,76561199470374288,0,1,0_1
0.51498413,-30.135498,49591,76561199470374288,0,1,0_1
0.6248474,-35.608063,49592,76561199470374288,0,1,0_1
0.6248474,-37.06546,49593,76561199470374288,0,1,0_1
0.6248474,-40.447876,49594,76561199470374288,0,1,0_1
0.5973816,-41.82289,49595,76561199470374288,0,1,0_1
0.51498413,-42.56549,49596,76561199470374288,0,1,0_1
0.51498413,-42.758102,49597,76561199470374288,0,1,0_1
0.4875183,-42.922897,49598,76561199470374288,0,1,0_1
0.4875183,-42.922897,49599,76561199470374288,0,1,0_1
0.4875183,-42.922897,49600,76561199470374288,0,1,0_1
0.4597168,-42.867966,49601,76561199470374288,0,2,0_2
0.43225098,-42.758102,49602,76561199470374288,0,2,0_2
0.29492188,-42.153168,49603,76561199470374288,0,2,0_2
0.29492188,-42.04297,49604,76561199470374288,0,2,0_2
0.29492188,-41.90564,49605,76561199470374288,0,2,0_2
0.23999023,-41.383087,49606,76561199470374288,0,2,0_2
0.21252441,-40.997894,49607,76561199470374288,0,2,0_2
0.21252441,-40.7507,49608,76561199470374288,0,2,0_2
0.18470764,-39.595413,49609,76561199470374288,0,2,0_2
0.15724182,-38.660553,49610,76561199470374288,0,2,0_2
0.15724182,-38.138,49611,76561199470374288,0,2,0_2
0.15724182,-36.62567,49612,76561199470374288,0,2,0_2
0.15724182,-35.80066,49613,76561199470374288,0,2,0_2
0.15724182,-35.388,49614,76561199470374288,0,2,0_2
0.15724182,-34.150665,49615,76561199470374288,0,2,0_2
0.15724182,-33.792908,49616,76561199470374288,0,2,0_2
0.15724182,-33.215454,49617,76561199470374288,0,2,0_2
0.15724182,-32.473175,49618,76561199470374288,0,2,0_2
0.15724182,-32.253113,49619,76561199470374288,0,2,0_2
0.15724182,-31.812973,49620,76561199470374288,0,2,0_2
0.15724182,-31.042908,49621,76561199470374288,0,2,0_2
0.15724182,-30.685501,49622,76561199470374288,0,2,0_2
0.18470764,-29.228088,49623,76561199470374288,0,2,0_2
0.29492188,-28.183014,49624,76561199470374288,0,2,0_2
0.37731934,-27.633026,49625,76561199470374288,0,2,0_2
0.43225098,-25.817871,49626,76561199470374288,0,2,0_2
0.43225098,-25.240402,49627,76561199470374288,0,2,0_2
0.4597168,-24.25061,49628,76561199470374288,0,2,0_2
0.51498413,-23.837921,49629,76561199470374288,0,2,0_2
0.6248474,-23.123138,49630,76561199470374288,0,2,0_2
0.7072449,-22.380524,49631,76561199470374288,0,2,0_2
0.7625122,-22.160461,49632,76561199470374288,0,2,0_2
0.7625122,-22.10553,49633,76561199470374288,0,3,0_3
0.7625122,-22.10553,49634,76561199470374288,0,3,0_3
0.7625122,-22.10553,49635,76561199470374288,0,3,0_3
0.789978,-22.078064,49636,76561199470374288,0,3,0_3
0.8998413,-22.187927,49637,76561199470374288,0,3,0_3
0.95477295,-22.353058,49638,76561199470374288,0,3,0_3
1.1199188,-23.3154,49639,76561199470374288,0,3,0_3
1.1473846,-23.78299,49640,76561199470374288,0,3,0_3
1.1473846,-24.910461,49641,76561199470374288,0,3,0_3
1.092453,-26.945679,49642,76561199470374288,0,3,0_3
1.0097046,-27.578094,49643,76561199470374288,0,3,0_3
0.9273071,-28.155548,49644,76561199470374288,0,3,0_3
0.789978,-29.805573,49645,76561199470374288,0,3,0_3
0.789978,-30.025635,49646,76561199470374288,0,3,0_3
0.789978,-30.245361,49647,76561199470374288,0,3,0_3
0.789978,-30.300629,49648,76561199470374288,0,3,0_3
0.789978,-30.328094,49649,76561199470374288,0,3,0_3
0.789978,-30.437958,49650,76561199470374288,0,3,0_3
0.84490967,-30.685501,49651,76561199470374288,0,3,0_3
1.1473846,-31.730576,49652,76561199470374288,0,3,0_3
1.3125305,-32.665436,49653,76561199470374288,0,3,0_3
1.3674622,-33.18799,49654,76561199470374288,0,3,0_3
1.4498596,-34.453125,49655,76561199470374288,0,3,0_3
1.4498596,-36.46054,49656,76561199470374288,0,3,0_3
1.4498596,-37.037994,49657,76561199470374288,0,3,0_3
1.4498596,-38.00067,49658,76561199470374288,0,3,0_3
1.4223938,-39.320404,49659,76561199470374288,0,3,0_3
1.394928,-39.788025,49660,76561199470374288,0,3,0_3
1.394928,-41.163025,49661,76561199470374288,0,3,0_3
1.394928,-42.317963,49662,76561199470374288,0,3,0_3
1.394928,-42.950363,49663,76561199470374288,0,3,0_3
1.4223938,-43.692963,49664,76561199470374288,0,3,0_3
1.8899841,-46.113052,49665,76561199470374288,0,4,0_4
2.1375275,-47.158127,49666,76561199470374288,0,4,0_4
2.192459,-47.378204,49667,76561199470374288,0,4,0_4
2.216156,-47.555695,49668,76561199470374288,0,4,0_4
2.216156,-47.569427,49669,76561199470374288,0,4,0_4
2.216156,-47.569427,49670,76561199470374288,0,4,0_4
2.216156,-47.569427,49671,76561199470374288,0,4,0_4
2.216156,-47.569427,49672,76561199470374288,0,4,0_4
2.216156,-47.642548,49673,76561199470374288,0,4,0_4
2.204132,-47.703674,49674,76561199470374288,0,4,0_4
2.204132,-47.728043,49675,76561199470374288,0,4,0_4
2.204132,-47.728043,49676,76561199470374288,0,4,0_4
2.204132,-47.728043,49677,76561199470374288,0,4,0_4
2.204132,-47.69165,49678,76561199470374288,0,4,0_4
2.1917725,-47.61818,49679,76561199470374288,0,4,0_4
2.1062927,-47.20276,49680,76561199470374288,0,4,0_4
1.9473267,-46.664764,49681,76561199470374288,0,4,0_4
1.739624,-46.078033,49682,76561199470374288,0,4,0_4
1.6294098,-45.797195,49683,76561199470374288,0,4,0_4
1.3118286,-45.01477,49684,76561199470374288,0,4,0_4
1.0917664,-44.62372,49685,76561199470374288,0,4,0_4
0.993927,-44.513855,49686,76561199470374288,0,4,0_4
0.6272583,-44.513855,49687,76561199470374288,0,4,0_4
0.49301147,-44.53824,49688,76561199470374288,0,4,0_4
0.08959961,-44.53824,49689,76561199470374288,0,4,0_4
-0.020599365,-44.489136,49690,76561199470374288,0,4,0_4
-0.15484619,-44.366913,49691,76561199470374288,0,4,0_4
-0.1915741,-44.33052,49692,76561199470374288,0,4,0_4
-0.20393372,-44.31816,49693,76561199470374288,0,4,0_4
-0.20393372,-44.31816,49694,76561199470374288,0,4,0_4
-0.20393372,-44.31816,49695,76561199470374288,0,4,0_4
-0.20393372,-44.31816,49696,76561199470374288,0,4,0_4
-0.20393372,-44.3058,49697,76561199470374288,0,5,0_5
