pitch,yaw,tick,steamid
0.31585693,-53.769836,19477,76561199479902304
0.31585693,-53.769836,19478,76561199479902304
0.31585693,-53.769836,19479,76561199479902304
0.31585693,-53.769836,19480,76561199479902304
0.31585693,-53.769836,19481,76561199479902304
0.31585693,-53.769836,19482,76561199479902304
0.31585693,-53.769836,19483,76561199479902304
0.31585693,-53.769836,19484,76561199479902304
0.36083984,-53.90545,19485,76561199479902304
0.40615845,-53.9954,19486,76561199479902304
0.4511261,-54.175987,19487,76561199479902304
0.36083984,-54.040718,19488,76561199479902304
0.31585693,-53.86013,19489,76561199479902304
0.31585693,-53.769836,19490,76561199479902304
0.31585693,-53.769836,19491,76561199479902304
0.31585693,-53.769836,19492,76561199479902304
0.31585693,-53.769836,19493,76561199479902304
0.31585693,-53.769836,19494,76561199479902304
0.31585693,-53.769836,19495,76561199479902304
0.31585693,-53.769836,19496,76561199479902304
0.31585693,-53.769836,19497,76561199479902304
0.31585693,-53.769836,19498,76561199479902304
0.31585693,-53.769836,19499,76561199479902304
0.27087402,-53.679886,19500,76561199479902304
0.18058777,-53.544273,19501,76561199479902304
0.09030151,-53.31871,19502,76561199479902304
0.0,-53.002853,19503,76561199479902304
0.0,-52.64202,19504,76561199479902304
0.0,-52.010307,19505,76561199479902304
0.0,-51.062744,19506,76561199479902304
0.0,-49.664032,19507,76561199479902304
0.18058777,-48.03978,19508,76561199479902304
0.4511261,-46.325226,19509,76561199479902304
0.63171387,-45.513275,19510,76561199479902304
0.81230164,-43.70842,19511,76561199479902304
0.4964447,-43.166992,19512,76561199479902304
0.40615845,-43.121674,19513,76561199479902304
0.40615845,-43.121674,19514,76561199479902304
0.40615845,-43.121674,19515,76561199479902304
0.40615845,-43.121674,19516,76561199479902304
0.40615845,-43.121674,19517,76561199479902304
0.40615845,-43.121674,19518,76561199479902304
0.40615845,-43.121674,19519,76561199479902304
0.40615845,-43.121674,19520,76561199479902304
0.54141235,-43.527832,19521,76561199479902304
0.6766968,-43.84369,19522,76561199479902304
0.81230164,-43.527832,19523,76561199479902304
0.8572693,-42.71588,19524,76561199479902304
0.8572693,-41.27185,19525,76561199479902304
0.7220154,-39.286774,19526,76561199479902304
0.54141235,-37.391632,19527,76561199479902304
0.54141235,-35.947952,19528,76561199479902304
0.7220154,-34.77481,19529,76561199479902304
0.8572693,-33.91754,19530,76561199479902304
0.8572693,-33.466064,19531,76561199479902304
0.8572693,-33.24051,19532,76561199479902304
0.8572693,-33.195526,19533,76561199479902304
0.8572693,-33.10524,19534,76561199479902304
0.8572693,-33.014954,19535,76561199479902304
0.9022522,-32.87967,19536,76561199479902304
0.9475708,-32.654114,19537,76561199479902304
0.9925537,-32.38324,19538,76561199479902304
1.1281586,-31.751526,19539,76561199479902304
1.2181091,-31.300385,19540,76561199479902304
1.3084106,-30.93956,19541,76561199479902304
1.3986969,-30.66867,19542,76561199479902304
1.4436646,-30.533417,19543,76561199479902304
1.4436646,-30.488434,19544,76561199479902304
1.4436646,-30.443115,19545,76561199479902304
1.4436646,-30.443115,19546,76561199479902304
1.4436646,-30.443115,19547,76561199479902304
1.4436646,-30.443115,19548,76561199479902304
