pitch,yaw,tick,steamid
5.3623657,-145.92178,32123,76561199469944110
5.391205,-146.0646,32124,76561199469944110
5.4770203,-146.33652,32125,76561199469944110
5.576935,-146.6081,32126,76561199469944110
5.7056885,-146.87965,32127,76561199469944110
5.9202576,-147.18005,32128,76561199469944110
6.06308,-147.33731,32129,76561199469944110
6.4064026,-147.58038,32130,76561199469944110
6.906967,-147.78053,32131,76561199469944110
7.4645233,-147.8952,32132,76561199469944110
8.136749,-147.98068,32133,76561199469944110
8.923309,-147.99512,32134,76561199469944110
9.352112,-147.99512,32135,76561199469944110
10.252991,-147.93811,32136,76561199469944110
11.06839,-147.82346,32137,76561199469944110
11.64035,-147.73761,32138,76561199469944110
11.983337,-147.70912,32139,76561199469944110
12.183502,-147.70912,32140,76561199469944110
12.212341,-147.70912,32141,76561199469944110
12.22641,-147.70912,32142,76561199469944110
12.22641,-147.70912,32143,76561199469944110
12.22641,-147.70912,32144,76561199469944110
12.22641,-147.70912,32145,76561199469944110
12.1979065,-147.68063,32146,76561199469944110
12.169418,-147.63771,32147,76561199469944110
12.112091,-147.5663,32148,76561199469944110
12.069168,-147.50897,32149,76561199469944110
12.0121765,-147.45197,32150,76561199469944110
11.954834,-147.35172,32151,76561199469944110
11.869019,-147.19449,32152,76561199469944110
11.826096,-147.05132,32153,76561199469944110
11.811676,-146.95142,32154,76561199469944110
11.740265,-146.52225,32155,76561199469944110
11.711761,-146.29361,32156,76561199469944110
11.683273,-145.69278,32157,76561199469944110
11.64035,-145.03497,32158,76561199469944110
11.597443,-144.29135,32159,76561199469944110
11.497192,-143.27614,32160,76561199469944110
11.43985,-142.03194,32161,76561199469944110
11.382874,-140.58792,32162,76561199469944110
11.325531,-138.71442,32163,76561199469944110
11.311462,-137.59895,32164,76561199469944110
11.311462,-135.61145,32165,76561199469944110
11.339951,-133.8382,32166,76561199469944110
11.368439,-131.70753,32167,76561199469944110
11.382874,-130.57767,32168,76561199469944110
11.368439,-128.33267,32169,76561199469944110
11.282623,-126.23051,32170,76561199469944110
11.096878,-124.200096,32171,76561199469944110
10.982544,-123.041725,32172,76561199469944110
10.753555,-120.59658,32173,76561199469944110
10.581894,-117.60761,32174,76561199469944110
10.338821,-114.76215,32175,76561199469944110
10.238922,-113.47504,32176,76561199469944110
9.981415,-110.04318,32177,76561199469944110
9.595184,-105.538445,32178,76561199469944110
9.466782,-104.008255,32179,76561199469944110
9.009125,-99.80427,32180,76561199469944110
8.394241,-95.48561,32181,76561199469944110
8.136749,-93.71235,32182,76561199469944110
7.393112,-88.7788,32183,76561199469944110
6.7782288,-84.93221,32184,76561199469944110
6.4778137,-83.059044,32185,76561199469944110
5.605774,-77.76775,32186,76561199469944110
4.962036,-73.27778,32187,76561199469944110
4.6904755,-71.14712,32188,76561199469944110
4.2184143,-66.871376,32189,76561199469944110
3.8610077,-63.124695,32190,76561199469944110
3.517685,-59.006195,32191,76561199469944110
3.2461243,-55.231018,32192,76561199469944110
3.1173706,-53.300514,32193,76561199469944110
2.9172058,-49.41101,32194,76561199469944110
2.802887,-46.837128,32195,76561199469944110
2.7314758,-45.163757,32196,76561199469944110
2.688568,-44.491882,32197,76561199469944110
2.688568,-44.520386,32198,76561199469944110
2.688568,-44.6062,32199,76561199469944110
2.688568,-44.6062,32200,76561199469944110
2.688568,-44.6062,32201,76561199469944110
2.688568,-44.6062,32202,76561199469944110
2.688568,-44.6062,32203,76561199469944110
2.688568,-44.6062,32204,76561199469944110
2.688568,-44.6062,32205,76561199469944110
2.688568,-44.6062,32206,76561199469944110
2.7170563,-45.621414,32207,76561199469944110
2.7599792,-46.036148,32208,76561199469944110
2.8887177,-46.736877,32209,76561199469944110
3.03154,-47.123108,32210,76561199469944110
3.1173706,-47.35176,32211,76561199469944110
3.1173706,-47.394684,32212,76561199469944110
3.1173706,-47.394684,32213,76561199469944110
3.1173706,-47.394684,32214,76561199469944110
3.1317902,-47.423172,32215,76561199469944110
3.1602783,-47.494934,32216,76561199469944110
3.1747131,-47.53784,32217,76561199469944110
3.2032013,-47.695084,32218,76561199469944110
3.2176208,-47.98108,32219,76561199469944110
3.1747131,-48.52455,32220,76561199469944110
3.145874,-48.839035,32221,76561199469944110
3.074463,-49.439514,32222,76561199469944110
3.017456,-50.02591,32223,76561199469944110
2.9745483,-50.59787,32224,76561199469944110
2.9601288,-51.012604,32225,76561199469944110
