tick,pitch,yaw,steamid,name,label
42957,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42958,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42959,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42960,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42961,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42962,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42963,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42964,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42965,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42966,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42967,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42968,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42969,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42970,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42971,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42972,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42973,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42974,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42975,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42976,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42977,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42978,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42979,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42980,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42981,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42982,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42983,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
42984,-5.6627655,90.9122,76561199513616309,ExAt JAPA KONIU,0
