pitch,yaw,tick,steamid
2.8286438,-16.730118,39970,76561198822643426
2.9594421,-16.239853,39971,76561198822643426
3.1228638,-15.422058,39972,76561198822643426
3.221054,-14.898834,39973,76561198822643426
3.2862854,-14.048767,39974,76561198822643426
3.3192444,-13.525543,39975,76561198822643426
3.3844757,-12.871521,39976,76561198822643426
3.4170837,-12.413513,39977,76561198822643426
3.4500427,-11.988495,39978,76561198822643426
3.4500427,-11.563446,39979,76561198822643426
3.5152893,-11.236267,39980,76561198822643426
3.6460876,-10.647812,39981,76561198822643426
3.678711,-10.549622,39982,76561198822643426
3.678711,-10.549622,39983,76561198822643426
3.678711,-10.549622,39984,76561198822643426
3.678711,-10.549622,39985,76561198822643426
3.678711,-10.549622,39986,76561198822643426
3.678711,-10.549622,39987,76561198822643426
3.678711,-10.549622,39988,76561198822643426
3.678711,-10.549622,39989,76561198822643426
3.678711,-10.549622,39990,76561198822643426
3.678711,-10.549622,39991,76561198822643426
3.678711,-10.549622,39992,76561198822643426
3.678711,-10.516998,39993,76561198822643426
3.678711,-10.516998,39994,76561198822643426
3.5808563,-10.549622,39995,76561198822643426
3.4500427,-10.615204,39996,76561198822643426
3.4170837,-10.909424,39997,76561198822643426
3.6134644,-11.400024,39998,76561198822643426
3.8424683,-11.923248,39999,76561198822643426
4.201935,-12.871521,40000,76561198822643426
4.4309235,-13.754547,40001,76561198822643426
4.659912,-15.029633,40002,76561198822643426
4.8233337,-16.141663,40003,76561198822643426
5.0523376,-17.580536,40004,76561198822643426
5.084961,-18.659592,40005,76561198822643426
5.117569,-19.90207,40006,76561198822643426
5.117569,-20.425293,40007,76561198822643426
5.117569,-20.785095,40008,76561198822643426
5.150528,-21.243103,40009,76561198822643426
5.117569,-21.602554,40010,76561198822643426
5.0523376,-22.027924,40011,76561198822643426
4.9867554,-22.28955,40012,76561198822643426
4.9541473,-22.518188,40013,76561198822643426
4.9215393,-22.649002,40014,76561198822643426
4.888916,-22.71457,40015,76561198822643426
4.855957,-22.71457,40016,76561198822643426
4.7581177,-22.779816,40017,76561198822643426
4.6925354,-22.779816,40018,76561198822643426
4.627304,-22.747192,40019,76561198822643426
4.529114,-22.616394,40020,76561198822643426
4.4964905,-22.452972,40021,76561198822643426
4.4635315,-22.28955,40022,76561198822643426
4.4309235,-22.060547,40023,76561198822643426
4.365692,-21.439133,40024,76561198822643426
4.267502,-20.71988,40025,76561198822643426
4.136688,-19.640472,40026,76561198822643426
3.8750916,-17.645752,40027,76561198822643426
3.6460876,-15.062592,40028,76561198822643426
3.482666,-12.2174835,40029,76561198822643426
3.4500427,-9.633972,40030,76561198822643426
3.5808563,-7.083435,40031,76561198822643426
3.6460876,-6.560211,40032,76561198822643426
3.6134644,-6.789215,40033,76561198822643426
3.5152893,-8.0316925,40034,76561198822643426
3.5152893,-9.339752,40035,76561198822643426
3.5152893,-10.942047,40036,76561198822643426
3.6134644,-12.446472,40037,76561198822643426
3.71167,-13.787155,40038,76561198822643426
3.8095093,-14.768036,40039,76561198822643426
3.8424683,-15.029633,40040,76561198822643426
3.8424683,-15.029633,40041,76561198822643426
3.8750916,-14.768036,40042,76561198822643426
3.9076996,-14.113998,40043,76561198822643426
3.9403076,-13.034943,40044,76561198822643426
3.9403076,-11.203644,40045,76561198822643426
3.9403076,-7.7374573,40046,76561198822643426
4.00589,-4.042282,40047,76561198822643426
4.00589,0.40512085,40048,76561198822643426
3.8095093,5.5717773,40049,76561198822643426
