pitch,yaw,tick,steamid
10.128357,-100.20458,31909,76561198822643426
10.4878235,-100.43358,31910,76561198822643426
10.749435,-100.531425,31911,76561198822643426
10.782394,-100.531425,31912,76561198822643426
10.782394,-100.531425,31913,76561198822643426
10.749435,-100.531425,31914,76561198822643426
10.684204,-100.40062,31915,76561198822643426
10.553406,-100.0082,31916,76561198822643426
10.422592,-99.28894,31917,76561198822643426
10.226212,-98.3733,31918,76561198822643426
10.095398,-97.78484,31919,76561198822643426
9.9646,-97.65404,31920,76561198822643426
9.86676,-97.62108,31921,76561198822643426
9.801178,-97.62108,31922,76561198822643426
9.506958,-97.49027,31923,76561198822643426
9.081909,-97.32685,31924,76561198822643426
8.46051,-97.16343,31925,76561198822643426
7.675659,-96.96705,31926,76561198822643426
7.2180176,-96.90182,31927,76561198822643426
6.9234467,-96.83624,31928,76561198822643426
6.6947937,-96.67282,31929,76561198822643426
6.5966034,-96.41121,31930,76561198822643426
6.5310364,-96.01879,31931,76561198822643426
6.498413,-95.85537,31932,76561198822643426
6.46579,-95.69195,31933,76561198822643426
6.433182,-95.52818,31934,76561198822643426
6.3676147,-95.233955,31935,76561198822643426
6.3676147,-95.07053,31936,76561198822643426
6.400223,-95.00496,31937,76561198822643426
6.5639954,-94.97234,31938,76561198822643426
6.6947937,-94.776306,31939,76561198822643426
6.9234467,-93.89328,31940,76561198822643426
7.087219,-92.94502,31941,76561198822643426
7.250641,-92.356224,31942,76561198822643426
7.348816,-91.898575,31943,76561198822643426
7.4140625,-91.50616,31944,76561198822643426
7.381439,-91.30978,31945,76561198822643426
7.315857,-91.17897,31946,76561198822643426
7.250641,-91.11374,31947,76561198822643426
7.250641,-90.95032,31948,76561198822643426
7.5122375,-90.5579,31949,76561198822643426
7.643051,-90.42709,31950,76561198822643426
7.675659,-90.394135,31951,76561198822643426
7.675659,-90.3289,31952,76561198822643426
7.610443,-90.09991,31953,76561198822643426
7.544861,-89.80568,31954,76561198822643426
7.5122375,-89.380646,31955,76561198822643426
7.5122375,-88.98823,31956,76561198822643426
7.4796295,-88.39943,31957,76561198822643426
7.577484,-87.58198,31958,76561198822643426
7.7738647,-86.96056,31959,76561198822643426
8.035461,-86.53553,31960,76561198822643426
8.035461,-86.469955,31961,76561198822643426
8.035461,-86.469955,31962,76561198822643426
8.002853,-86.43734,31963,76561198822643426
8.002853,-86.43734,31964,76561198822643426
8.002853,-86.43734,31965,76561198822643426
7.9372864,-86.469955,31966,76561198822643426
7.9372864,-86.502914,31967,76561198822643426
7.9372864,-86.53553,31968,76561198822643426
7.9372864,-86.53553,31969,76561198822643426
7.904663,-86.53553,31970,76561198822643426
7.806473,-86.502914,31971,76561198822643426
7.544861,-86.2413,31972,76561198822643426
7.087219,-85.42385,31973,76561198822643426
6.760025,-84.21364,31974,76561198822643426
6.433182,-82.676926,31975,76561198822643426
6.17157,-81.4341,31976,76561198822643426
5.8117676,-79.73362,31977,76561198822643426
5.615387,-78.68717,31978,76561198822643426
5.321167,-77.1175,31979,76561198822643426
5.092163,-75.71159,31980,76561198822643426
4.797943,-73.88031,31981,76561198822643426
4.3728943,-70.11955,31982,76561198822643426
4.0457153,-65.41054,31983,76561198822643426
3.7514954,-59.753265,31984,76561198822643426
3.391693,-52.330284,31985,76561198822643426
2.8684692,-41.93138,31986,76561198822643426
2.4108124,-30.322266,31987,76561198822643426
2.0510101,-22.997467,31988,76561198822643426
1.7567749,-16.097382,31989,76561198822643426
1.7241669,-11.1596985,31990,76561198822643426
1.5277863,-9.361038,31991,76561198822643426
1.4951782,-9.32843,31992,76561198822643426
1.4951782,-9.32843,31993,76561198822643426
1.4951782,-9.32843,31994,76561198822643426
1.4951782,-9.32843,31995,76561198822643426
