pitch,yaw,tick,steamid
4.480011,111.247894,59508,76561198822643426
4.2839813,111.31348,59509,76561198822643426
4.0876007,111.411316,59510,76561198822643426
4.0223694,111.444275,59511,76561198822643426
3.956787,111.4769,59512,76561198822643426
3.956787,111.50952,59513,76561198822643426
3.924179,111.542114,59514,76561198822643426
3.924179,111.542114,59515,76561198822643426
3.924179,111.57507,59516,76561198822643426
3.924179,111.57507,59517,76561198822643426
3.924179,111.57507,59518,76561198822643426
3.924179,111.57507,59519,76561198822643426
3.924179,111.57507,59520,76561198822643426
3.924179,111.57507,59521,76561198822643426
3.956787,111.57507,59522,76561198822643426
3.956787,111.6077,59523,76561198822643426
4.0223694,111.93454,59524,76561198822643426
3.9894104,112.75235,59525,76561198822643426
3.9894104,114.09302,59526,76561198822643426
4.0223694,115.33551,59527,76561198822643426
4.2184143,117.78821,59528,76561198822643426
4.480011,121.35257,59529,76561198822643426
4.6763916,125.570984,59530,76561198822643426
4.8724365,129.00455,59531,76561198822643426
5.29747,134.23679,59532,76561198822643426
5.6572723,138.78238,59533,76561198822643426
5.9188843,143.09863,59534,76561198822643426
6.147888,146.82678,59535,76561198822643426
6.2131042,148.91968,59536,76561198822643426
6.31131,151.14304,59537,76561198822643426
6.343918,152.45111,59538,76561198822643426
6.343918,153.10513,59539,76561198822643426
6.343918,153.59573,59540,76561198822643426
6.343918,154.05338,59541,76561198822643426
6.376526,154.51138,59542,76561198822643426
6.376526,155.00198,59543,76561198822643426
6.376526,155.7868,59544,76561198822643426
6.376526,156.96408,59545,76561198822643426
6.343918,158.23917,59546,76561198822643426
6.31131,160.85529,59547,76561198822643426
6.2457275,164.87766,59548,76561198822643426
6.0496826,169.8483,59549,76561198822643426
6.0170746,175.0802,59550,76561198822643426
5.9188843,-178.73932,59551,76561198822643426
5.592041,-174.06293,59552,76561198822643426
4.938019,-167.719,59553,76561198822643426
4.480011,-164.05643,59554,76561198822643426
4.709015,-163.69662,59555,76561198822643426
4.709015,-163.69662,59556,76561198822643426
4.709015,-163.69662,59557,76561198822643426
4.709015,-163.69662,59558,76561198822643426
4.709015,-163.69662,59559,76561198822643426
4.709015,-163.69662,59560,76561198822643426
4.709015,-163.69662,59561,76561198822643426
4.709015,-163.69662,59562,76561198822643426
4.709015,-163.69662,59563,76561198822643426
4.709015,-163.69662,59564,76561198822643426
4.709015,-163.69662,59565,76561198822643426
4.709015,-163.69662,59566,76561198822643426
4.709015,-163.69662,59567,76561198822643426
4.709015,-163.69662,59568,76561198822643426
4.709015,-163.69662,59569,76561198822643426
4.6434326,-163.59845,59570,76561198822643426
4.2184143,-162.19254,59571,76561198822643426
3.858612,-160.03406,59572,76561198822643426
3.4335632,-156.6005,59573,76561198822643426
2.8451233,-151.79364,59574,76561198822643426
2.3871155,-147.86945,59575,76561198822643426
2.1255188,-144.04346,59576,76561198822643426
1.7986755,-141.10016,59577,76561198822643426
1.5370483,-139.20364,59578,76561198822643426
1.4388733,-138.61484,59579,76561198822643426
1.4388733,-138.58223,59580,76561198822643426
1.373291,-138.87646,59581,76561198822643426
1.373291,-139.23627,59582,76561198822643426
1.373291,-139.56345,59583,76561198822643426
1.4388733,-139.98848,59584,76561198822643426
1.5040894,-140.44614,59585,76561198822643426
1.70047,-141.39438,59586,76561198822643426
1.8638916,-142.34299,59587,76561198822643426
2.0928955,-143.78186,59588,76561198822643426
2.3218994,-145.54756,59589,76561198822643426
2.583496,-148.09811,59590,76561198822643426
