pitch,yaw,tick,steamid,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
-0.9585571,56.0186,3633,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-11.5026852,672.2232,-0.9997283786333333,1.2802168824833755,-23.072662,-0.89675903,22.175902970000003,55.991556976666665,0.23649670271334403,55.948563,60.030334,4.081771000000003
-0.9585571,56.0186,3709,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-84.35302479999986,4929.636800000002,-0.9997283786333333,1.2802168824833755,-23.072662,-0.89675903,22.175902970000003,55.991556976666665,0.23649670271334403,55.948563,60.030334,4.081771000000003
-0.9585571,56.0186,3713,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-88.18725319999983,5153.711200000003,-0.9997283786333333,1.2802168824833755,-23.072662,-0.89675903,22.175902970000003,55.991556976666665,0.23649670271334403,55.948563,60.030334,4.081771000000003
-0.9585571,56.0186,3725,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-99.68993839999975,5825.934400000007,-0.9997283786333333,1.2802168824833755,-23.072662,-0.89675903,22.175902970000003,55.991556976666665,0.23649670271334403,55.948563,60.030334,4.081771000000003
-0.9585571,56.0186,3729,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-103.52416679999972,6050.008800000009,-0.9997283786333333,1.2802168824833755,-23.072662,-0.89675903,22.175902970000003,55.991556976666665,0.23649670271334403,55.948563,60.030334,4.081771000000003
-0.9585571,56.0186,3730,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-104.48272389999971,6106.027400000009,-0.9997283786333333,1.2802168824833755,-23.072662,-0.89675903,22.175902970000003,55.991556976666665,0.23649670271334403,55.948563,60.030334,4.081771000000003
-0.9585571,56.0186,3739,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-113.10973779999965,6610.194800000012,-0.9997283786333333,1.2802168824833755,-23.072662,-0.89675903,22.175902970000003,55.991556976666665,0.23649670271334403,55.948563,60.030334,4.081771000000003
-0.9585571,56.0186,3745,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-118.86108039999961,6946.306400000014,-0.9997283786333333,1.2802168824833755,-23.072662,-0.89675903,22.175902970000003,55.991556976666665,0.23649670271334403,55.948563,60.030334,4.081771000000003
-0.89675903,55.948563,3749,76561199847502271,0.0,0.0,-22.175902970000003,0.06179699999999855,-55.408858390000006,0.11947399999999675,-144.6858175599996,7170.232486000014,-0.9997283786333333,1.2802168824833755,-23.072662,-0.89675903,22.175902970000003,55.991556976666665,0.23649670271334403,55.948563,60.030334,4.081771000000003
-0.89675903,55.948563,3767,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-160.82748009999958,8177.306620000013,-0.9997283786333333,1.2802168824833755,-23.072662,-0.89675903,22.175902970000003,55.991556976666665,0.23649670271334403,55.948563,60.030334,4.081771000000003
