pitch,yaw,tick,steamid,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
-1.2929535,41.10466,4333,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-7.757721000000001,246.62796,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4334,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-9.050674500000001,287.73262,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4335,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-10.343628,328.83728,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4340,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-15.515441999999998,493.2559200000001,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4341,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-16.8083955,534.3605800000001,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4342,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-18.101349,575.4652400000001,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4343,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-19.3943025,616.5699000000001,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4345,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-20.687255999999998,657.67456,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4346,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-21.980209499999997,698.77922,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4348,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-23.273162999999997,739.88388,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4354,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-32.323837499999996,1027.6164999999999,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4355,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-33.616791,1068.7211599999998,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4356,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-34.9097445,1109.8258199999998,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4358,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-36.202698000000005,1150.9304799999998,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4359,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-37.49565150000001,1192.0351399999997,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4363,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-42.66746550000002,1356.4537799999996,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4365,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-43.96041900000002,1397.5584399999996,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4368,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-49.132233000000035,1561.9770799999994,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4369,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-50.42518650000004,1603.0817399999994,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4370,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-51.71814000000004,1644.1863999999994,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4371,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-53.011093500000044,1685.2910599999993,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4372,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-54.30404700000005,1726.3957199999993,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4374,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-55.59700050000005,1767.5003799999993,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4375,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-56.88995400000005,1808.6050399999992,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4376,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-58.182907500000056,1849.7096999999992,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4381,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-63.35472150000007,2014.128339999999,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4387,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-68.52653550000005,2178.546979999999,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4391,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-74.99130300000003,2384.070279999999,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4396,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-80.16311700000001,2548.488919999999,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4398,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-81.45607050000001,2589.593579999999,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4402,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-86.6278845,2754.0122199999987,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4416,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-104.72923349999994,3329.4774599999982,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
-1.2929535,41.10466,4418,76561199847502271,0.0,0.0,0.0,0.0,0.0,0.0,-106.02218699999993,3370.582119999998,-1.292992865625,0.0006680568091955136,-1.3042908,-1.2929535,0.011337299999999884,41.10464214583334,0.00030299525573839516,41.099518,41.10466,0.005141999999999314
