tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
60804,0.8552246,-102.51648,-65.02533,-971.7904,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60805,0.8552246,-101.78595,-65.02533,-973.46625,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60806,0.8552246,-101.052,-65.02533,-975.14056,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60807,0.8552246,-100.3147,-65.02533,-976.8134,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60808,0.8552246,-99.57483,-65.02533,-978.4851,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60809,0.8552246,-98.832275,-65.02533,-980.15564,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60810,0.8552246,-98.08734,-64.993744,-981.82513,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60811,0.8552246,-97.34027,-64.993744,-983.49365,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60812,0.8552246,-96.591,-64.993744,-985.1612,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60813,0.8552246,-95.83984,-64.993744,-986.8279,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60814,0.8552246,-95.086914,-64.993744,-988.4938,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60815,0.8552246,-94.33215,-64.993744,-990.1588,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60816,0.8552246,-93.57587,-64.96216,-991.8232,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60817,0.8552246,-92.8183,-64.96216,-993.48694,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60818,0.8552246,-92.05945,-64.96216,-995.15015,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60819,0.8552246,-91.29932,-64.96216,-996.81274,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60820,0.8552246,-90.538086,-64.96216,-998.47485,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60821,0.8552246,-89.77588,-64.96216,-1000.13654,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60822,0.8552246,-89.01306,-64.96216,-1001.79785,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60823,0.8552246,-88.24927,-64.96216,-1003.4588,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60824,0.8868103,-87.48468,-65.02533,-1005.1194,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60825,0.8868103,-86.72003,-65.21553,-1006.7799,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60826,0.8868103,-85.95679,-65.817375,-1008.4411,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60827,0.8868103,-85.19672,-66.70452,-1010.10376,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60828,0.8868103,-84.44159,-67.46464,-1011.7686,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60829,0.7601166,-83.69299,-68.35178,-1013.43646,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60830,0.5383301,-82.912415,-69.3021,-1015.06964,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60831,0.031585693,-82.095215,-71.07639,-1016.83185,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60832,-0.72888184,-81.30414,-73.45219,-1018.7156,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60833,-0.887146,-80.840454,-76.11328,-1020.55914,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60834,-0.57025146,-80.78705,-77.85599,-1022.29846,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60835,0.12667847,-81.03436,-78.86948,-1023.95496,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60836,0.63342285,-81.55829,-79.15478,-1025.5337,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60837,0.9503174,-82.33661,-79.15478,-1027.0411,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60838,1.1405182,-83.13489,-79.24988,-1028.4641,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60839,1.2036896,-83.86914,-79.439735,-1029.7731,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60840,1.2036896,-84.53418,-79.56642,-1030.9685,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60841,1.2036896,-84.851135,-79.69311,-1032.0139,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60842,1.3303833,-84.803955,-80.865555,-1032.895,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60843,1.5521545,-84.46301,-82.069244,-1033.633,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60844,1.9322205,-83.8645,-83.272934,-1034.2435,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60845,2.0273132,-83.03711,-83.39962,-1034.7468,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60846,2.0273132,-81.99634,-83.39962,-1035.1625,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60847,2.0273132,-80.749756,-83.39962,-1035.5059,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60848,2.0592499,-79.405945,-83.463135,-1035.809,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60849,2.154007,-78.0567,-84.128494,-1036.0671,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60850,2.4393005,-76.703125,-85.74417,-1036.2958,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60851,2.8828735,-75.3454,-86.916275,-1036.4998,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
60852,2.9779816,-73.98407,-86.97945,-1036.681,-415.96875,76561198991264495,✝****MFS | GaBorO****✝,0,m4a1,rifle,226.4976331286774,0.09510803,-0.06317139,1.3733443
