tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
21232,-0.4119873,-25.819336,-114.89708,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21233,-0.4119873,-25.819336,-114.89708,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21234,-0.4119873,-25.819336,-114.89708,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21235,-0.4119873,-25.819336,-114.89708,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21236,-0.4119873,-25.819336,-114.89708,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21237,-0.4119873,-25.819336,-114.86549,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21238,-0.38006592,-25.819336,-114.86549,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21239,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21240,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21241,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21242,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21243,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21244,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21245,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21246,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21247,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21248,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21249,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21250,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21251,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21252,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21253,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21254,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21255,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21256,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21257,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21258,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21259,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21260,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21261,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21262,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21263,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21264,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21265,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21266,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21267,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21268,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21269,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21270,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21271,-0.38006592,-25.819336,-114.83391,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21272,-0.38006592,-25.819336,-114.80232,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21273,-0.38006592,-25.819336,-114.77039,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21274,-0.38006592,-25.819336,-114.77039,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21275,-0.34848022,-25.819336,-114.73881,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21276,-0.34848022,-25.819336,-114.73881,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21277,-0.34848022,-25.819336,-114.73881,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21278,-0.34848022,-25.819336,-114.73881,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21279,-0.34848022,-25.819336,-114.73881,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21280,-0.34848022,-25.819336,-114.73881,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21281,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21282,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21283,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21284,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21285,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21286,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21287,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21288,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21289,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21290,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21291,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21292,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21293,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21294,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21295,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21296,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21297,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21298,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21299,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21300,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21301,-0.34848022,-25.819336,-114.70722,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21302,-0.34848022,-25.819336,-114.67564,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21303,-0.34848022,-25.819336,-114.67564,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21304,-0.34848022,-25.819336,-114.67564,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21305,-0.31689453,-25.819336,-114.64371,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21306,-0.31689453,-25.819336,-114.64371,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21307,-0.31689453,-25.819336,-114.64371,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21308,-0.31689453,-25.819336,-114.61212,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21309,-0.28530884,-25.819336,-114.580536,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21310,-0.2533722,-25.819336,-114.51702,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21311,-0.2533722,-25.819336,-114.51702,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21312,-0.2533722,-25.819336,-114.485435,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21313,-0.2217865,-25.819336,-114.485435,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21314,-0.2217865,-25.819336,-114.45385,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21315,-0.2217865,-25.819336,-114.42192,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21316,-0.2217865,-25.819336,-114.390335,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21317,-0.1902008,-25.819336,-114.32716,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21318,-0.1902008,-25.819336,-114.32716,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21319,-0.1902008,-25.819336,-114.32716,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21320,-0.1902008,-25.819336,-114.32716,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21321,-0.1902008,-25.819336,-114.32716,-459.69263,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21322,-0.1902008,-25.824036,-114.32716,-459.69043,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21323,-0.1902008,-25.984802,-114.32716,-459.61755,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21324,-0.1902008,-26.221558,-114.32716,-459.51025,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21325,-0.1902008,-26.524658,-114.32716,-459.37305,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21326,-0.1902008,-26.894165,-114.32716,-459.20605,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21327,-0.1902008,-27.20459,-114.32716,-459.06555,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21328,-0.1902008,-27.425049,-114.32716,-458.9657,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21329,-0.1902008,-27.54181,-114.32716,-458.91272,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21330,-0.1902008,-27.566223,-114.32716,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21331,-0.1902008,-27.566223,-114.32716,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21332,-0.1902008,-27.566223,-114.32716,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21333,-0.1902008,-27.566223,-114.32716,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21334,-0.1902008,-27.566223,-114.295235,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21335,-0.1902008,-27.566223,-114.295235,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21336,-0.1902008,-27.566223,-114.26365,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21337,-0.1902008,-27.566223,-114.26365,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21338,-0.1902008,-27.566223,-114.26365,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21339,-0.1902008,-27.566223,-114.26365,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21340,-0.1902008,-27.566223,-114.26365,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21341,-0.1902008,-27.566223,-114.26365,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21342,-0.1902008,-27.566223,-114.26365,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21343,-0.1902008,-27.566223,-114.26365,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21344,-0.1902008,-27.566223,-114.26365,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21345,-0.1902008,-27.566223,-114.26365,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21346,-0.1902008,-27.566223,-114.295235,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21347,-0.1902008,-27.566223,-114.35875,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21348,-0.1902008,-27.566223,-114.390335,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21349,-0.1902008,-27.566223,-114.390335,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21350,-0.1902008,-27.566223,-114.390335,-458.9016,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21351,-0.1902008,-27.41455,-114.390335,-458.9704,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21352,-0.1902008,-27.193542,-114.390335,-459.07062,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21353,-0.1902008,-26.906067,-114.390335,-459.20105,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21354,-0.1902008,-26.552246,-114.42192,-459.36182,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21355,-0.1902008,-26.132019,-114.42192,-459.55286,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21356,-0.1902008,-25.777893,-114.42192,-459.714,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21357,-0.1902008,-25.514404,-114.45385,-459.83386,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21358,-0.1902008,-25.352173,-114.45385,-459.9077,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21359,-0.1902008,-25.282227,-114.45385,-459.93958,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21360,-0.1902008,-25.282227,-114.45385,-459.93958,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21361,-0.1902008,-25.282227,-114.485435,-459.93958,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21362,-0.1902008,-25.282227,-114.485435,-459.93958,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21363,-0.1902008,-25.282227,-114.485435,-459.93958,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21364,-0.1902008,-25.282227,-114.485435,-459.93958,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21365,-0.1902008,-25.282227,-114.51702,-459.93958,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21366,-0.1902008,-25.293457,-114.54861,-459.93445,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21367,-0.1902008,-25.45697,-114.54861,-459.85974,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21368,-0.1902008,-25.69989,-114.580536,-459.7486,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21369,-0.1902008,-26.009216,-114.580536,-459.60718,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21370,-0.1902008,-26.384888,-114.580536,-459.43542,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21371,-0.1902008,-26.773193,-114.580536,-459.258,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21372,-0.1902008,-27.074097,-114.580536,-459.12048,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21373,-0.1902008,-27.259766,-114.580536,-459.0359,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21374,-0.1902008,-27.35315,-114.580536,-458.99335,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21375,-0.1902008,-27.35315,-114.580536,-458.99335,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21376,-0.1902008,-27.35315,-114.580536,-458.99335,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21377,-0.1902008,-27.35315,-114.54861,-458.99335,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21378,-0.1902008,-27.35315,-114.54861,-458.99335,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21379,-0.1902008,-27.35315,-114.51702,-458.99335,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
21380,-0.12667847,-27.35315,-114.485435,-458.99335,-415.46875,76561198991264495,✝****MFS | GaBorO****✝,0,ak47,rifle,701.6995339234436,0.06352234,0.031585693,0.0
