tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
97811,-12.513763,302.87527,48.497437,-1008.3949,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97812,-12.672043,302.95837,48.243713,-1006.65,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97813,-12.862244,303.02695,47.92717,-1004.9045,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97814,-13.08403,303.08316,47.578705,-1003.1585,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97815,-13.210724,303.12894,47.32498,-1001.41223,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97816,-13.400574,303.16565,47.040024,-999.6658,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97817,-13.4956665,303.19482,46.849823,-997.9191,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97818,-13.62236,303.21735,46.659973,-996.1724,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97819,-13.717468,303.23453,46.469757,-994.42566,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97820,-13.812561,303.24725,46.27957,-992.67883,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97821,-13.9392395,303.25665,45.9946,-990.932,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97822,-14.097519,303.26373,45.67772,-989.1851,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97823,-14.224213,303.2692,45.424347,-987.43823,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97824,-14.3828125,303.27402,45.139038,-985.69135,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97825,-14.509506,303.27847,44.917267,-983.94446,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97826,-14.604614,303.28348,44.695816,-982.1976,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97827,-14.762878,303.2898,44.347,-980.4507,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97828,-14.889557,303.29773,44.062042,-978.7038,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97829,-15.079773,303.3084,43.681976,-976.957,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97830,-15.206451,303.32202,43.396683,-975.21014,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97831,-15.364716,303.3389,43.174896,-973.4634,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97832,-15.491409,303.30212,42.985046,-971.7346,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97833,-15.554932,303.15164,42.88994,-970.01825,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97834,-15.586517,302.9908,42.858,-968.44385,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97835,-15.618439,302.84875,42.826416,-966.98083,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97836,-15.618439,302.8349,42.826416,-965.7607,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97837,-15.618439,302.96225,42.826416,-964.8147,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97838,-15.618439,303.2724,42.88994,-964.18085,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97839,-15.618439,303.73477,42.95311,-963.8493,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97840,-15.618439,304.31134,43.016632,-963.78827,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97841,-15.586517,304.98395,43.079803,-963.9486,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97842,-15.554932,305.7552,43.14331,-964.2961,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97843,-15.554932,306.63147,43.206818,-964.8122,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97844,-15.491409,307.61844,43.365097,-965.4869,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97845,-15.459824,308.72128,43.745148,-966.3127,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97846,-15.428238,309.9357,44.18872,-967.2785,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97847,-15.396652,311.25525,44.854095,-968.3707,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97848,-15.396652,312.591,45.234146,-969.4965,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97849,-15.396652,313.9191,45.26573,-970.6313,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97850,-15.364716,315.2402,45.26573,-971.7742,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97851,-15.364716,316.55457,45.075867,-972.92487,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97852,-15.491409,317.86194,44.66388,-974.0835,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97853,-15.586517,319.16238,44.315414,-975.2499,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97854,-15.713196,320.45587,43.96695,-976.42395,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97855,-15.839874,321.74216,43.523376,-977.6059,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97856,-15.934982,322.91455,42.636566,-978.67664,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97857,-15.934982,323.80063,41.115646,-979.44464,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97858,-15.934982,324.3813,39.53189,-979.8764,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97859,-15.966919,324.7037,37.789536,-980.01953,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97860,-16.125183,324.75943,37.06067,-979.89124,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97861,-16.251862,324.7344,36.870804,-979.7424,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97862,-16.34697,324.72412,36.838867,-979.6805,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97863,-16.72702,324.80612,36.933975,-979.78955,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97864,-17.043915,325.03348,37.15576,-980.09033,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97865,-17.455566,325.3998,37.535828,-980.57104,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97866,-17.994232,325.88336,38.232758,-981.19775,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97867,-18.374298,326.4861,38.866547,-981.9689,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97868,-18.722763,327.20987,39.468384,-982.88293,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97869,-19.071228,328.05838,40.54538,-983.937,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97870,-19.13475,328.99765,41.147583,-985.0894,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97871,-18.912964,329.86154,41.74942,-986.14966,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97872,-18.628006,330.6138,42.066315,-987.07886,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97873,-18.40622,331.11218,42.129486,-987.7188,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97874,-18.374298,331.29108,42.129486,-987.9907,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97875,-18.374298,331.22052,42.129486,-987.9635,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97876,-18.374298,331.0447,42.002792,-987.76825,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97877,-18.374298,330.7446,41.717834,-987.4331,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97878,-18.247604,330.32196,41.24234,-986.9565,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97879,-18.152496,329.7776,40.92578,-986.3375,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97880,-17.994232,329.11255,40.608902,-985.57574,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97881,-17.74086,328.3277,40.323944,-984.6702,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97882,-17.265701,327.42358,40.038635,-983.6204,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97883,-16.663849,326.40872,39.658585,-982.4339,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97884,-15.745117,325.2945,39.02481,-981.11926,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97885,-15.142944,324.09122,38.518066,-979.6855,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97886,-15.142944,322.80582,38.518066,-978.1423,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97887,-14.8263855,321.4462,38.232758,-976.4977,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97888,-14.8263855,320.01837,38.232758,-974.75977,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97889,-14.857971,318.52774,38.232758,-972.93616,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97890,-14.889557,316.97983,38.20117,-971.03394,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97891,-14.984665,315.3791,38.169586,-969.0594,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97892,-15.111359,313.73016,38.10608,-967.01825,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97893,-15.269623,312.03766,38.010986,-964.91534,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97894,-15.68161,310.3058,37.7576,-962.7552,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97895,-16.093597,308.53903,37.504242,-960.54126,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97896,-16.600342,306.83438,37.124176,-958.40173,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97897,-17.01233,305.26587,36.90239,-956.433,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97898,-17.392395,303.85028,36.775696,-954.65625,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97899,-17.74086,302.61426,36.80728,-953.1125,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97900,-18.05774,301.6473,36.90239,-951.91925,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97901,-18.342712,300.98108,36.90239,-951.1172,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97902,-18.7547,300.55255,36.775696,-950.6246,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97903,-18.97647,300.3632,36.680603,-950.4403,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97904,-19.229858,300.4197,36.80728,-950.558,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97905,-19.641495,300.6079,37.472656,-950.8134,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97906,-20.021896,300.91696,38.83496,-951.21216,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97907,-20.053482,301.34885,39.911957,-951.752,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97908,-19.958374,301.90277,39.97513,-952.4337,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97909,-19.705017,302.57608,39.4368,-953.25977,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97910,-19.546738,303.36404,38.327866,-954.23346,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97911,-19.578323,304.26416,37.63092,-955.3569,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97912,-19.60991,305.26706,37.535828,-956.6178,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97913,-19.641495,306.3644,37.599335,-958.00507,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97914,-19.641495,307.54944,37.7576,-959.50806,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97915,-19.641495,308.76614,38.010986,-961.05273,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97916,-19.356537,309.88602,38.35945,-962.4743,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97917,-18.722763,310.89426,38.549652,-963.7544,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97918,-18.184433,311.75848,38.422974,-964.8525,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97919,-18.089325,312.37576,38.391388,-965.6388,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97920,-18.089325,312.69754,38.391388,-966.0516,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97921,-18.089325,312.77725,38.422974,-966.15814,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97922,-18.216019,312.61545,38.77144,-965.95844,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97923,-18.247604,312.3358,39.02481,-965.6135,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97924,-18.247604,311.9383,39.056396,-965.1233,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97925,-18.152496,311.4384,39.088318,-964.50714,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97926,-17.994232,311.18152,39.088318,-964.1902,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97927,-17.962646,311.1948,39.088318,-964.2059,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97928,-17.93106,311.326,39.119904,-964.3672,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97929,-17.93106,311.5752,39.119904,-964.6737,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97930,-17.93106,311.94254,39.119904,-965.1253,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97931,-17.89914,312.428,39.119904,-965.7219,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97932,-17.835968,312.98325,39.02481,-966.40454,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97933,-17.74086,313.4455,38.96164,-966.97253,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97934,-17.74086,313.58777,38.96164,-967.1456,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97935,-17.709274,313.48407,38.96164,-967.0158,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97936,-17.36081,313.26,39.53189,-966.7428,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97937,-16.853714,312.91248,40.640488,-966.3291,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97938,-16.093597,312.43753,41.907684,-965.7782,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97939,-15.586517,311.83426,42.41478,-965.09094,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97940,-15.396652,311.2403,42.541473,-964.4164,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97941,-15.396652,310.8361,42.541473,-963.95154,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97942,-15.396652,310.7432,42.47795,-963.8314,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97943,-15.301544,310.90356,41.496048,-964.0076,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97944,-15.142944,311.17883,39.404877,-964.33167,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97945,-15.111359,311.5674,38.35945,-964.8046,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97946,-15.079773,312.01395,38.169586,-965.355,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97947,-15.079773,312.47992,38.169586,-965.93274,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97948,-15.048187,312.96625,38.20117,-966.5383,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97949,-14.667786,313.426,38.993225,-967.1104,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97950,-14.002762,313.82324,40.00705,-967.6048,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97951,-13.24231,314.14856,41.02089,-968.00977,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97952,-13.115616,314.4104,41.17917,-968.33563,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97953,-13.115616,314.6023,41.17917,-968.5764,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97954,-13.115616,314.5727,41.17917,-968.5534,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97955,-13.4956665,314.3973,40.988953,-968.35156,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97956,-13.970825,314.10147,40.35553,-968.0063,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97957,-14.224213,313.68698,39.816864,-967.51624,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97958,-14.351227,313.23077,39.595062,-966.9739,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97959,-14.351227,312.75378,39.563477,-966.40515,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
97960,-14.351227,312.2555,39.563477,-965.8094,-391.96875,76561198991264495,✝****MFS | GaBorO****✝,0,galilar,rifle,469.8739738396146,0.0,0.0,0.7766781
