tick,pitch,yaw,steamid,label,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
7610,9.239838,74.79286,76561199041458671,1,0.0,0.06591600000000142,0.0,0.03295699999999613,0.0,-2.00000000916134e-06,36.959352,298.907774,6.6871002106666655,3.5324702318169714,1.2208557,9.636047,8.4151913,82.01583258333335,3.979812004093729,70.403824,89.87366,19.469836
7611,9.273148,74.95801,76561199041458671,1,0.03331000000000017,0.16514999999999702,0.03331000000000017,0.0992339999999956,0.03331000000000017,0.06627699999999948,46.2325,373.865784,6.6871002106666655,3.5324702318169714,1.2208557,9.636047,8.4151913,82.01583258333335,3.979812004093729,70.403824,89.87366,19.469836
7612,9.273148,75.08984,76561199041458671,1,0.0,0.13182999999999367,-0.03331000000000017,-0.03332000000000335,-0.06662000000000035,-0.13255399999999895,55.505648,448.955624,6.6871002106666655,3.5324702318169714,1.2208557,9.636047,8.4151913,82.01583258333335,3.979812004093729,70.403824,89.87366,19.469836
7613,9.306107,75.32089,76561199041458671,1,0.03295899999999996,0.2310500000000104,0.03295899999999996,0.09922000000001674,0.06626900000000013,0.1325400000000201,64.811755,524.276514,6.6871002106666655,3.5324702318169714,1.2208557,9.636047,8.4151913,82.01583258333335,3.979812004093729,70.403824,89.87366,19.469836
7614,9.339066,75.45273,76561199041458671,1,0.03295899999999996,0.13183999999999685,0.0,-0.09921000000001357,-0.03295899999999996,-0.1984300000000303,74.15082100000001,599.729244,6.6871002106666655,3.5324702318169714,1.2208557,9.636047,8.4151913,82.01583258333335,3.979812004093729,70.403824,89.87366,19.469836
7615,9.372025,75.716736,76561199041458671,1,0.03295899999999996,0.26400599999999486,0.0,0.132165999999998,0.0,0.23137600000001157,83.52284600000002,675.44598,6.6871002106666655,3.5324702318169714,1.2208557,9.636047,8.4151913,82.01583258333335,3.979812004093729,70.403824,89.87366,19.469836
7616,9.372025,75.88188,76561199041458671,1,0.0,0.16514399999999796,-0.03295899999999996,-0.0988619999999969,-0.03295899999999996,-0.2310279999999949,92.89487100000002,751.32786,6.6871002106666655,3.5324702318169714,1.2208557,9.636047,8.4151913,82.01583258333335,3.979812004093729,70.403824,89.87366,19.469836
7617,9.372025,76.21182,76561199041458671,1,0.0,0.32994000000000767,0.0,0.1647960000000097,0.03295899999999996,0.2636580000000066,102.26689600000003,827.53968,6.6871002106666655,3.5324702318169714,1.2208557,9.636047,8.4151913,82.01583258333335,3.979812004093729,70.403824,89.87366,19.469836
7618,9.4049835,76.40991,76561199041458671,1,0.03295849999999945,0.19808999999999344,0.03295849999999945,-0.13185000000001423,0.03295849999999945,-0.29664600000002395,111.67187950000003,903.94959,6.6871002106666655,3.5324702318169714,1.2208557,9.636047,8.4151913,82.01583258333335,3.979812004093729,70.403824,89.87366,19.469836
7619,9.4049835,76.70688,76561199041458671,1,0.0,0.29697000000000173,-0.03295849999999945,0.0988800000000083,-0.0659169999999989,0.23073000000002253,121.07686300000003,980.6564699999999,6.6871002106666655,3.5324702318169714,1.2208557,9.636047,8.4151913,82.01583258333335,3.979812004093729,70.403824,89.87366,19.469836
