tick,pitch,yaw,steamid,label,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
24487,-0.13354492,-89.1592,76561199638564789,1,0.0,0.0274700000000081,0.0,-0.3024599999999822,0.0,-0.16477999999996484,-0.53417968,-357.84668,0.6904475948266667,2.202277508643235,-1.6458893,4.871399,6.517288300000001,77.63935695333333,108.25036908664806,-179.57909,174.53601,354.1151
24488,-0.13354492,-89.1592,76561199638564789,1,0.0,0.0,0.0,-0.0274700000000081,0.0,0.2749899999999741,-0.6677246000000001,-447.00588,0.6904475948266667,2.202277508643235,-1.6458893,4.871399,6.517288300000001,77.63935695333333,108.25036908664806,-179.57909,174.53601,354.1151
24489,-0.13354492,-89.214134,76561199638564789,1,0.0,-0.054934000000002925,0.0,-0.054934000000002925,0.0,-0.027463999999994826,-0.8012695200000002,-536.220014,0.6904475948266667,2.202277508643235,-1.6458893,4.871399,6.517288300000001,77.63935695333333,108.25036908664806,-179.57909,174.53601,354.1151
24490,-0.18847656,-89.54407,76561199638564789,1,-0.054931639999999976,-0.32993600000000356,-0.054931639999999976,-0.27500200000000063,-0.054931639999999976,-0.2200679999999977,-0.9897460800000002,-625.764084,0.6904475948266667,2.202277508643235,-1.6458893,4.871399,6.517288300000001,77.63935695333333,108.25036908664806,-179.57909,174.53601,354.1151
24491,-0.21594238,-90.20393,76561199638564789,1,-0.027465820000000002,-0.6598599999999948,0.027465819999999974,-0.3299239999999912,0.08239745999999995,-0.05492199999999059,-1.2056884600000002,-715.968014,0.6904475948266667,2.202277508643235,-1.6458893,4.871399,6.517288300000001,77.63935695333333,108.25036908664806,-179.57909,174.53601,354.1151
24492,-0.21594238,-91.02894,76561199638564789,1,0.0,-0.825010000000006,0.027465820000000002,-0.16515000000001123,2.7755575615628914e-17,0.16477399999998,-1.4216308400000002,-806.9969540000001,0.6904475948266667,2.202277508643235,-1.6458893,4.871399,6.517288300000001,77.63935695333333,108.25036908664806,-179.57909,174.53601,354.1151
24493,-0.18847656,-92.624016,76561199638564789,1,0.027465820000000002,-1.5950759999999917,0.027465820000000002,-0.7700659999999857,0.0,-0.6049159999999745,-1.6101074000000002,-899.62097,0.6904475948266667,2.202277508643235,-1.6458893,4.871399,6.517288300000001,77.63935695333333,108.25036908664806,-179.57909,174.53601,354.1151
24494,-0.13354492,-93.58669,76561199638564789,1,0.054931639999999976,-0.9626740000000069,0.027465819999999974,0.6324019999999848,-2.7755575615628914e-17,1.4024679999999705,-1.7436523200000003,-993.20766,0.6904475948266667,2.202277508643235,-1.6458893,4.871399,6.517288300000001,77.63935695333333,108.25036908664806,-179.57909,174.53601,354.1151
24495,0.059051514,-95.924034,76561199638564789,1,0.192596434,-2.3373440000000016,0.13766479400000003,-1.3746699999999947,0.11019897400000006,-2.0070719999999795,-1.6846008060000002,-1089.1316940000002,0.6904475948266667,2.202277508643235,-1.6458893,4.871399,6.517288300000001,77.63935695333333,108.25036908664806,-179.57909,174.53601,354.1151
24496,0.19638062,-97.628975,76561199638564789,1,0.137329106,-1.704940999999991,-0.055267328000000004,0.6324030000000107,-0.19293212200000004,2.0070730000000054,-1.4882201860000002,-1186.7606690000002,0.6904475948266667,2.202277508643235,-1.6458893,4.871399,6.517288300000001,77.63935695333333,108.25036908664806,-179.57909,174.53601,354.1151
