tick,pitch,X,yaw,Y,Z,steamid,label,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,snap_magnitude,speed_rolling_std,speed_rolling_mean,position_delta,position_jumpiness,cumulative_pitch,cumulative_yaw,angle_magnitude,yaw_change_sign,pitch_change_sign,direction_flips,flip_rate,yaw_rolling_std,pitch_rolling_std,yaw_rolling_mean,pitch_rolling_mean,pitch_peaks,yaw_peaks,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_skew,pitch_kurtosis,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,yaw_skew,yaw_kurtosis,pitch_velocity_mean,pitch_velocity_std,pitch_velocity_min,pitch_velocity_max,pitch_velocity_range,pitch_velocity_skew,pitch_velocity_kurtosis,yaw_velocity_mean,yaw_velocity_std,yaw_velocity_min,yaw_velocity_max,yaw_velocity_range,yaw_velocity_skew,yaw_velocity_kurtosis,angle_magnitude_mean,angle_magnitude_std,angle_magnitude_min,angle_magnitude_max,angle_magnitude_range,angle_magnitude_skew,angle_magnitude_kurtosis,weapon_grenade,weapon_lmg,weapon_melee,weapon_pistol,weapon_rifle,weapon_shotgun,weapon_smg,weapon_sniper,weapon_unknown
34245,-0.7371216,-269.24738,-142.52118,-583.2449,-170.04688,76561199809210656,1,1471.4791576353282,-0.0048065186,0.00995636,0.0,-0.25303652000000004,0.825000000000017,0.37420651999999993,-1.1219699999999762,0.16545101999999995,-0.7367399999999691,0.011055845761485005,0.0,0.0,6.626590211926498,0.3985962747942583,13.541320880000002,-1488.59492,0.8629324889316304,-1.0,1.0,0,1.0,3.9737023123385296,1.3097777353340763,-148.859492,1.354132088,1,0,-4.659108757733334,3.9681456540290254,-12.595139,2.7280426,15.3231816,-1.0305035764674313,-0.2897496280280194,-117.60661542333332,15.302572776214676,-153.12538,-94.75914,58.366240000000005,0.05612247584168182,-1.111609397059668,-0.013374660200668891,0.22155937300051418,-0.83599854,1.6390227,2.47502124,2.704126714036562,19.579877709265972,0.18156376588628767,0.40917832697671275,-0.49506999999999834,2.3322000000000003,2.8272699999999986,1.9668497411876622,4.903854154219401,0.28580777973679183,0.40964711976430446,0.0,2.4775089099501,2.4775089099501,2.035891443731777,5.019618998034845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34246,-1.3530273,-272.9901,-140.59616,-584.4617,-175.54688,76561199809210656,1,1471.4791576353282,-0.0048065186,0.00995636,0.0,-0.6159056999999999,1.9250199999999893,-0.36286917999999985,1.1000199999999722,-0.7370756999999998,2.2219899999999484,0.011055845761485005,0.0,0.0,6.763028555196224,0.4413861012799509,12.188293580000003,-1629.19108,2.0211486416620743,1.0,-1.0,1,2.0,4.428437278125212,1.4611725941089455,-147.60657,0.9460250980000001,0,1,-4.659108757733334,3.9681456540290254,-12.595139,2.7280426,15.3231816,-1.0305035764674313,-0.2897496280280194,-117.60661542333332,15.302572776214676,-153.12538,-94.75914,58.366240000000005,0.05612247584168182,-1.111609397059668,-0.013374660200668891,0.22155937300051418,-0.83599854,1.6390227,2.47502124,2.704126714036562,19.579877709265972,0.18156376588628767,0.40917832697671275,-0.49506999999999834,2.3322000000000003,2.8272699999999986,1.9668497411876622,4.903854154219401,0.28580777973679183,0.40964711976430446,0.0,2.4775089099501,2.4775089099501,2.035891443731777,5.019618998034845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34247,-1.6500092,-276.66602,-139.7272,-584.89764,-181.23438,76561199809210656,1,1471.4791576353282,-0.0048065186,0.00995636,0.0,-0.2969819,0.8689599999999871,0.31892379999999987,-1.0560600000000022,0.6817929799999998,-2.1560799999999745,0.011055845761485005,0.0,0.0,6.7860214986397,0.4250427464014662,10.538284380000004,-1768.91828,0.9183080803998119,-1.0,1.0,1,3.0,4.637721877035955,1.5363740846583949,-146.292056,0.517008978,1,0,-4.659108757733334,3.9681456540290254,-12.595139,2.7280426,15.3231816,-1.0305035764674313,-0.2897496280280194,-117.60661542333332,15.302572776214676,-153.12538,-94.75914,58.366240000000005,0.05612247584168182,-1.111609397059668,-0.013374660200668891,0.22155937300051418,-0.83599854,1.6390227,2.47502124,2.704126714036562,19.579877709265972,0.18156376588628767,0.40917832697671275,-0.49506999999999834,2.3322000000000003,2.8272699999999986,1.9668497411876622,4.903854154219401,0.28580777973679183,0.40964711976430446,0.0,2.4775089099501,2.4775089099501,2.035891443731777,5.019618998034845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34248,-2.0791626,-280.30103,-138.73741,-584.7049,-187.125,76561199809210656,1,1471.4791576353282,-0.0048065186,0.00995636,0.0,-0.42915340000000013,0.9897899999999993,-0.1321715000000001,0.1208300000000122,-0.4510953,1.1768900000000144,0.011055845761485005,0.0,0.0,6.924583048249211,0.4106480724994965,8.459121780000004,-1907.65569,1.0788219894086135,1.0,-1.0,1,4.0,4.658814065277542,1.5642944835360184,-144.93026500000002,0.060493478000000024,0,1,-4.659108757733334,3.9681456540290254,-12.595139,2.7280426,15.3231816,-1.0305035764674313,-0.2897496280280194,-117.60661542333332,15.302572776214676,-153.12538,-94.75914,58.366240000000005,0.05612247584168182,-1.111609397059668,-0.013374660200668891,0.22155937300051418,-0.83599854,1.6390227,2.47502124,2.704126714036562,19.579877709265972,0.18156376588628767,0.40917832697671275,-0.49506999999999834,2.3322000000000003,2.8272699999999986,1.9668497411876622,4.903854154219401,0.28580777973679183,0.40964711976430446,0.0,2.4775089099501,2.4775089099501,2.035891443731777,5.019618998034845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34249,-2.4090881,-283.91382,-138.23135,-584.11926,-193.20312,76561199809210656,1,1471.4791576353282,-0.0048065186,0.00995636,0.0,-0.32992549999999987,0.5060600000000193,0.09922790000000026,-0.48372999999998,0.23139940000000037,-0.6045599999999922,0.011055845761485005,0.0,0.0,7.094981925847293,0.4019727550983634,6.050033680000004,-2045.88704,0.6041088967647054,-1.0,1.0,1,5.0,4.444015214291516,1.5301582164421337,-143.592679,-0.40700835199999996,0,0,-4.659108757733334,3.9681456540290254,-12.595139,2.7280426,15.3231816,-1.0305035764674313,-0.2897496280280194,-117.60661542333332,15.302572776214676,-153.12538,-94.75914,58.366240000000005,0.05612247584168182,-1.111609397059668,-0.013374660200668891,0.22155937300051418,-0.83599854,1.6390227,2.47502124,2.704126714036562,19.579877709265972,0.18156376588628767,0.40917832697671275,-0.49506999999999834,2.3322000000000003,2.8272699999999986,1.9668497411876622,4.903854154219401,0.28580777973679183,0.40964711976430446,0.0,2.4775089099501,2.4775089099501,2.035891443731777,5.019618998034845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34250,-2.4640198,-287.52686,-138.18741,-583.53357,-199.48438,76561199809210656,1,1471.4791576353282,-0.0048065186,0.00995636,0.0,-0.05493170000000003,0.043939999999992096,0.27499379999999984,-0.4621200000000272,0.1757658999999996,0.021609999999952834,0.011055845761485005,0.0,0.0,7.269891196249072,0.4021821281691127,3.586013880000004,-2184.07445,0.070343551693736,-1.0,1.0,0,5.0,3.974407065745078,1.3996545871828379,-142.34968,-0.8514053319999999,0,0,-4.659108757733334,3.9681456540290254,-12.595139,2.7280426,15.3231816,-1.0305035764674313,-0.2897496280280194,-117.60661542333332,15.302572776214676,-153.12538,-94.75914,58.366240000000005,0.05612247584168182,-1.111609397059668,-0.013374660200668891,0.22155937300051418,-0.83599854,1.6390227,2.47502124,2.704126714036562,19.579877709265972,0.18156376588628767,0.40917832697671275,-0.49506999999999834,2.3322000000000003,2.8272699999999986,1.9668497411876622,4.903854154219401,0.28580777973679183,0.40964711976430446,0.0,2.4775089099501,2.4775089099501,2.035891443731777,5.019618998034845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34251,-2.442047,-291.1399,-138.44043,-582.9479,-205.95312,76561199809210656,1,1471.4791576353282,-0.0048065186,0.00995636,0.0,0.021972799999999904,-0.25301999999999225,0.07690449999999993,-0.29695999999998435,-0.1980892999999999,0.16516000000004283,0.011055845761485005,0.0,0.0,7.432473651355952,0.4066324579096741,1.1439668800000038,-2322.51488,0.2539722904961013,-1.0,1.0,0,5.0,3.3072765995227877,1.1951817278005006,-141.270582,-1.249624622,1,0,-4.659108757733334,3.9681456540290254,-12.595139,2.7280426,15.3231816,-1.0305035764674313,-0.2897496280280194,-117.60661542333332,15.302572776214676,-153.12538,-94.75914,58.366240000000005,0.05612247584168182,-1.111609397059668,-0.013374660200668891,0.22155937300051418,-0.83599854,1.6390227,2.47502124,2.704126714036562,19.579877709265972,0.18156376588628767,0.40917832697671275,-0.49506999999999834,2.3322000000000003,2.8272699999999986,1.9668497411876622,4.903854154219401,0.28580777973679183,0.40964711976430446,0.0,2.4775089099501,2.4775089099501,2.035891443731777,5.019618998034845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34252,-2.442047,-294.75293,-138.44043,-582.3622,-212.60938,76561199809210656,1,1471.4791576353282,-0.0048065186,0.00995636,0.0,0.0,0.0,-0.021972799999999904,0.25301999999999225,-0.09887729999999983,0.5499799999999766,0.011055845761485005,0.0,0.0,7.596237717350577,0.4175798894916757,-1.2980801199999963,-2460.9553100000003,0.0,1.0,-1.0,1,6.0,2.530549238151868,0.9510273252964151,-140.35209,-1.591744972,0,0,-4.659108757733334,3.9681456540290254,-12.595139,2.7280426,15.3231816,-1.0305035764674313,-0.2897496280280194,-117.60661542333332,15.302572776214676,-153.12538,-94.75914,58.366240000000005,0.05612247584168182,-1.111609397059668,-0.013374660200668891,0.22155937300051418,-0.83599854,1.6390227,2.47502124,2.704126714036562,19.579877709265972,0.18156376588628767,0.40917832697671275,-0.49506999999999834,2.3322000000000003,2.8272699999999986,1.9668497411876622,4.903854154219401,0.28580777973679183,0.40964711976430446,0.0,2.4775089099501,2.4775089099501,2.035891443731777,5.019618998034845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34253,-2.442047,-298.36597,-138.44043,-581.7765,-219.48438,76561199809210656,1,1471.4791576353282,-0.0048065186,0.00995636,0.0,0.0,0.0,0.0,0.0,0.021972799999999904,-0.25301999999999225,0.011055845761485005,0.0,0.0,7.788628090466257,0.4375852506643504,-3.7401271199999964,-2599.3957400000004,0.0,0.0,0.0,1,7.0,1.8908407275471348,0.7590105875401165,-139.66681799999998,-1.850265468,0,0,-4.659108757733334,3.9681456540290254,-12.595139,2.7280426,15.3231816,-1.0305035764674313,-0.2897496280280194,-117.60661542333332,15.302572776214676,-153.12538,-94.75914,58.366240000000005,0.05612247584168182,-1.111609397059668,-0.013374660200668891,0.22155937300051418,-0.83599854,1.6390227,2.47502124,2.704126714036562,19.579877709265972,0.18156376588628767,0.40917832697671275,-0.49506999999999834,2.3322000000000003,2.8272699999999986,1.9668497411876622,4.903854154219401,0.28580777973679183,0.40964711976430446,0.0,2.4775089099501,2.4775089099501,2.035891443731777,5.019618998034845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34254,-2.442047,-301.979,-138.44043,-581.1908,-226.53125,76561199809210656,1,1471.4791576353282,-0.0048065186,0.00995636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011055845761485005,0.0,0.0,7.940743483314402,0.4575466535321385,-6.182174119999996,-2737.8361700000005,0.0,0.0,0.0,0,6.0,1.4038515435048518,0.6041770057989228,-139.176243,-2.0460616600000003,0,0,-4.659108757733334,3.9681456540290254,-12.595139,2.7280426,15.3231816,-1.0305035764674313,-0.2897496280280194,-117.60661542333332,15.302572776214676,-153.12538,-94.75914,58.366240000000005,0.05612247584168182,-1.111609397059668,-0.013374660200668891,0.22155937300051418,-0.83599854,1.6390227,2.47502124,2.704126714036562,19.579877709265972,0.18156376588628767,0.40917832697671275,-0.49506999999999834,2.3322000000000003,2.8272699999999986,1.9668497411876622,4.903854154219401,0.28580777973679183,0.40964711976430446,0.0,2.4775089099501,2.4775089099501,2.035891443731777,5.019618998034845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
