tick,pitch,X,yaw,Y,Z,steamid,label,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,snap_magnitude,speed_rolling_std,speed_rolling_mean,position_delta,position_jumpiness,cumulative_pitch,cumulative_yaw,angle_magnitude,yaw_change_sign,pitch_change_sign,direction_flips,flip_rate,yaw_rolling_std,pitch_rolling_std,yaw_rolling_mean,pitch_rolling_mean,pitch_peaks,yaw_peaks,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_skew,pitch_kurtosis,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,yaw_skew,yaw_kurtosis,pitch_velocity_mean,pitch_velocity_std,pitch_velocity_min,pitch_velocity_max,pitch_velocity_range,pitch_velocity_skew,pitch_velocity_kurtosis,yaw_velocity_mean,yaw_velocity_std,yaw_velocity_min,yaw_velocity_max,yaw_velocity_range,yaw_velocity_skew,yaw_velocity_kurtosis,angle_magnitude_mean,angle_magnitude_std,angle_magnitude_min,angle_magnitude_max,angle_magnitude_range,angle_magnitude_skew,angle_magnitude_kurtosis,weapon_grenade,weapon_lmg,weapon_melee,weapon_pistol,weapon_rifle,weapon_shotgun,weapon_smg,weapon_sniper,weapon_unknown
2219,2.771988,1314.7001,-94.47212,1807.5992,1.03125,76561199849777985,1,416.5197926641903,-0.060073853,0.55274963,1.4385924,0.0,0.0,0.0,0.0,0.0,0.0,0.5560045155206947,0.0,1.4385924,3.906351705875946,6.337426000025109e-05,264.13359060000005,-6351.139956,0.0,0.0,0.0,0,1.0,0.0,0.0,-94.47212,2.771988,0,0,1.7763617427183336,1.2897962695681773,-0.20083618,4.795868,4.996704179999999,0.31800635226440827,-0.8909397809262165,-114.31896625333334,28.559847783625173,-149.10611,-44.180145,104.92596499999999,0.5786380723212435,-0.5142095082582654,-0.0156814420735786,0.0682589044133167,-0.43980410000000036,0.17611699999999963,0.6159211,-1.9245823894620437,9.690956878128262,-0.3352345652173913,1.0711133381582651,-6.028059999999996,1.0186300000000017,7.046689999999998,-3.3531092371478555,11.250733634826375,0.40153302804044866,1.0503234361439053,0.0,6.02950916245523,6.02950916245523,3.4068421649522276,11.559495266183228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2220,2.771988,1314.4929,-94.47212,1803.6985,1.03125,76561199849777985,1,416.5197926641903,-0.060073853,0.55274963,1.4385924,0.0,0.0,0.0,0.0,0.0,0.0,0.5560045155206947,0.0,1.4385924,3.906199217910056,6.534706306880305e-05,266.90557860000007,-6445.612076,0.0,0.0,0.0,0,0.0,0.0,0.0,-94.47212,2.771988,0,0,1.7763617427183336,1.2897962695681773,-0.20083618,4.795868,4.996704179999999,0.31800635226440827,-0.8909397809262165,-114.31896625333334,28.559847783625173,-149.10611,-44.180145,104.92596499999999,0.5786380723212435,-0.5142095082582654,-0.0156814420735786,0.0682589044133167,-0.43980410000000036,0.17611699999999963,0.6159211,-1.9245823894620437,9.690956878128262,-0.3352345652173913,1.0711133381582651,-6.028059999999996,1.0186300000000017,7.046689999999998,-3.3531092371478555,11.250733634826375,0.40153302804044866,1.0503234361439053,0.0,6.02950916245523,6.02950916245523,3.4068421649522276,11.559495266183228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2221,2.771988,1314.2777,-94.47212,1799.7982,1.03125,76561199849777985,1,416.5197926641903,-0.060073853,0.55274963,1.4385924,0.0,0.0,0.0,0.0,0.0,0.0,0.5560045155206947,0.0,1.4385924,3.906232344600109,5.888607301753534e-05,269.6775666000001,-6540.084196000001,0.0,0.0,0.0,0,0.0,0.0,0.0,-94.47212,2.771988,0,0,1.7763617427183336,1.2897962695681773,-0.20083618,4.795868,4.996704179999999,0.31800635226440827,-0.8909397809262165,-114.31896625333334,28.559847783625173,-149.10611,-44.180145,104.92596499999999,0.5786380723212435,-0.5142095082582654,-0.0156814420735786,0.0682589044133167,-0.43980410000000036,0.17611699999999963,0.6159211,-1.9245823894620437,9.690956878128262,-0.3352345652173913,1.0711133381582651,-6.028059999999996,1.0186300000000017,7.046689999999998,-3.3531092371478555,11.250733634826375,0.40153302804044866,1.0503234361439053,0.0,6.02950916245523,6.02950916245523,3.4068421649522276,11.559495266183228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2222,2.771988,1314.0553,-94.47212,1795.8983,1.03125,76561199849777985,1,416.5197926641903,-0.060073853,0.55274963,1.4385924,0.0,0.0,0.0,0.0,0.0,0.0,0.5560045155206947,0.0,1.4385924,3.9062362665357533,5.5732189564914656e-05,272.4495546000001,-6634.556316000001,0.0,0.0,0.0,0,0.0,0.0,0.0,-94.47212,2.771988,0,0,1.7763617427183336,1.2897962695681773,-0.20083618,4.795868,4.996704179999999,0.31800635226440827,-0.8909397809262165,-114.31896625333334,28.559847783625173,-149.10611,-44.180145,104.92596499999999,0.5786380723212435,-0.5142095082582654,-0.0156814420735786,0.0682589044133167,-0.43980410000000036,0.17611699999999963,0.6159211,-1.9245823894620437,9.690956878128262,-0.3352345652173913,1.0711133381582651,-6.028059999999996,1.0186300000000017,7.046689999999998,-3.3531092371478555,11.250733634826375,0.40153302804044866,1.0503234361439053,0.0,6.02950916245523,6.02950916245523,3.4068421649522276,11.559495266183228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2223,2.771988,1313.8262,-94.47212,1791.9988,1.03125,76561199849777985,1,416.5197926641903,-0.060073853,0.55274963,1.4385924,0.0,0.0,0.0,0.0,0.0,0.0,0.5560045155206947,0.0,1.4385924,3.9062241435944154,5.4131380073515894e-05,275.22154260000013,-6729.028436000001,0.0,0.0,0.0,0,0.0,0.0,0.0,-94.47212,2.771988,0,0,1.7763617427183336,1.2897962695681773,-0.20083618,4.795868,4.996704179999999,0.31800635226440827,-0.8909397809262165,-114.31896625333334,28.559847783625173,-149.10611,-44.180145,104.92596499999999,0.5786380723212435,-0.5142095082582654,-0.0156814420735786,0.0682589044133167,-0.43980410000000036,0.17611699999999963,0.6159211,-1.9245823894620437,9.690956878128262,-0.3352345652173913,1.0711133381582651,-6.028059999999996,1.0186300000000017,7.046689999999998,-3.3531092371478555,11.250733634826375,0.40153302804044866,1.0503234361439053,0.0,6.02950916245523,6.02950916245523,3.4068421649522276,11.559495266183228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2224,2.771988,1313.6151,-94.47212,1788.4113,1.03125,76561199849777985,1,416.5197926641903,-0.060073853,0.55274963,1.4385924,0.0,0.0,0.0,0.0,0.0,0.0,0.5560045155206947,0.0,1.4385924,3.5937055332902066,0.09883115192980783,277.99353060000016,-6823.500556000002,0.0,0.0,0.0,0,0.0,0.0,0.0,-94.47212,2.771988,0,0,1.7763617427183336,1.2897962695681773,-0.20083618,4.795868,4.996704179999999,0.31800635226440827,-0.8909397809262165,-114.31896625333334,28.559847783625173,-149.10611,-44.180145,104.92596499999999,0.5786380723212435,-0.5142095082582654,-0.0156814420735786,0.0682589044133167,-0.43980410000000036,0.17611699999999963,0.6159211,-1.9245823894620437,9.690956878128262,-0.3352345652173913,1.0711133381582651,-6.028059999999996,1.0186300000000017,7.046689999999998,-3.3531092371478555,11.250733634826375,0.40153302804044866,1.0503234361439053,0.0,6.02950916245523,6.02950916245523,3.4068421649522276,11.559495266183228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2225,2.771988,1313.3983,-94.47212,1784.8241,1.03125,76561199849777985,1,416.5197926641903,-0.060073853,0.55274963,1.4385924,0.0,0.0,0.0,0.0,0.0,0.0,0.5560045155206947,0.0,1.4385924,3.5937454111274394,0.13176312139519458,280.7655186000002,-6917.972676000002,0.0,0.0,0.0,0,0.0,0.0,0.0,-94.47212,2.771988,0,0,1.7763617427183336,1.2897962695681773,-0.20083618,4.795868,4.996704179999999,0.31800635226440827,-0.8909397809262165,-114.31896625333334,28.559847783625173,-149.10611,-44.180145,104.92596499999999,0.5786380723212435,-0.5142095082582654,-0.0156814420735786,0.0682589044133167,-0.43980410000000036,0.17611699999999963,0.6159211,-1.9245823894620437,9.690956878128262,-0.3352345652173913,1.0711133381582651,-6.028059999999996,1.0186300000000017,7.046689999999998,-3.3531092371478555,11.250733634826375,0.40153302804044866,1.0503234361439053,0.0,6.02950916245523,6.02950916245523,3.4068421649522276,11.559495266183228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2226,2.771988,1313.1766,-94.47212,1781.2372,1.03125,76561199849777985,1,416.5197926641903,-0.060073853,0.55274963,1.4385924,0.0,0.0,0.0,0.0,0.0,0.0,0.5560045155206947,0.0,1.4385924,3.5937449130398953,0.15095209816391064,283.5375066000002,-7012.4447960000025,0.0,0.0,0.0,0,0.0,0.0,0.0,-94.47212,2.771988,0,0,1.7763617427183336,1.2897962695681773,-0.20083618,4.795868,4.996704179999999,0.31800635226440827,-0.8909397809262165,-114.31896625333334,28.559847783625173,-149.10611,-44.180145,104.92596499999999,0.5786380723212435,-0.5142095082582654,-0.0156814420735786,0.0682589044133167,-0.43980410000000036,0.17611699999999963,0.6159211,-1.9245823894620437,9.690956878128262,-0.3352345652173913,1.0711133381582651,-6.028059999999996,1.0186300000000017,7.046689999999998,-3.3531092371478555,11.250733634826375,0.40153302804044866,1.0503234361439053,0.0,6.02950916245523,6.02950916245523,3.4068421649522276,11.559495266183228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2227,2.771988,1312.95,-94.47212,1777.6506,1.03125,76561199849777985,1,416.5197926641903,-0.060073853,0.55274963,1.4385924,0.0,0.0,0.0,0.0,0.0,0.0,0.5560045155206947,0.0,1.4385924,3.59375112104339,0.16137499661029492,286.3094946000002,-7106.916916000003,0.0,0.0,0.0,0,0.0,0.0,0.0,-94.47212,2.771988,0,0,1.7763617427183336,1.2897962695681773,-0.20083618,4.795868,4.996704179999999,0.31800635226440827,-0.8909397809262165,-114.31896625333334,28.559847783625173,-149.10611,-44.180145,104.92596499999999,0.5786380723212435,-0.5142095082582654,-0.0156814420735786,0.0682589044133167,-0.43980410000000036,0.17611699999999963,0.6159211,-1.9245823894620437,9.690956878128262,-0.3352345652173913,1.0711133381582651,-6.028059999999996,1.0186300000000017,7.046689999999998,-3.3531092371478555,11.250733634826375,0.40153302804044866,1.0503234361439053,0.0,6.02950916245523,6.02950916245523,3.4068421649522276,11.559495266183228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2228,2.640152,1312.7179,-94.6479,1774.0643,1.03125,76561199849777985,1,416.5197926641903,-0.060073853,0.55274963,1.4385924,-0.13183599999999984,-0.17578000000000316,-0.13183599999999984,-0.17578000000000316,-0.13183599999999984,-0.17578000000000316,0.5560045155206947,0.0,1.4385924,3.593802735265185,0.16470133166780318,288.9496466000002,-7201.564816000003,0.2197256000014588,-1.0,-1.0,1,1.0,0.05558651672666602,0.041690203760619,-94.489698,2.7588044,0,0,1.7763617427183336,1.2897962695681773,-0.20083618,4.795868,4.996704179999999,0.31800635226440827,-0.8909397809262165,-114.31896625333334,28.559847783625173,-149.10611,-44.180145,104.92596499999999,0.5786380723212435,-0.5142095082582654,-0.0156814420735786,0.0682589044133167,-0.43980410000000036,0.17611699999999963,0.6159211,-1.9245823894620437,9.690956878128262,-0.3352345652173913,1.0711133381582651,-6.028059999999996,1.0186300000000017,7.046689999999998,-3.3531092371478555,11.250733634826375,0.40153302804044866,1.0503234361439053,0.0,6.02950916245523,6.02950916245523,3.4068421649522276,11.559495266183228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
