tick,pitch,yaw,steamid,label,weapon_name,weapon_type,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,angle_magnitude,yaw_change_sign,pitch_change_sign,direction_flips,flip_rate,yaw_rolling_std,pitch_rolling_std,yaw_rolling_mean,pitch_rolling_mean,pitch_peaks,yaw_peaks,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_skew,pitch_kurtosis,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,yaw_skew,yaw_kurtosis,pitch_velocity_mean,pitch_velocity_std,pitch_velocity_min,pitch_velocity_max,pitch_velocity_range,pitch_velocity_skew,pitch_velocity_kurtosis,yaw_velocity_mean,yaw_velocity_std,yaw_velocity_min,yaw_velocity_max,yaw_velocity_range,yaw_velocity_skew,yaw_velocity_kurtosis,angle_magnitude_mean,angle_magnitude_std,angle_magnitude_min,angle_magnitude_max,angle_magnitude_range,angle_magnitude_skew,angle_magnitude_kurtosis
11394,0.77008057,164.60712,76561199829535942,1,ak47,rifle,-0.027465830000000024,0.3299300000000187,0.08239743999999993,-0.1926199999999767,-0.00033572000000026136,0.3298700000000281,11.43917844,1622.9985699999997,0.33107125625399925,-1.0,1.0,0,5.0,1.559673421058591,0.25269767211469,162.299857,1.143917844,1,0,1.9448671953500003,1.3150793599522965,-0.7151489,4.2898254,5.0049743,-0.07264977715388145,-1.2386450407063911,49.24934096666665,165.9325179776514,-179.966,179.9516,359.9176,-0.6302259499765851,-1.6105684485643634,-0.004598662207357858,0.09427292030877496,-0.7975311,0.32992549999999987,1.1274566,-3.904741560775876,27.239372919053675,0.01232177257525105,29.431325227251733,-359.9176,358.5426,718.4602,-0.07180700408325447,148.96113336369623,2.604293574567034,29.315641916908515,0.0,359.91760104797623,359.91760104797623,12.163342014889295,146.9453922692683
11395,0.7422638,165.04727,76561199829535942,1,ak47,rifle,-0.027816769999999935,0.4401499999999885,-0.00035093999999991077,0.11021999999996979,-0.08274837999999984,0.3028399999999465,12.181442239999999,1788.0458399999998,0.4410281115679847,1.0,-1.0,1,6.0,1.541140972106895,0.24517659900961591,162.808628,1.066911314,0,1,1.9448671953500003,1.3150793599522965,-0.7151489,4.2898254,5.0049743,-0.07264977715388145,-1.2386450407063911,49.24934096666665,165.9325179776514,-179.966,179.9516,359.9176,-0.6302259499765851,-1.6105684485643634,-0.004598662207357858,0.09427292030877496,-0.7975311,0.32992549999999987,1.1274566,-3.904741560775876,27.239372919053675,0.01232177257525105,29.431325227251733,-359.9176,358.5426,718.4602,-0.07180700408325447,148.96113336369623,2.604293574567034,29.315641916908515,0.0,359.91760104797623,359.91760104797623,12.163342014889295,146.9453922692683
11396,0.714798,165.48706,76561199829535942,1,ak47,rifle,-0.027465799999999985,0.43979000000001633,0.0003509699999999505,-0.00035999999997216037,0.0007019099999998613,-0.11057999999994195,12.89624024,1953.5328999999997,0.44064681352490725,-1.0,1.0,1,7.0,1.5025371894916422,0.23143574428168145,163.314615,0.9953979540000001,1,0,1.9448671953500003,1.3150793599522965,-0.7151489,4.2898254,5.0049743,-0.07264977715388145,-1.2386450407063911,49.24934096666665,165.9325179776514,-179.966,179.9516,359.9176,-0.6302259499765851,-1.6105684485643634,-0.004598662207357858,0.09427292030877496,-0.7975311,0.32992549999999987,1.1274566,-3.904741560775876,27.239372919053675,0.01232177257525105,29.431325227251733,-359.9176,358.5426,718.4602,-0.07180700408325447,148.96113336369623,2.604293574567034,29.315641916908515,0.0,359.91760104797623,359.91760104797623,12.163342014889295,146.9453922692683
11397,0.68733215,165.65219,76561199829535942,1,ak47,rifle,-0.027465850000000014,0.16512999999997646,-5.000000002919336e-08,-0.2746600000000399,-0.0003510199999999797,-0.2743000000000677,13.583572389999999,2119.1850899999995,0.16739859562199058,-1.0,-1.0,0,7.0,1.4906377549431944,0.22416297850068204,163.746378,0.934904489,0,0,1.9448671953500003,1.3150793599522965,-0.7151489,4.2898254,5.0049743,-0.07264977715388145,-1.2386450407063911,49.24934096666665,165.9325179776514,-179.966,179.9516,359.9176,-0.6302259499765851,-1.6105684485643634,-0.004598662207357858,0.09427292030877496,-0.7975311,0.32992549999999987,1.1274566,-3.904741560775876,27.239372919053675,0.01232177257525105,29.431325227251733,-359.9176,358.5426,718.4602,-0.07180700408325447,148.96113336369623,2.604293574567034,29.315641916908515,0.0,359.91760104797623,359.91760104797623,12.163342014889295,146.9453922692683
11398,0.68733215,165.87225,76561199829535942,1,ak47,rifle,0.0,0.2200600000000179,0.027465850000000014,0.054930000000041446,0.027465900000000043,0.3295900000000813,14.270904539999998,2285.0573399999994,0.2200600000000179,1.0,1.0,1,7.0,1.4303285536406842,0.20312959633599012,164.167154,0.877157604,0,1,1.9448671953500003,1.3150793599522965,-0.7151489,4.2898254,5.0049743,-0.07264977715388145,-1.2386450407063911,49.24934096666665,165.9325179776514,-179.966,179.9516,359.9176,-0.6302259499765851,-1.6105684485643634,-0.004598662207357858,0.09427292030877496,-0.7975311,0.32992549999999987,1.1274566,-3.904741560775876,27.239372919053675,0.01232177257525105,29.431325227251733,-359.9176,358.5426,718.4602,-0.07180700408325447,148.96113336369623,2.604293574567034,29.315641916908515,0.0,359.91760104797623,359.91760104797623,12.163342014889295,146.9453922692683
11399,0.68733215,166.06451,76561199829535942,1,ak47,rifle,0.0,0.19226000000000454,0.0,-0.02780000000001337,-0.027465850000000014,-0.08273000000005482,14.958236689999998,2451.1218499999995,0.19226000000000454,-1.0,0.0,1,7.0,1.346796061235649,0.17941376976152218,164.560394,0.827650459,0,0,1.9448671953500003,1.3150793599522965,-0.7151489,4.2898254,5.0049743,-0.07264977715388145,-1.2386450407063911,49.24934096666665,165.9325179776514,-179.966,179.9516,359.9176,-0.6302259499765851,-1.6105684485643634,-0.004598662207357858,0.09427292030877496,-0.7975311,0.32992549999999987,1.1274566,-3.904741560775876,27.239372919053675,0.01232177257525105,29.431325227251733,-359.9176,358.5426,718.4602,-0.07180700408325447,148.96113336369623,2.604293574567034,29.315641916908515,0.0,359.91760104797623,359.91760104797623,12.163342014889295,146.9453922692683
11400,0.68733215,166.2846,76561199829535942,1,ak47,rifle,0.0,0.220089999999999,0.0,0.02782999999999447,0.0,0.05563000000000784,15.645568839999997,2617.4064499999995,0.220089999999999,1.0,0.0,1,7.0,1.13904162936356,0.13293004415485601,164.975643,0.778143314,0,1,1.9448671953500003,1.3150793599522965,-0.7151489,4.2898254,5.0049743,-0.07264977715388145,-1.2386450407063911,49.24934096666665,165.9325179776514,-179.966,179.9516,359.9176,-0.6302259499765851,-1.6105684485643634,-0.004598662207357858,0.09427292030877496,-0.7975311,0.32992549999999987,1.1274566,-3.904741560775876,27.239372919053675,0.01232177257525105,29.431325227251733,-359.9176,358.5426,718.4602,-0.07180700408325447,148.96113336369623,2.604293574567034,29.315641916908515,0.0,359.91760104797623,359.91760104797623,12.163342014889295,146.9453922692683
11401,0.65986633,166.50467,76561199829535942,1,ak47,rifle,-0.027465820000000085,0.22006999999999266,-0.027465820000000085,-2.0000000006348273e-05,-0.027465820000000085,-0.02785000000000082,16.30543517,2783.9111199999993,0.22177731211345578,-1.0,-1.0,1,7.0,0.9091790899975241,0.07457662723668626,165.35515,0.7341293369999999,0,0,1.9448671953500003,1.3150793599522965,-0.7151489,4.2898254,5.0049743,-0.07264977715388145,-1.2386450407063911,49.24934096666665,165.9325179776514,-179.966,179.9516,359.9176,-0.6302259499765851,-1.6105684485643634,-0.004598662207357858,0.09427292030877496,-0.7975311,0.32992549999999987,1.1274566,-3.904741560775876,27.239372919053675,0.01232177257525105,29.431325227251733,-359.9176,358.5426,718.4602,-0.07180700408325447,148.96113336369623,2.604293574567034,29.315641916908515,0.0,359.91760104797623,359.91760104797623,12.163342014889295,146.9453922692683
11402,0.6324005,166.61453,76561199829535942,1,ak47,rifle,-0.027465829999999913,0.10985999999999763,-9.999999828202988e-09,-0.11020999999999503,0.027465810000000257,-0.11018999999998869,16.93783567,2950.525649999999,0.11324129731501831,-1.0,-1.0,0,7.0,0.7920415394752082,0.050348494498478336,165.641139,0.70662842,0,0,1.9448671953500003,1.3150793599522965,-0.7151489,4.2898254,5.0049743,-0.07264977715388145,-1.2386450407063911,49.24934096666665,165.9325179776514,-179.966,179.9516,359.9176,-0.6302259499765851,-1.6105684485643634,-0.004598662207357858,0.09427292030877496,-0.7975311,0.32992549999999987,1.1274566,-3.904741560775876,27.239372919053675,0.01232177257525105,29.431325227251733,-359.9176,358.5426,718.4602,-0.07180700408325447,148.96113336369623,2.604293574567034,29.315641916908515,0.0,359.91760104797623,359.91760104797623,12.163342014889295,146.9453922692683
11403,0.6324005,166.7522,76561199829535942,1,ak47,rifle,0.0,0.13766999999998575,0.027465829999999913,0.027809999999988122,0.02746583999999974,0.13801999999998316,17.570236169999998,3117.277849999999,0.13766999999998575,1.0,1.0,1,7.0,0.6998015927864506,0.04388257851728955,165.88863999999998,0.69011383,1,0,1.9448671953500003,1.3150793599522965,-0.7151489,4.2898254,5.0049743,-0.07264977715388145,-1.2386450407063911,49.24934096666665,165.9325179776514,-179.966,179.9516,359.9176,-0.6302259499765851,-1.6105684485643634,-0.004598662207357858,0.09427292030877496,-0.7975311,0.32992549999999987,1.1274566,-3.904741560775876,27.239372919053675,0.01232177257525105,29.431325227251733,-359.9176,358.5426,718.4602,-0.07180700408325447,148.96113336369623,2.604293574567034,29.315641916908515,0.0,359.91760104797623,359.91760104797623,12.163342014889295,146.9453922692683
