tick,pitch,X,yaw,Y,Z,steamid,label,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,snap_magnitude,speed_rolling_std,speed_rolling_mean,position_delta,position_jumpiness,cumulative_pitch,cumulative_yaw,angle_magnitude,yaw_change_sign,pitch_change_sign,direction_flips,flip_rate,yaw_rolling_std,pitch_rolling_std,yaw_rolling_mean,pitch_rolling_mean,pitch_peaks,yaw_peaks,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_skew,pitch_kurtosis,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,yaw_skew,yaw_kurtosis,pitch_velocity_mean,pitch_velocity_std,pitch_velocity_min,pitch_velocity_max,pitch_velocity_range,pitch_velocity_skew,pitch_velocity_kurtosis,yaw_velocity_mean,yaw_velocity_std,yaw_velocity_min,yaw_velocity_max,yaw_velocity_range,yaw_velocity_skew,yaw_velocity_kurtosis,angle_magnitude_mean,angle_magnitude_std,angle_magnitude_min,angle_magnitude_max,angle_magnitude_range,angle_magnitude_skew,angle_magnitude_kurtosis,weapon_grenade,weapon_lmg,weapon_melee,weapon_pistol,weapon_rifle,weapon_shotgun,weapon_smg,weapon_sniper,weapon_unknown
45129,5.7750244,398.01602,35.04982,147.04196,-3.8778076,76561198900166541,1,660.4894023008501,0.0,0.0,1.2286015,-0.19261159999999933,0.19225999999999743,-0.1651455999999989,0.10985999999999763,-0.1926111999999982,0.055274999999994634,0.0,0.0,1.2286015,3.9063165295096742,2.4050895483693462e-05,60.0879976,347.94176999999996,0.27214543180909495,1.0,-1.0,0,2.0,0.09617891779849135,0.08720003162429601,34.794177000000005,6.0087997600000005,0,0,3.0171351109000004,2.246766421659453,-3.1074219,7.397583,10.5050049,-0.3788320146375315,0.41512495996911314,52.77578581666667,17.696636715076465,34.747345,101.2699,66.52255500000001,1.6820499323125007,1.92172760646037,-0.026672414381270906,0.14756866947702885,-0.7700806,0.7975310000000002,1.5676116000000002,-0.8128629324440598,10.558778329569396,0.016186722408026752,1.0220099048683202,-5.445080000000004,4.565190000000001,10.010270000000006,-0.8376931605445503,10.552350310854742,0.4610776662249802,0.924094930048431,0.0,5.456796204660204,5.456796204660204,3.063316184990793,9.760487820063032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45130,5.692627,401.1899,35.269897,149.31906,-3.856018,76561198900166541,1,660.4894023008501,0.0,0.0,1.2286015,-0.08239740000000051,0.2200770000000034,0.11021419999999882,0.027817000000005976,0.2753597999999977,-0.08204299999999165,0.0,0.0,1.2286015,3.9062992014268727,2.4776769616386267e-05,65.7806246,383.211667,0.2349962073220791,1.0,1.0,0,2.0,0.17786538613172928,0.13077786359999938,34.8436507,5.9730591,1,0,3.0171351109000004,2.246766421659453,-3.1074219,7.397583,10.5050049,-0.3788320146375315,0.41512495996911314,52.77578581666667,17.696636715076465,34.747345,101.2699,66.52255500000001,1.6820499323125007,1.92172760646037,-0.026672414381270906,0.14756866947702885,-0.7700806,0.7975310000000002,1.5676116000000002,-0.8128629324440598,10.558778329569396,0.016186722408026752,1.0220099048683202,-5.445080000000004,4.565190000000001,10.010270000000006,-0.8376931605445503,10.552350310854742,0.4610776662249802,0.924094930048431,0.0,5.456796204660204,5.456796204660204,3.063316184990793,9.760487820063032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45131,5.582428,404.43726,35.572357,151.35617,-3.8372192,76561198900166541,1,660.4894023008501,0.0,0.0,1.2286015,-0.11019899999999971,0.3024599999999964,-0.027801599999999205,0.08238299999999299,-0.13801579999999802,0.054565999999987014,0.0,0.0,1.2286015,3.8334732967090175,0.02302134632289697,71.3630526,418.784024,0.32190972523519346,1.0,-1.0,0,2.0,0.2864337162119513,0.17598223691669834,34.926151899999994,5.92629854,0,1,3.0171351109000004,2.246766421659453,-3.1074219,7.397583,10.5050049,-0.3788320146375315,0.41512495996911314,52.77578581666667,17.696636715076465,34.747345,101.2699,66.52255500000001,1.6820499323125007,1.92172760646037,-0.026672414381270906,0.14756866947702885,-0.7700806,0.7975310000000002,1.5676116000000002,-0.8128629324440598,10.558778329569396,0.016186722408026752,1.0220099048683202,-5.445080000000004,4.565190000000001,10.010270000000006,-0.8376931605445503,10.552350310854742,0.4610776662249802,0.924094930048431,0.0,5.456796204660204,5.456796204660204,3.063316184990793,9.760487820063032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45132,5.609894,407.752,35.682556,153.1732,-3.821289,76561198900166541,1,660.4894023008501,0.0,0.0,1.2286015,0.027465999999999546,0.11019900000000149,0.13766499999999926,-0.1922609999999949,0.16546659999999846,-0.2746439999999879,0.0,0.0,1.2286015,3.780126064005312,0.043786564926090905,76.9729466,454.46657999999996,0.11357024591414912,-1.0,1.0,1,3.0,0.36379355525474716,0.1955496272624752,35.019673,5.88228458,1,0,3.0171351109000004,2.246766421659453,-3.1074219,7.397583,10.5050049,-0.3788320146375315,0.41512495996911314,52.77578581666667,17.696636715076465,34.747345,101.2699,66.52255500000001,1.6820499323125007,1.92172760646037,-0.026672414381270906,0.14756866947702885,-0.7700806,0.7975310000000002,1.5676116000000002,-0.8128629324440598,10.558778329569396,0.016186722408026752,1.0220099048683202,-5.445080000000004,4.565190000000001,10.010270000000006,-0.8376931605445503,10.552350310854742,0.4610776662249802,0.924094930048431,0.0,5.456796204660204,5.456796204660204,3.063316184990793,9.760487820063032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45133,5.554962,411.1289,35.9301,154.78978,-3.8078613,76561198900166541,1,660.4894023008501,0.0,0.0,1.2286015,-0.05493199999999998,0.24754400000000487,-0.08239799999999953,0.13734500000000338,-0.2200629999999988,0.3296059999999983,0.0,0.0,1.2286015,3.7439237184439453,0.06193032686062002,82.5279086,490.39667999999995,0.253565684902359,1.0,-1.0,1,3.0,0.4479503446373527,0.21046183587969827,35.1379485,5.83277742,0,0,3.0171351109000004,2.246766421659453,-3.1074219,7.397583,10.5050049,-0.3788320146375315,0.41512495996911314,52.77578581666667,17.696636715076465,34.747345,101.2699,66.52255500000001,1.6820499323125007,1.92172760646037,-0.026672414381270906,0.14756866947702885,-0.7700806,0.7975310000000002,1.5676116000000002,-0.8128629324440598,10.558778329569396,0.016186722408026752,1.0220099048683202,-5.445080000000004,4.565190000000001,10.010270000000006,-0.8376931605445503,10.552350310854742,0.4610776662249802,0.924094930048431,0.0,5.456796204660204,5.456796204660204,3.063316184990793,9.760487820063032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45134,5.4725647,414.5633,36.50757,156.22533,-3.796692,76561198900166541,1,660.4894023008501,0.0,0.0,1.2286015,-0.08239729999999934,0.5774699999999982,-0.02746529999999936,0.3299259999999933,0.05493270000000017,0.1925809999999899,0.0,0.0,1.2286015,3.7223691267474774,0.07577113453941181,88.00047330000001,526.9042499999999,0.5833188801567182,1.0,-1.0,0,3.0,0.5980884694251629,0.22307287850275967,35.313970999999995,5.7750305299999996,0,1,3.0171351109000004,2.246766421659453,-3.1074219,7.397583,10.5050049,-0.3788320146375315,0.41512495996911314,52.77578581666667,17.696636715076465,34.747345,101.2699,66.52255500000001,1.6820499323125007,1.92172760646037,-0.026672414381270906,0.14756866947702885,-0.7700806,0.7975310000000002,1.5676116000000002,-0.8128629324440598,10.558778329569396,0.016186722408026752,1.0220099048683202,-5.445080000000004,4.565190000000001,10.010270000000006,-0.8376931605445503,10.552350310854742,0.4610776662249802,0.924094930048431,0.0,5.456796204660204,5.456796204660204,3.063316184990793,9.760487820063032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45135,5.390167,418.051,36.974823,157.49715,-3.7876587,76561198900166541,1,660.4894023008501,0.0,0.0,1.2286015,-0.08239770000000046,0.4672529999999995,-4.000000011217253e-07,-0.11021699999999868,0.027464899999998238,-0.44014299999999196,0.0,0.0,1.2286015,3.7123656881978366,0.08457301646884521,93.39064030000002,563.879073,0.474462587539091,-1.0,-1.0,1,4.0,0.757230837644168,0.23017009105505803,35.5367188,5.70904387,0,0,3.0171351109000004,2.246766421659453,-3.1074219,7.397583,10.5050049,-0.3788320146375315,0.41512495996911314,52.77578581666667,17.696636715076465,34.747345,101.2699,66.52255500000001,1.6820499323125007,1.92172760646037,-0.026672414381270906,0.14756866947702885,-0.7700806,0.7975310000000002,1.5676116000000002,-0.8128629324440598,10.558778329569396,0.016186722408026752,1.0220099048683202,-5.445080000000004,4.565190000000001,10.010270000000006,-0.8376931605445503,10.552350310854742,0.4610776662249802,0.924094930048431,0.0,5.456796204660204,5.456796204660204,3.063316184990793,9.760487820063032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45136,5.004959,421.47113,38.377655,158.60063,-3.857727,76561198900166541,1,660.4894023008501,0.0,0.0,1.2286015,-0.38520799999999955,1.4028319999999965,-0.3028102999999991,0.935578999999997,-0.30280989999999797,1.0457959999999957,0.0,0.0,1.2286015,3.594421635529848,0.1084259123771383,98.39559930000001,602.256728,1.4547586822177725,1.0,-1.0,1,5.0,1.120043615224552,0.2881064335714941,35.8997498,5.60453641,0,1,3.0171351109000004,2.246766421659453,-3.1074219,7.397583,10.5050049,-0.3788320146375315,0.41512495996911314,52.77578581666667,17.696636715076465,34.747345,101.2699,66.52255500000001,1.6820499323125007,1.92172760646037,-0.026672414381270906,0.14756866947702885,-0.7700806,0.7975310000000002,1.5676116000000002,-0.8128629324440598,10.558778329569396,0.016186722408026752,1.0220099048683202,-5.445080000000004,4.565190000000001,10.010270000000006,-0.8376931605445503,10.552350310854742,0.4610776662249802,0.924094930048431,0.0,5.456796204660204,5.456796204660204,3.063316184990793,9.760487820063032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45137,4.592621,424.9207,39.230118,159.58322,-3.9381104,76561198900166541,1,660.4894023008501,0.0,0.0,1.2286015,-0.4123380000000001,0.8524630000000002,-0.027130000000000543,-0.5503689999999963,0.27568029999999855,-1.4859479999999934,0.0,0.0,1.2286015,3.587684181194821,0.1202776615554414,102.98822030000001,641.4868459999999,0.9469507867957027,-1.0,-1.0,1,5.0,1.4580224183300974,0.3974619303859166,36.3452456,5.46428831,0,0,3.0171351109000004,2.246766421659453,-3.1074219,7.397583,10.5050049,-0.3788320146375315,0.41512495996911314,52.77578581666667,17.696636715076465,34.747345,101.2699,66.52255500000001,1.6820499323125007,1.92172760646037,-0.026672414381270906,0.14756866947702885,-0.7700806,0.7975310000000002,1.5676116000000002,-0.8128629324440598,10.558778329569396,0.016186722408026752,1.0220099048683202,-5.445080000000004,4.565190000000001,10.010270000000006,-0.8376931605445503,10.552350310854742,0.4610776662249802,0.924094930048431,0.0,5.456796204660204,5.456796204660204,3.063316184990793,9.760487820063032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45138,4.1524963,428.39755,39.999847,160.45914,-4.020447,76561198900166541,1,660.4894023008501,0.0,0.0,1.2286015,-0.44012470000000015,0.7697290000000052,-0.027786700000000053,-0.08273399999999498,-0.0006566999999995105,0.46763500000000136,0.0,0.0,1.2286015,3.5864329192945483,0.12231979758107123,107.1407166,681.486693,0.8866749601692258,-1.0,-1.0,0,5.0,1.7521750210833515,0.5333072954451088,36.8594743,5.28277434,0,0,3.0171351109000004,2.246766421659453,-3.1074219,7.397583,10.5050049,-0.3788320146375315,0.41512495996911314,52.77578581666667,17.696636715076465,34.747345,101.2699,66.52255500000001,1.6820499323125007,1.92172760646037,-0.026672414381270906,0.14756866947702885,-0.7700806,0.7975310000000002,1.5676116000000002,-0.8128629324440598,10.558778329569396,0.016186722408026752,1.0220099048683202,-5.445080000000004,4.565190000000001,10.010270000000006,-0.8376931605445503,10.552350310854742,0.4610776662249802,0.924094930048431,0.0,5.456796204660204,5.456796204660204,3.063316184990793,9.760487820063032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
