tick,pitch,X,yaw,Y,Z,label,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,snap_magnitude,speed_rolling_std,speed_rolling_mean,position_delta,position_jumpiness,cumulative_pitch,cumulative_yaw,angle_magnitude,yaw_change_sign,pitch_change_sign,direction_flips,flip_rate,yaw_rolling_std,pitch_rolling_std,yaw_rolling_mean,pitch_rolling_mean,pitch_peaks,yaw_peaks,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_skew,pitch_kurtosis,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,yaw_skew,yaw_kurtosis,pitch_velocity_mean,pitch_velocity_std,pitch_velocity_min,pitch_velocity_max,pitch_velocity_range,pitch_velocity_skew,pitch_velocity_kurtosis,yaw_velocity_mean,yaw_velocity_std,yaw_velocity_min,yaw_velocity_max,yaw_velocity_range,yaw_velocity_skew,yaw_velocity_kurtosis,angle_magnitude_mean,angle_magnitude_std,angle_magnitude_min,angle_magnitude_max,angle_magnitude_range,angle_magnitude_skew,angle_magnitude_kurtosis,weapon_grenade,weapon_lmg,weapon_melee,weapon_pistol,weapon_rifle,weapon_shotgun,weapon_smg,weapon_sniper,weapon_unknown
41483,-4.8181915,-777.44135,155.97598,369.67154,-55.96875,1,405.54890681259286,-0.032958984,0.08276367,0.0,-0.08274850000000011,1.1055000000000064,0.032607800000000076,-0.01647999999997296,0.06556640000000069,-0.39621999999994273,0.08908490162862143,0.0,0.0,2.575963243856506,0.3743002579704273,-627.93393352,39254.443459999995,1.1085926051766104,-1.0,1.0,1,2.0,1.4441834401576035,0.11408531534801312,152.98468599999998,-4.57552638,0,0,-3.3153425730666664,3.193408282439607,-7.606659,4.306305,11.912963999999999,0.9574097075478448,-0.6455061263553379,164.35304363333333,11.976880172428526,124.90665,175.7761,50.869450000000015,-0.9316068860611214,-0.22184122294637332,-0.0398426889632107,0.12792672724686688,-0.9407044,0.23106380000000026,1.1717682000000003,-3.5551739021808406,15.583754887607814,0.05275692307692309,1.2072968183424335,-3.250550000000004,10.8078,14.058350000000004,4.746692966533958,41.26195188200386,0.47711246383093897,1.117996454133054,0.0,10.816303691446391,10.816303691446391,5.942398865549647,47.52884410097968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41484,-4.8841095,-776.2609,157.362,371.9455,-55.96875,1,405.54890681259286,-0.032958984,0.08276367,0.0,-0.06591799999999992,1.386020000000002,0.016830500000000193,0.28051999999999566,-0.015777299999999883,0.2969999999999686,0.08908490162862143,0.0,0.0,2.56209997543033,0.3312077412959822,-632.81804302,39411.805459999996,1.3875866182419048,1.0,1.0,1,3.0,1.9292232262818967,0.14766431387937787,153.539086,-4.611816360000001,0,0,-3.3153425730666664,3.193408282439607,-7.606659,4.306305,11.912963999999999,0.9574097075478448,-0.6455061263553379,164.35304363333333,11.976880172428526,124.90665,175.7761,50.869450000000015,-0.9316068860611214,-0.22184122294637332,-0.0398426889632107,0.12792672724686688,-0.9407044,0.23106380000000026,1.1717682000000003,-3.5551739021808406,15.583754887607814,0.05275692307692309,1.2072968183424335,-3.250550000000004,10.8078,14.058350000000004,4.746692966533958,41.26195188200386,0.47711246383093897,1.117996454133054,0.0,10.816303691446391,10.816303691446391,5.942398865549647,47.52884410097968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41485,-4.900589,-775.17444,158.7648,374.03845,-55.96875,1,405.54890681259286,-0.032958984,0.08276367,0.0,-0.01647949999999998,1.4028000000000134,0.04943849999999994,0.01678000000001134,0.03260799999999975,-0.2637399999999843,0.08908490162862143,0.0,0.0,2.3581422845324878,0.2685875047228174,-637.71863202,39570.57025999999,1.40289679375223,1.0,1.0,0,2.0,2.4307527978758294,0.16899373814519156,154.230434,-4.64975429,0,0,-3.3153425730666664,3.193408282439607,-7.606659,4.306305,11.912963999999999,0.9574097075478448,-0.6455061263553379,164.35304363333333,11.976880172428526,124.90665,175.7761,50.869450000000015,-0.9316068860611214,-0.22184122294637332,-0.0398426889632107,0.12792672724686688,-0.9407044,0.23106380000000026,1.1717682000000003,-3.5551739021808406,15.583754887607814,0.05275692307692309,1.2072968183424335,-3.250550000000004,10.8078,14.058350000000004,4.746692966533958,41.26195188200386,0.47711246383093897,1.117996454133054,0.0,10.816303691446391,10.816303691446391,5.942398865549647,47.52884410097968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41486,-4.9170685,-774.1967,160.2991,375.92148,-55.96875,1,405.54890681259286,-0.032958984,0.08276367,0.0,-0.01647949999999998,1.5343000000000018,0.0,0.1314999999999884,-0.04943849999999994,0.11471999999997706,0.08908490162862143,0.0,0.0,2.121739260253233,0.21897990336106676,-642.63570052,39730.86935999999,1.534388498366778,1.0,0.0,0,2.0,2.9349455243316904,0.18144258598688717,155.070268,-4.6893401699999995,0,1,-3.3153425730666664,3.193408282439607,-7.606659,4.306305,11.912963999999999,0.9574097075478448,-0.6455061263553379,164.35304363333333,11.976880172428526,124.90665,175.7761,50.869450000000015,-0.9316068860611214,-0.22184122294637332,-0.0398426889632107,0.12792672724686688,-0.9407044,0.23106380000000026,1.1717682000000003,-3.5551739021808406,15.583754887607814,0.05275692307692309,1.2072968183424335,-3.250550000000004,10.8078,14.058350000000004,4.746692966533958,41.26195188200386,0.47711246383093897,1.117996454133054,0.0,10.816303691446391,10.816303691446391,5.942398865549647,47.52884410097968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41487,-4.900589,-773.33405,161.52032,377.52795,-55.96875,1,405.54890681259286,-0.032958984,0.08276367,0.0,0.01647949999999998,1.2212199999999882,0.03295899999999996,-0.31308000000001357,0.03295899999999996,-0.444580000000002,0.08908490162862143,0.0,0.0,1.823433816566936,0.2405911346244339,-647.53628952,39892.38967999999,1.221331184536046,-1.0,1.0,1,3.0,3.341693834852861,0.17981993068007227,156.02398499999998,-4.72895962,0,0,-3.3153425730666664,3.193408282439607,-7.606659,4.306305,11.912963999999999,0.9574097075478448,-0.6455061263553379,164.35304363333333,11.976880172428526,124.90665,175.7761,50.869450000000015,-0.9316068860611214,-0.22184122294637332,-0.0398426889632107,0.12792672724686688,-0.9407044,0.23106380000000026,1.1717682000000003,-3.5551739021808406,15.583754887607814,0.05275692307692309,1.2072968183424335,-3.250550000000004,10.8078,14.058350000000004,4.746692966533958,41.26195188200386,0.47711246383093897,1.117996454133054,0.0,10.816303691446391,10.816303691446391,5.942398865549647,47.52884410097968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41488,-4.834671,-772.62463,163.0711,378.7344,-55.96875,1,405.54890681259286,-0.032958984,0.08276367,0.0,0.06591799999999992,1.5507800000000032,0.04943849999999994,0.32956000000001495,0.01647949999999998,0.6426400000000285,0.08908490162862143,0.0,0.0,1.399570769521883,0.3672905025717275,-652.3709605199999,40055.460779999994,1.552180334601624,1.0,1.0,1,4.0,3.7073612341395084,0.16057718182475797,157.111323,-4.76363522,0,1,-3.3153425730666664,3.193408282439607,-7.606659,4.306305,11.912963999999999,0.9574097075478448,-0.6455061263553379,164.35304363333333,11.976880172428526,124.90665,175.7761,50.869450000000015,-0.9316068860611214,-0.22184122294637332,-0.0398426889632107,0.12792672724686688,-0.9407044,0.23106380000000026,1.1717682000000003,-3.5551739021808406,15.583754887607814,0.05275692307692309,1.2072968183424335,-3.250550000000004,10.8078,14.058350000000004,4.746692966533958,41.26195188200386,0.47711246383093897,1.117996454133054,0.0,10.816303691446391,10.816303691446391,5.942398865549647,47.52884410097968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41489,-4.768402,-772.0771,164.22604,379.4976,-55.96875,1,405.54890681259286,-0.032958984,0.08276367,0.0,0.06626900000000013,1.1549400000000105,0.00035100000000021225,-0.39583999999999264,-0.04908749999999973,-0.7254000000000076,0.08908490162862143,0.0,0.0,0.9392887420277277,0.5477021451100244,-657.13936252,40219.686819999995,1.1568396535220533,-1.0,1.0,1,5.0,3.93339246191087,0.12832210715524145,158.284458,-4.79168392,1,0,-3.3153425730666664,3.193408282439607,-7.606659,4.306305,11.912963999999999,0.9574097075478448,-0.6455061263553379,164.35304363333333,11.976880172428526,124.90665,175.7761,50.869450000000015,-0.9316068860611214,-0.22184122294637332,-0.0398426889632107,0.12792672724686688,-0.9407044,0.23106380000000026,1.1717682000000003,-3.5551739021808406,15.583754887607814,0.05275692307692309,1.2072968183424335,-3.250550000000004,10.8078,14.058350000000004,4.746692966533958,41.26195188200386,0.47711246383093897,1.117996454133054,0.0,10.816303691446391,10.816303691446391,5.942398865549647,47.52884410097968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41490,-4.702484,-771.6626,165.16675,379.89896,-55.96875,1,405.54890681259286,-0.032958984,0.08276367,0.0,0.06591799999999992,0.9407099999999957,-0.00035100000000021225,-0.2142300000000148,-0.0007020000000004245,0.18160999999997784,0.08908490162862143,0.0,0.0,0.5769749557823013,0.7206006380277464,-661.84184652,40384.85356999999,0.9430166948808446,-1.0,-1.0,0,5.0,3.999486129169969,0.0994018420366716,159.500507,-4.8081634200000005,0,0,-3.3153425730666664,3.193408282439607,-7.606659,4.306305,11.912963999999999,0.9574097075478448,-0.6455061263553379,164.35304363333333,11.976880172428526,124.90665,175.7761,50.869450000000015,-0.9316068860611214,-0.22184122294637332,-0.0398426889632107,0.12792672724686688,-0.9407044,0.23106380000000026,1.1717682000000003,-3.5551739021808406,15.583754887607814,0.05275692307692309,1.2072968183424335,-3.250550000000004,10.8078,14.058350000000004,4.746692966533958,41.26195188200386,0.47711246383093897,1.117996454133054,0.0,10.816303691446391,10.816303691446391,5.942398865549647,47.52884410097968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41491,-4.6530457,-771.392,165.81012,379.94955,-55.96875,1,405.54890681259286,-0.032958984,0.08276367,0.0,0.04943830000000027,0.6433700000000044,-0.016479699999999653,-0.2973399999999913,-0.01612869999999944,-0.08310999999997648,0.08908490162862143,0.0,0.0,0.27528840894590917,0.8640886251753653,-666.49489222,40550.663689999994,0.6452666909169384,-1.0,-1.0,0,5.0,3.8893068170746252,0.0928000004109738,160.706669,-4.81145932,0,0,-3.3153425730666664,3.193408282439607,-7.606659,4.306305,11.912963999999999,0.9574097075478448,-0.6455061263553379,164.35304363333333,11.976880172428526,124.90665,175.7761,50.869450000000015,-0.9316068860611214,-0.22184122294637332,-0.0398426889632107,0.12792672724686688,-0.9407044,0.23106380000000026,1.1717682000000003,-3.5551739021808406,15.583754887607814,0.05275692307692309,1.2072968183424335,-3.250550000000004,10.8078,14.058350000000004,4.746692966533958,41.26195188200386,0.47711246383093897,1.117996454133054,0.0,10.816303691446391,10.816303691446391,5.942398865549647,47.52884410097968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41492,-4.603607,-771.2374,166.28873,379.8222,-55.96875,1,405.54890681259286,-0.032958984,0.08276367,0.0,0.049438699999999614,0.4786099999999749,3.9999999934536845e-07,-0.16476000000002955,0.016480099999999,0.13257999999996173,0.08908490162862143,0.0,0.0,0.20029773463526027,0.9354819202545087,-671.09849922,40716.952419999994,0.4811566451351014,-1.0,1.0,0,5.0,3.654540970017669,0.11214702335175479,161.84849400000002,-4.79827572,1,0,-3.3153425730666664,3.193408282439607,-7.606659,4.306305,11.912963999999999,0.9574097075478448,-0.6455061263553379,164.35304363333333,11.976880172428526,124.90665,175.7761,50.869450000000015,-0.9316068860611214,-0.22184122294637332,-0.0398426889632107,0.12792672724686688,-0.9407044,0.23106380000000026,1.1717682000000003,-3.5551739021808406,15.583754887607814,0.05275692307692309,1.2072968183424335,-3.250550000000004,10.8078,14.058350000000004,4.746692966533958,41.26195188200386,0.47711246383093897,1.117996454133054,0.0,10.816303691446391,10.816303691446391,5.942398865549647,47.52884410097968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
