tick,pitch,yaw,steamid,label,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,angle_magnitude,yaw_change_sign,pitch_change_sign,direction_flips,flip_rate,yaw_rolling_std,pitch_rolling_std,yaw_rolling_mean,pitch_rolling_mean,pitch_peaks,yaw_peaks,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_skew,pitch_kurtosis,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,yaw_skew,yaw_kurtosis,pitch_velocity_mean,pitch_velocity_std,pitch_velocity_min,pitch_velocity_max,pitch_velocity_range,pitch_velocity_skew,pitch_velocity_kurtosis,yaw_velocity_mean,yaw_velocity_std,yaw_velocity_min,yaw_velocity_max,yaw_velocity_range,yaw_velocity_skew,yaw_velocity_kurtosis,angle_magnitude_mean,angle_magnitude_std,angle_magnitude_min,angle_magnitude_max,angle_magnitude_range,angle_magnitude_skew,angle_magnitude_kurtosis
24204,0.951355,-153.2713,76561198900166541,1,-0.027465800000000096,0.054930000000013024,-2.220446049250313e-16,-0.027469999999965466,0.02746579999999965,-0.08239999999992165,-1029.1618661299997,5579.470240000004,0.06141396477708825,-1.0,-1.0,1,3.0,0.4178581201706811,0.2912601482314839,-153.664404,1.17677763,0,0,-3.400768181426667,3.74453030490883,-9.741089,3.8936157,13.6347047,-0.10242677603666159,-0.9026577856032278,-0.8358169333333338,165.84469994997824,-179.99794,179.56226,359.5602,0.08783572346913901,-1.9943897305822422,0.014755963979933109,0.2089150878484601,-0.5499876000000006,1.1549378,1.7049254000000005,2.019921134270142,8.757058444087995,0.08395558528428086,50.70907630523137,-359.45,358.46019,717.9101900000001,0.008734006914134214,47.581279418845945,7.715399140906653,50.11720478718501,0.0,359.4500042488168,359.4500042488168,6.873460726854646,45.57960251176428
24205,0.86860657,-153.07869,76561198900166541,1,-0.08274842999999998,0.19261000000000195,-0.05528262999999989,0.13767999999998892,-0.055282629999999666,0.1651499999999544,-1028.2932595599996,5426.391550000004,0.2096328093774103,1.0,-1.0,1,4.0,0.33288293624415083,0.20489033180345237,-153.521409,1.083256517,0,1,-3.400768181426667,3.74453030490883,-9.741089,3.8936157,13.6347047,-0.10242677603666159,-0.9026577856032278,-0.8358169333333338,165.84469994997824,-179.99794,179.56226,359.5602,0.08783572346913901,-1.9943897305822422,0.014755963979933109,0.2089150878484601,-0.5499876000000006,1.1549378,1.7049254000000005,2.019921134270142,8.757058444087995,0.08395558528428086,50.70907630523137,-359.45,358.46019,717.9101900000001,0.008734006914134214,47.581279418845945,7.715399140906653,50.11720478718501,0.0,359.4500042488168,359.4500042488168,6.873460726854646,45.57960251176428
24206,0.8136749,-152.99629,76561198900166541,1,-0.05493166999999999,0.08240000000000691,0.027816759999999996,-0.11020999999999503,0.08309938999999988,-0.24788999999998396,-1027.4795846599995,5273.395260000004,0.09903155239109421,-1.0,1.0,1,5.0,0.250761550803503,0.1250380863077042,-153.394928,1.006249987,1,0,-3.400768181426667,3.74453030490883,-9.741089,3.8936157,13.6347047,-0.10242677603666159,-0.9026577856032278,-0.8358169333333338,165.84469994997824,-179.99794,179.56226,359.5602,0.08783572346913901,-1.9943897305822422,0.014755963979933109,0.2089150878484601,-0.5499876000000006,1.1549378,1.7049254000000005,2.019921134270142,8.757058444087995,0.08395558528428086,50.70907630523137,-359.45,358.46019,717.9101900000001,0.008734006914134214,47.581279418845945,7.715399140906653,50.11720478718501,0.0,359.4500042488168,359.4500042488168,6.873460726854646,45.57960251176428
24207,0.70381165,-152.77621,76561198900166541,1,-0.10986324999999997,0.22007999999999583,-0.05493157999999998,0.13767999999998892,-0.08274833999999998,0.24788999999998396,-1026.7757730099995,5120.619050000004,0.2459779260432949,1.0,-1.0,1,6.0,0.26410342017476673,0.12500712526850244,-153.287674,0.951249682,0,1,-3.400768181426667,3.74453030490883,-9.741089,3.8936157,13.6347047,-0.10242677603666159,-0.9026577856032278,-0.8358169333333338,165.84469994997824,-179.99794,179.56226,359.5602,0.08783572346913901,-1.9943897305822422,0.014755963979933109,0.2089150878484601,-0.5499876000000006,1.1549378,1.7049254000000005,2.019921134270142,8.757058444087995,0.08395558528428086,50.70907630523137,-359.45,358.46019,717.9101900000001,0.008734006914134214,47.581279418845945,7.715399140906653,50.11720478718501,0.0,359.4500042488168,359.4500042488168,6.873460726854646,45.57960251176428
24208,0.62106323,-152.66602,76561198900166541,1,-0.08274842000000004,0.11018999999998869,0.027114829999999923,-0.10989000000000715,0.0820464099999999,-0.24756999999999607,-1026.1547097799996,4967.953030000004,0.13780107805272757,-1.0,1.0,1,6.0,0.29446554042720186,0.14350893589053929,-153.18866,0.898994435,0,0,-3.400768181426667,3.74453030490883,-9.741089,3.8936157,13.6347047,-0.10242677603666159,-0.9026577856032278,-0.8358169333333338,165.84469994997824,-179.99794,179.56226,359.5602,0.08783572346913901,-1.9943897305822422,0.014755963979933109,0.2089150878484601,-0.5499876000000006,1.1549378,1.7049254000000005,2.019921134270142,8.757058444087995,0.08395558528428086,50.70907630523137,-359.45,358.46019,717.9101900000001,0.008734006914134214,47.581279418845945,7.715399140906653,50.11720478718501,0.0,359.4500042488168,359.4500042488168,6.873460726854646,45.57960251176428
24209,0.5661316,-152.58362,76561198900166541,1,-0.05493163000000001,0.08240000000000691,0.027816790000000036,-0.027789999999981774,0.0007019600000001125,0.08210000000002537,-1025.5885781799996,4815.369410000004,0.0990315302035571,-1.0,1.0,0,6.0,0.3287511866275923,0.1686957710916783,-153.097919,0.8522323549999999,1,0,-3.400768181426667,3.74453030490883,-9.741089,3.8936157,13.6347047,-0.10242677603666159,-0.9026577856032278,-0.8358169333333338,165.84469994997824,-179.99794,179.56226,359.5602,0.08783572346913901,-1.9943897305822422,0.014755963979933109,0.2089150878484601,-0.5499876000000006,1.1549378,1.7049254000000005,2.019921134270142,8.757058444087995,0.08395558528428086,50.70907630523137,-359.45,358.46019,717.9101900000001,0.008734006914134214,47.581279418845945,7.715399140906653,50.11720478718501,0.0,359.4500042488168,359.4500042488168,6.873460726854646,45.57960251176428
24210,0.51119995,-152.36356,76561198900166541,1,-0.05493165,0.2200599999999895,-1.9999999989472883e-08,0.13765999999998257,-0.027816810000000025,0.16544999999996435,-1025.0773782299996,4663.005850000004,0.2268124550630275,1.0,-1.0,1,7.0,0.3775032937812197,0.18979043425569334,-152.99066499999998,0.80272369,0,0,-3.400768181426667,3.74453030490883,-9.741089,3.8936157,13.6347047,-0.10242677603666159,-0.9026577856032278,-0.8358169333333338,165.84469994997824,-179.99794,179.56226,359.5602,0.08783572346913901,-1.9943897305822422,0.014755963979933109,0.2089150878484601,-0.5499876000000006,1.1549378,1.7049254000000005,2.019921134270142,8.757058444087995,0.08395558528428086,50.70907630523137,-359.45,358.46019,717.9101900000001,0.008734006914134214,47.581279418845945,7.715399140906653,50.11720478718501,0.0,359.4500042488168,359.4500042488168,6.873460726854646,45.57960251176428
24211,0.40133667,-152.11601,76561198900166541,1,-0.10986327999999995,0.24755000000001814,-0.054931629999999954,0.027490000000028658,-0.054931609999999964,-0.11016999999995392,-1024.6760415599995,4510.889840000004,0.27083379182141837,1.0,-1.0,0,7.0,0.43139617011777004,0.21272332581986755,-152.858656,0.742228697,0,1,-3.400768181426667,3.74453030490883,-9.741089,3.8936157,13.6347047,-0.10242677603666159,-0.9026577856032278,-0.8358169333333338,165.84469994997824,-179.99794,179.56226,359.5602,0.08783572346913901,-1.9943897305822422,0.014755963979933109,0.2089150878484601,-0.5499876000000006,1.1549378,1.7049254000000005,2.019921134270142,8.757058444087995,0.08395558528428086,50.70907630523137,-359.45,358.46019,717.9101900000001,0.008734006914134214,47.581279418845945,7.715399140906653,50.11720478718501,0.0,359.4500042488168,359.4500042488168,6.873460726854646,45.57960251176428
24212,0.37353516,-151.95122,76561198900166541,1,-0.02780151000000003,0.16478999999998223,0.08206176999999992,-0.08276000000003592,0.13699339999999988,-0.11025000000006457,-1024.3025063999994,4358.938620000004,0.16711872443946624,-1.0,1.0,1,7.0,0.469454553822242,0.21945179924767869,-152.712915,0.678953553,0,0,-3.400768181426667,3.74453030490883,-9.741089,3.8936157,13.6347047,-0.10242677603666159,-0.9026577856032278,-0.8358169333333338,165.84469994997824,-179.99794,179.56226,359.5602,0.08783572346913901,-1.9943897305822422,0.014755963979933109,0.2089150878484601,-0.5499876000000006,1.1549378,1.7049254000000005,2.019921134270142,8.757058444087995,0.08395558528428086,50.70907630523137,-359.45,358.46019,717.9101900000001,0.008734006914134214,47.581279418845945,7.715399140906653,50.11720478718501,0.0,359.4500042488168,359.4500042488168,6.873460726854646,45.57960251176428
24213,0.40133667,-151.42868,76561198900166541,1,0.02780151000000003,0.5225399999999922,0.05560302000000006,0.35775000000001,-0.026458749999999864,0.4405100000000459,-1023.9011697299994,4207.5099400000045,0.5232790608826919,1.0,1.0,1,8.0,0.5673058012012381,0.20742704356002656,-152.52316000000002,0.62120514,1,1,-3.400768181426667,3.74453030490883,-9.741089,3.8936157,13.6347047,-0.10242677603666159,-0.9026577856032278,-0.8358169333333338,165.84469994997824,-179.99794,179.56226,359.5602,0.08783572346913901,-1.9943897305822422,0.014755963979933109,0.2089150878484601,-0.5499876000000006,1.1549378,1.7049254000000005,2.019921134270142,8.757058444087995,0.08395558528428086,50.70907630523137,-359.45,358.46019,717.9101900000001,0.008734006914134214,47.581279418845945,7.715399140906653,50.11720478718501,0.0,359.4500042488168,359.4500042488168,6.873460726854646,45.57960251176428
