tick,pitch,yaw,steamid,label,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
3464,17.489899,33.974884,76561199787117228,1,0.0,0.10986400000000174,0.0,0.10986400000000174,0.0,0.10986400000000174,2478.9531345000046,1781.0345926099983,12.318957252666667,4.951658400881951,1.0725403,18.534973,17.4624327,14.775080995366666,11.505292502788556,-5.18486,34.855164,40.040024
3465,17.489899,34.03015,76561199787117228,1,0.0,0.05526599999999604,0.0,-0.0545980000000057,0.0,-0.16446200000000744,2496.4430335000047,1815.0647426099983,12.318957252666667,4.951658400881951,1.0725403,18.534973,17.4624327,14.775080995366666,11.505292502788556,-5.18486,34.855164,40.040024
3466,17.489899,34.222412,76561199787117228,1,0.0,0.1922619999999995,0.0,0.13699600000000345,0.0,0.19159400000000915,2513.932932500005,1849.2871546099984,12.318957252666667,4.951658400881951,1.0725403,18.534973,17.4624327,14.775080995366666,11.505292502788556,-5.18486,34.855164,40.040024
3467,17.489899,34.580154,76561199787117228,1,0.0,0.3577420000000018,0.0,0.1654800000000023,0.0,0.028483999999998844,2531.422831500005,1883.8673086099984,12.318957252666667,4.951658400881951,1.0725403,18.534973,17.4624327,14.775080995366666,11.505292502788556,-5.18486,34.855164,40.040024
3468,17.489899,34.827698,76561199787117228,1,0.0,0.24754399999999777,0.0,-0.11019800000000401,0.0,-0.2756780000000063,2548.912730500005,1918.6950066099985,12.318957252666667,4.951658400881951,1.0725403,18.534973,17.4624327,14.775080995366666,11.505292502788556,-5.18486,34.855164,40.040024
3469,17.489899,34.855164,76561199787117228,1,0.0,0.027466000000003987,0.0,-0.22007799999999378,0.0,-0.10987999999998976,2566.4026295000053,1953.5501706099985,12.318957252666667,4.951658400881951,1.0725403,18.534973,17.4624327,14.775080995366666,11.505292502788556,-5.18486,34.855164,40.040024
3470,17.489899,34.855164,76561199787117228,1,0.0,0.0,0.0,-0.027466000000003987,0.0,0.1926119999999898,2583.8925285000055,1988.4053346099986,12.318957252666667,4.951658400881951,1.0725403,18.534973,17.4624327,14.775080995366666,11.505292502788556,-5.18486,34.855164,40.040024
3471,17.489899,34.855164,76561199787117228,1,0.0,0.0,0.0,0.0,0.0,0.027466000000003987,2601.3824275000056,2023.2604986099986,12.318957252666667,4.951658400881951,1.0725403,18.534973,17.4624327,14.775080995366666,11.505292502788556,-5.18486,34.855164,40.040024
3472,17.489899,34.855164,76561199787117228,1,0.0,0.0,0.0,0.0,0.0,0.0,2618.872326500006,2058.1156626099987,12.318957252666667,4.951658400881951,1.0725403,18.534973,17.4624327,14.775080995366666,11.505292502788556,-5.18486,34.855164,40.040024
3473,17.489899,34.855164,76561199787117228,1,0.0,0.0,0.0,0.0,0.0,0.0,2636.362225500006,2092.9708266099988,12.318957252666667,4.951658400881951,1.0725403,18.534973,17.4624327,14.775080995366666,11.505292502788556,-5.18486,34.855164,40.040024
