tick,pitch,yaw,steamid,label,weapon_name,weapon_type,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,angle_magnitude,yaw_change_sign,pitch_change_sign,direction_flips,flip_rate,yaw_rolling_std,pitch_rolling_std,yaw_rolling_mean,pitch_rolling_mean,pitch_peaks,yaw_peaks,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_skew,pitch_kurtosis,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,yaw_skew,yaw_kurtosis,pitch_velocity_mean,pitch_velocity_std,pitch_velocity_min,pitch_velocity_max,pitch_velocity_range,pitch_velocity_skew,pitch_velocity_kurtosis,yaw_velocity_mean,yaw_velocity_std,yaw_velocity_min,yaw_velocity_max,yaw_velocity_range,yaw_velocity_skew,yaw_velocity_kurtosis,angle_magnitude_mean,angle_magnitude_std,angle_magnitude_min,angle_magnitude_max,angle_magnitude_range,angle_magnitude_skew,angle_magnitude_kurtosis
29378,-1.578598,-124.42806,76561199773631959,1,awp,sniper,-0.03845209999999999,-0.6159200000000027,-0.03845209999999999,0.0,-0.07725519999999997,0.0,-14.9375762,-1216.0612039999999,0.6171191217215792,0.0,-1.0,0,4.0,1.8987212068797679,0.043812488857473256,-121.60612040000001,-1.4937576199999998,0,0,-0.31232539336666676,1.9125512726728573,-2.0403748,3.6958618,5.7362366,1.0395950597292025,-0.5888383107618589,-123.43441881666668,25.807109127965663,-154.99649,-76.53351,78.46297999999999,0.5810341958851882,-0.9254363661300071,0.0021884879598662215,0.09021079716987987,-0.3464202999999999,0.3079681999999999,0.6543884999999998,0.21812571213658336,3.252645054040936,0.13494536454849498,0.5923840518067855,-0.6928199999999975,2.002260000000007,2.6950800000000044,1.3189258972240778,1.2041748043228782,0.40878719938164865,0.4578922164819409,0.0,2.0081858205535132,2.0081858205535132,1.6043841042783693,2.256161468963571
29379,-1.6170502,-125.04433,76561199773631959,1,awp,sniper,-0.03845220000000005,-0.6162700000000001,-1.0000000005838672e-07,-0.00034999999999740794,0.03845199999999993,-0.00034999999999740794,-16.5546264,-1341.1055339999998,0.6174684482504674,-1.0,-1.0,1,5.0,1.9091853082750747,0.056908871356011866,-122.22599,-1.5091735800000001,0,0,-0.31232539336666676,1.9125512726728573,-2.0403748,3.6958618,5.7362366,1.0395950597292025,-0.5888383107618589,-123.43441881666668,25.807109127965663,-154.99649,-76.53351,78.46297999999999,0.5810341958851882,-0.9254363661300071,0.0021884879598662215,0.09021079716987987,-0.3464202999999999,0.3079681999999999,0.6543884999999998,0.21812571213658336,3.252645054040936,0.13494536454849498,0.5923840518067855,-0.6928199999999975,2.002260000000007,2.6950800000000044,1.3189258972240778,1.2041748043228782,0.40878719938164865,0.4578922164819409,0.0,2.0081858205535132,2.0081858205535132,1.6043841042783693,2.256161468963571
29380,-1.6555023,-125.66025,76561199773631959,1,awp,sniper,-0.03845209999999999,-0.6159200000000027,1.0000000005838672e-07,0.00034999999999740794,2.0000000011677344e-07,0.0006999999999948159,-18.2101287,-1466.7657839999997,0.6171191217215792,1.0,1.0,1,6.0,1.9105741503319766,0.07048059631527041,-122.849705,-1.52843475,1,0,-0.31232539336666676,1.9125512726728573,-2.0403748,3.6958618,5.7362366,1.0395950597292025,-0.5888383107618589,-123.43441881666668,25.807109127965663,-154.99649,-76.53351,78.46297999999999,0.5810341958851882,-0.9254363661300071,0.0021884879598662215,0.09021079716987987,-0.3464202999999999,0.3079681999999999,0.6543884999999998,0.21812571213658336,3.252645054040936,0.13494536454849498,0.5923840518067855,-0.6928199999999975,2.002260000000007,2.6950800000000044,1.3189258972240778,1.2041748043228782,0.40878719938164865,0.4578922164819409,0.0,2.0081858205535132,2.0081858205535132,1.6043841042783693,2.256161468963571
29381,-1.7324066,-126.23772,76561199773631959,1,awp,sniper,-0.07690430000000004,-0.577469999999991,-0.03845220000000005,0.03845000000001164,-0.038452300000000106,0.038100000000014234,-19.9425353,-1593.0035039999998,0.5825683412772099,1.0,-1.0,0,6.0,1.9029611665040187,0.09113617569342475,-123.46954000000001,-1.55538635,0,0,-0.31232539336666676,1.9125512726728573,-2.0403748,3.6958618,5.7362366,1.0395950597292025,-0.5888383107618589,-123.43441881666668,25.807109127965663,-154.99649,-76.53351,78.46297999999999,0.5810341958851882,-0.9254363661300071,0.0021884879598662215,0.09021079716987987,-0.3464202999999999,0.3079681999999999,0.6543884999999998,0.21812571213658336,3.252645054040936,0.13494536454849498,0.5923840518067855,-0.6928199999999975,2.002260000000007,2.6950800000000044,1.3189258972240778,1.2041748043228782,0.40878719938164865,0.4578922164819409,0.0,2.0081858205535132,2.0081858205535132,1.6043841042783693,2.256161468963571
29382,-1.8096619,-126.77673,76561199773631959,1,awp,sniper,-0.07725530000000003,-0.5390100000000047,-0.0003509999999999902,0.038459999999986394,0.03810120000000006,9.999999974752427e-06,-21.752197199999998,-1719.7802339999998,0.5445182838785995,1.0,-1.0,0,5.0,1.865645806729051,0.11490468551977046,-124.089409,-1.59006348,0,1,-0.31232539336666676,1.9125512726728573,-2.0403748,3.6958618,5.7362366,1.0395950597292025,-0.5888383107618589,-123.43441881666668,25.807109127965663,-154.99649,-76.53351,78.46297999999999,0.5810341958851882,-0.9254363661300071,0.0021884879598662215,0.09021079716987987,-0.3464202999999999,0.3079681999999999,0.6543884999999998,0.21812571213658336,3.252645054040936,0.13494536454849498,0.5923840518067855,-0.6928199999999975,2.002260000000007,2.6950800000000044,1.3189258972240778,1.2041748043228782,0.40878719938164865,0.4578922164819409,0.0,2.0081858205535132,2.0081858205535132,1.6043841042783693,2.256161468963571
29383,-1.848114,-127.3542,76561199773631959,1,awp,sniper,-0.03845209999999999,-0.5774700000000053,0.03880320000000004,-0.038460000000000605,0.03915420000000003,-0.076919999999987,-23.600311199999997,-1847.1344339999998,0.5787487925641107,-1.0,1.0,1,5.0,1.828081036454814,0.13098142508835878,-124.70155300000002,-1.62858582,1,0,-0.31232539336666676,1.9125512726728573,-2.0403748,3.6958618,5.7362366,1.0395950597292025,-0.5888383107618589,-123.43441881666668,25.807109127965663,-154.99649,-76.53351,78.46297999999999,0.5810341958851882,-0.9254363661300071,0.0021884879598662215,0.09021079716987987,-0.3464202999999999,0.3079681999999999,0.6543884999999998,0.21812571213658336,3.252645054040936,0.13494536454849498,0.5923840518067855,-0.6928199999999975,2.002260000000007,2.6950800000000044,1.3189258972240778,1.2041748043228782,0.40878719938164865,0.4578922164819409,0.0,2.0081858205535132,2.0081858205535132,1.6043841042783693,2.256161468963571
29384,-1.9250183,-127.73907,76561199773631959,1,awp,sniper,-0.07690430000000004,-0.3848699999999923,-0.03845220000000005,0.19260000000001298,-0.07725540000000009,0.2310600000000136,-25.525329499999998,-1974.873504,0.3924782646956186,1.0,-1.0,1,6.0,1.7706790697721173,0.14661601838398947,-125.28290199999999,-1.67479859,0,1,-0.31232539336666676,1.9125512726728573,-2.0403748,3.6958618,5.7362366,1.0395950597292025,-0.5888383107618589,-123.43441881666668,25.807109127965663,-154.99649,-76.53351,78.46297999999999,0.5810341958851882,-0.9254363661300071,0.0021884879598662215,0.09021079716987987,-0.3464202999999999,0.3079681999999999,0.6543884999999998,0.21812571213658336,3.252645054040936,0.13494536454849498,0.5923840518067855,-0.6928199999999975,2.002260000000007,2.6950800000000044,1.3189258972240778,1.2041748043228782,0.40878719938164865,0.4578922164819409,0.0,2.0081858205535132,2.0081858205535132,1.6043841042783693,2.256161468963571
29385,-1.9634705,-128.23962,76561199773631959,1,awp,sniper,-0.038452199999999825,-0.500550000000004,0.03845210000000021,-0.11568000000001177,0.07690430000000026,-0.30828000000002476,-27.488799999999998,-2103.113124,0.5020247744731768,-1.0,1.0,1,6.0,1.7144183590309539,0.15823845264128147,-125.84883399999998,-1.7210113599999999,0,0,-0.31232539336666676,1.9125512726728573,-2.0403748,3.6958618,5.7362366,1.0395950597292025,-0.5888383107618589,-123.43441881666668,25.807109127965663,-154.99649,-76.53351,78.46297999999999,0.5810341958851882,-0.9254363661300071,0.0021884879598662215,0.09021079716987987,-0.3464202999999999,0.3079681999999999,0.6543884999999998,0.21812571213658336,3.252645054040936,0.13494536454849498,0.5923840518067855,-0.6928199999999975,2.002260000000007,2.6950800000000044,1.3189258972240778,1.2041748043228782,0.40878719938164865,0.4578922164819409,0.0,2.0081858205535132,2.0081858205535132,1.6043841042783693,2.256161468963571
29386,-2.0019226,-128.50914,76561199773631959,1,awp,sniper,-0.03845209999999999,-0.26952,9.999999983634211e-08,0.23103000000000407,-0.038452000000000375,0.34671000000001584,-29.490722599999998,-2231.622264,0.27224914030058933,1.0,1.0,1,7.0,1.6217695368551246,0.16674321879258283,-126.38012600000002,-1.7671890300000002,0,0,-0.31232539336666676,1.9125512726728573,-2.0403748,3.6958618,5.7362366,1.0395950597292025,-0.5888383107618589,-123.43441881666668,25.807109127965663,-154.99649,-76.53351,78.46297999999999,0.5810341958851882,-0.9254363661300071,0.0021884879598662215,0.09021079716987987,-0.3464202999999999,0.3079681999999999,0.6543884999999998,0.21812571213658336,3.252645054040936,0.13494536454849498,0.5923840518067855,-0.6928199999999975,2.002260000000007,2.6950800000000044,1.3189258972240778,1.2041748043228782,0.40878719938164865,0.4578922164819409,0.0,2.0081858205535132,2.0081858205535132,1.6043841042783693,2.256161468963571
29387,-2.0019226,-128.77866,76561199773631959,1,awp,sniper,0.0,-0.26952,0.03845209999999999,0.0,0.03845200000000015,-0.23103000000000407,-31.4926452,-2360.400924,0.26952,0.0,1.0,1,7.0,1.5041796966365166,0.16071271921532637,-126.87677800000002,-1.8133667,0,0,-0.31232539336666676,1.9125512726728573,-2.0403748,3.6958618,5.7362366,1.0395950597292025,-0.5888383107618589,-123.43441881666668,25.807109127965663,-154.99649,-76.53351,78.46297999999999,0.5810341958851882,-0.9254363661300071,0.0021884879598662215,0.09021079716987987,-0.3464202999999999,0.3079681999999999,0.6543884999999998,0.21812571213658336,3.252645054040936,0.13494536454849498,0.5923840518067855,-0.6928199999999975,2.002260000000007,2.6950800000000044,1.3189258972240778,1.2041748043228782,0.40878719938164865,0.4578922164819409,0.0,2.0081858205535132,2.0081858205535132,1.6043841042783693,2.256161468963571
