tick,pitch,yaw,steamid,name,label
45378,4.5332336,-66.77387,76561199469944110,3jatt_,0
45379,4.490326,-67.03102,76561199469944110,3jatt_,0
45380,4.418564,-67.34585,76561199469944110,3jatt_,0
45381,4.3471527,-67.70325,76561199469944110,3jatt_,0
45382,4.2328186,-68.175316,76561199469944110,3jatt_,0
45383,4.1325684,-68.66146,76561199469944110,3jatt_,0
45384,4.075592,-68.90453,76561199469944110,3jatt_,0
45385,3.9468384,-69.46209,76561199469944110,3jatt_,0
45386,3.8325195,-69.962654,76561199469944110,3jatt_,0
45387,3.7322693,-70.46322,76561199469944110,3jatt_,0
45388,3.6035156,-71.020775,76561199469944110,3jatt_,0
45389,3.503601,-71.52134,76561199469944110,3jatt_,0
45390,3.4033508,-71.97899,76561199469944110,3jatt_,0
45391,3.3319397,-72.3793,76561199469944110,3jatt_,0
45392,3.3034515,-72.550964,76561199469944110,3jatt_,0
45393,3.2461243,-72.86545,76561199469944110,3jatt_,0
45394,3.2032013,-73.094444,76561199469944110,3jatt_,0
45395,3.1887817,-73.23727,76561199469944110,3jatt_,0
45396,3.1747131,-73.33752,76561199469944110,3jatt_,0
45397,3.1747131,-73.36601,76561199469944110,3jatt_,0
45398,3.1747131,-73.36601,76561199469944110,3jatt_,0
45399,3.1747131,-73.36601,76561199469944110,3jatt_,0
45400,3.1747131,-73.36601,76561199469944110,3jatt_,0
45401,3.1747131,-73.36601,76561199469944110,3jatt_,0
45402,3.1747131,-73.36601,76561199469944110,3jatt_,0
45403,3.1747131,-73.36601,76561199469944110,3jatt_,0
45404,3.1747131,-73.36601,76561199469944110,3jatt_,0
45405,3.1747131,-73.36601,76561199469944110,3jatt_,0
45406,3.1747131,-73.36601,76561199469944110,3jatt_,0
45407,3.1747131,-73.36601,76561199469944110,3jatt_,0
45408,3.1747131,-73.36601,76561199469944110,3jatt_,0
45409,3.1747131,-73.36601,76561199469944110,3jatt_,0
45410,3.1747131,-73.36601,76561199469944110,3jatt_,0
45411,3.1747131,-73.36601,76561199469944110,3jatt_,0
45412,3.1747131,-73.36601,76561199469944110,3jatt_,0
45413,3.1747131,-73.36601,76561199469944110,3jatt_,0
45414,3.1747131,-73.36601,76561199469944110,3jatt_,0
45415,3.1747131,-73.36601,76561199469944110,3jatt_,0
45416,3.1747131,-73.36601,76561199469944110,3jatt_,0
45417,3.1747131,-73.38043,76561199469944110,3jatt_,0
45418,3.1602783,-73.38043,76561199469944110,3jatt_,0
45419,3.1602783,-73.39451,76561199469944110,3jatt_,0
45420,3.1602783,-73.42335,76561199469944110,3jatt_,0
45421,3.145874,-73.45184,76561199469944110,3jatt_,0
45422,3.1317902,-73.50918,76561199469944110,3jatt_,0
45423,3.102951,-73.58059,76561199469944110,3jatt_,0
45424,3.0888672,-73.66642,76561199469944110,3jatt_,0
