tick,pitch,yaw,steamid,name,label
2500,3.5296936,156.50781,76561199780519055,Belissimo,0
2501,3.5630035,150.91336,76561199780519055,Belissimo,0
2502,3.5296936,146.05157,76561199780519055,Belissimo,0
2503,3.3964844,142.08893,76561199780519055,Belissimo,0
2504,3.2299805,139.05841,76561199780519055,Belissimo,0
2505,3.130066,137.4266,76561199780519055,Belissimo,0
2506,2.9968567,135.49542,76561199780519055,Belissimo,0
2507,2.8306885,134.32983,76561199780519055,Belissimo,0
2508,2.7307892,133.7637,76561199780519055,Belissimo,0
2509,2.7307892,133.7637,76561199780519055,Belissimo,0
2510,2.7307892,133.797,76561199780519055,Belissimo,0
2511,2.7307892,133.83029,76561199780519055,Belissimo,0
2512,2.7307892,133.83029,76561199780519055,Belissimo,0
2513,2.7307892,133.86359,76561199780519055,Belissimo,0
2514,2.7307892,133.9302,76561199780519055,Belissimo,0
2515,2.7307892,134.22992,76561199780519055,Belissimo,0
2516,2.6974792,134.96259,76561199780519055,Belissimo,0
2517,2.6641846,135.56201,76561199780519055,Belissimo,0
2518,2.5309753,136.72726,76561199780519055,Belissimo,0
2519,2.3311615,138.49228,76561199780519055,Belissimo,0
2520,2.1313477,140.32391,76561199780519055,Belissimo,0
2521,1.8982239,142.12222,76561199780519055,Belissimo,0
2522,1.5985107,144.0534,76561199780519055,Belissimo,0
2523,1.4985962,144.95258,76561199780519055,Belissimo,0
2524,1.2654877,146.71759,76561199780519055,Belissimo,0
2525,1.0989685,148.21588,76561199780519055,Belissimo,0
2526,0.8991699,149.81439,76561199780519055,Belissimo,0
2527,0.73265076,150.74683,76561199780519055,Belissimo,0
2528,0.366333,152.57846,76561199780519055,Belissimo,0
2529,0.09991455,153.57755,76561199780519055,Belissimo,0
2530,0.19981384,153.71075,76561199780519055,Belissimo,0
2531,0.19981384,153.71075,76561199780519055,Belissimo,0
2532,0.19981384,153.71075,76561199780519055,Belissimo,0
2533,0.19981384,153.71075,76561199780519055,Belissimo,0
2534,0.19981384,153.71075,76561199780519055,Belissimo,0
2535,0.19981384,153.71075,76561199780519055,Belissimo,0
2536,0.19981384,153.71075,76561199780519055,Belissimo,0
2537,0.19981384,153.71075,76561199780519055,Belissimo,0
2538,0.19981384,153.71075,76561199780519055,Belissimo,0
2539,0.19981384,153.71075,76561199780519055,Belissimo,0
2540,0.19981384,153.71075,76561199780519055,Belissimo,0
2541,0.19981384,153.71075,76561199780519055,Belissimo,0
2542,0.19981384,153.71075,76561199780519055,Belissimo,0
2543,0.19981384,153.71075,76561199780519055,Belissimo,0
2544,0.19981384,153.71075,76561199780519055,Belissimo,0
2545,0.1665039,153.61084,76561199780519055,Belissimo,0
2546,0.13320923,153.34442,76561199780519055,Belissimo,0
2547,0.033294678,153.21121,76561199780519055,Belissimo,0
2548,-0.19981384,153.14459,76561199780519055,Belissimo,0
2549,-0.4662323,153.2445,76561199780519055,Belissimo,0
2550,-0.8991699,153.51093,76561199780519055,Belissimo,0
2551,-1.2321777,153.74405,76561199780519055,Belissimo,0
2552,-1.6651154,154.01047,76561199780519055,Belissimo,0
2553,-2.031433,154.17697,76561199780519055,Belissimo,0
2554,-2.4643707,154.27689,76561199780519055,Belissimo,0
2555,-2.8306885,154.27689,76561199780519055,Belissimo,0
2556,-3.2632751,154.17697,76561199780519055,Belissimo,0
2557,-3.796112,153.94385,76561199780519055,Belissimo,0
2558,-4.162445,153.67743,76561199780519055,Belissimo,0
2559,-5.028305,152.77829,76561199780519055,Belissimo,0
2560,-5.361328,152.24545,76561199780519055,Belissimo,0
2561,-6.0273743,151.07986,76561199780519055,Belissimo,0
2562,-6.593506,149.81439,76561199780519055,Belissimo,0
2563,-7.0597534,148.58252,76561199780519055,Belissimo,0
2564,-7.392761,147.51685,76561199780519055,Belissimo,0
2565,-7.5592804,146.75092,76561199780519055,Belissimo,0
2566,-7.625885,146.41788,76561199780519055,Belissimo,0
2567,-7.625885,146.21808,76561199780519055,Belissimo,0
2568,-7.5925903,146.21808,76561199780519055,Belissimo,0
2569,-7.426071,146.25137,76561199780519055,Belissimo,0
2570,-7.1929626,146.25137,76561199780519055,Belissimo,0
2571,-7.1596527,146.25137,76561199780519055,Belissimo,0
2572,-7.1596527,146.25137,76561199780519055,Belissimo,0
2573,-7.1596527,146.25137,76561199780519055,Belissimo,0
2574,-7.1596527,146.25137,76561199780519055,Belissimo,0
2575,-7.1596527,146.25137,76561199780519055,Belissimo,0
2576,-7.1596527,146.25137,76561199780519055,Belissimo,0
2577,-7.1596527,146.25137,76561199780519055,Belissimo,0
2578,-7.1596527,146.25137,76561199780519055,Belissimo,0
2579,-7.2262573,146.25137,76561199780519055,Belissimo,0
2580,-7.392761,146.35129,76561199780519055,Belissimo,0
2581,-7.5259705,146.58441,76561199780519055,Belissimo,0
2582,-7.5925903,146.78421,76561199780519055,Belissimo,0
2583,-7.625885,146.95071,76561199780519055,Belissimo,0
2584,-7.7257996,147.25043,76561199780519055,Belissimo,0
2585,-7.825699,147.48355,76561199780519055,Belissimo,0
2586,-7.925598,147.68338,76561199780519055,Belissimo,0
2587,-8.025513,147.84988,76561199780519055,Belissimo,0
2588,-8.125427,147.9498,76561199780519055,Belissimo,0
2589,-8.325226,148.24918,76561199780519055,Belissimo,0
2590,-8.525055,148.4823,76561199780519055,Belissimo,0
2591,-8.758163,148.7154,76561199780519055,Belissimo,0
2592,-8.957642,148.8486,76561199780519055,Belissimo,0
2593,-9.1241455,148.98181,76561199780519055,Belissimo,0
2594,-9.390564,149.08173,76561199780519055,Belissimo,0
2595,-9.623688,149.18164,76561199780519055,Belissimo,0
2596,-9.823486,149.24823,76561199780519055,Belissimo,0
2597,-9.890106,149.28156,76561199780519055,Belissimo,0
2598,-9.890106,149.28156,76561199780519055,Belissimo,0
2599,-9.923401,149.28156,76561199780519055,Belissimo,0
2600,-9.9900055,149.28156,76561199780519055,Belissimo,0
2601,-10.089905,149.31485,76561199780519055,Belissimo,0
2602,-10.156525,149.28156,76561199780519055,Belissimo,0
2603,-10.189819,149.24823,76561199780519055,Belissimo,0
2604,-10.256424,149.14832,76561199780519055,Belissimo,0
2605,-10.289734,149.11502,76561199780519055,Belissimo,0
2606,-10.289734,149.08173,76561199780519055,Belissimo,0
2607,-10.289734,149.08173,76561199780519055,Belissimo,0
2608,-10.323029,149.04843,76561199780519055,Belissimo,0
2609,-10.323029,149.01514,76561199780519055,Belissimo,0
2610,-10.323029,149.01514,76561199780519055,Belissimo,0
2611,-10.323029,149.01514,76561199780519055,Belissimo,0
2612,-10.323029,148.94852,76561199780519055,Belissimo,0
2613,-10.289734,148.8819,76561199780519055,Belissimo,0
2614,-10.05661,148.6821,76561199780519055,Belissimo,0
2615,-9.756897,148.58218,76561199780519055,Belissimo,0
2616,-9.623688,148.58218,76561199780519055,Belissimo,0
2617,-9.457169,148.6488,76561199780519055,Belissimo,0
2618,-9.257355,148.8153,76561199780519055,Belissimo,0
2619,-9.057541,148.98181,76561199780519055,Belissimo,0
2620,-8.857727,149.18164,76561199780519055,Belissimo,0
2621,-8.591644,149.48135,76561199780519055,Belissimo,0
2622,-8.391846,149.74777,76561199780519055,Belissimo,0
2623,-7.8923035,150.71353,76561199780519055,Belissimo,0
2624,-7.392761,152.01233,76561199780519055,Belissimo,0
2625,-6.726715,153.97717,76561199780519055,Belissimo,0
2626,-5.9607697,156.37457,76561199780519055,Belissimo,0
2627,-5.028305,159.93793,76561199780519055,Belissimo,0
2628,-4.6619873,161.4029,76561199780519055,Belissimo,0
2629,-3.5630035,166.19809,76561199780519055,Belissimo,0
2630,-2.4976807,170.96033,76561199780519055,Belissimo,0
2631,-1.365387,176.25504,76561199780519055,Belissimo,0
2632,-0.83255005,178.78568,76561199780519055,Belissimo,0
2633,0.49954224,-174.88724,76561199780519055,Belissimo,0
2634,0.9657593,-172.48947,76561199780519055,Belissimo,0
2635,1.9981384,-165.92926,76561199780519055,Belissimo,0
2636,2.6974792,-160.56793,76561199780519055,Belissimo,0
2637,2.8969574,-157.9707,76561199780519055,Belissimo,0
2638,3.0634766,-151.91002,76561199780519055,Belissimo,0
2639,3.0301666,-150.01178,76561199780519055,Belissimo,0
2640,2.6641846,-147.14813,76561199780519055,Belissimo,0
2641,2.3311615,-146.54869,76561199780519055,Belissimo,0
2642,2.3311615,-146.54869,76561199780519055,Belissimo,0
2643,2.3311615,-146.54869,76561199780519055,Belissimo,0
2644,2.3311615,-146.54869,76561199780519055,Belissimo,0
2645,2.3311615,-146.54869,76561199780519055,Belissimo,0
2646,2.3311615,-146.54869,76561199780519055,Belissimo,0
2647,2.3311615,-146.44879,76561199780519055,Belissimo,0
2648,2.2978516,-146.24896,76561199780519055,Belissimo,0
2649,2.2312622,-145.48302,76561199780519055,Belissimo,0
2650,2.3311615,-144.41734,76561199780519055,Belissimo,0
2651,2.3644714,-143.7846,76561199780519055,Belissimo,0
2652,2.397766,-142.75223,76561199780519055,Belissimo,0
2653,2.4976807,-142.3526,76561199780519055,Belissimo,0
2654,2.6641846,-141.91968,76561199780519055,Belissimo,0
2655,2.6641846,-141.91968,76561199780519055,Belissimo,0
2656,2.7307892,-142.15279,76561199780519055,Belissimo,0
2657,2.7307892,-142.78552,76561199780519055,Belissimo,0
2658,2.7307892,-143.8512,76561199780519055,Belissimo,0
2659,2.6641846,-144.55055,76561199780519055,Belissimo,0
2660,2.5309753,-145.81604,76561199780519055,Belissimo,0
2661,2.397766,-146.24896,76561199780519055,Belissimo,0
2662,2.1646423,-146.54869,76561199780519055,Belissimo,0
2663,2.098053,-146.54869,76561199780519055,Belissimo,0
2664,2.098053,-146.54869,76561199780519055,Belissimo,0
2665,2.098053,-146.54869,76561199780519055,Belissimo,0
2666,2.1979523,-146.28227,76561199780519055,Belissimo,0
2667,2.2978516,-146.01585,76561199780519055,Belissimo,0
2668,2.4310608,-145.3165,76561199780519055,Belissimo,0
2669,2.5309753,-144.78366,76561199780519055,Belissimo,0
2670,2.7307892,-144.25082,76561199780519055,Belissimo,0
2671,2.8969574,-144.18423,76561199780519055,Belissimo,0
2672,2.930603,-144.21753,76561199780519055,Belissimo,0
2673,2.963562,-144.38403,76561199780519055,Belissimo,0
2674,2.930603,-144.51724,76561199780519055,Belissimo,0
2675,2.7973938,-144.58386,76561199780519055,Belissimo,0
2676,2.4310608,-144.75037,76561199780519055,Belissimo,0
2677,2.264557,-144.91687,76561199780519055,Belissimo,0
2678,1.9315338,-145.48302,76561199780519055,Belissimo,0
2679,1.6651154,-146.21567,76561199780519055,Belissimo,0
2680,1.5319061,-146.6819,76561199780519055,Belissimo,0
2681,1.3986969,-147.88043,76561199780519055,Belissimo,0
2682,1.3986969,-148.6464,76561199780519055,Belissimo,0
2683,1.4985962,-150.47803,76561199780519055,Belissimo,0
2684,1.5652161,-152.34296,76561199780519055,Belissimo,0
2685,1.5652161,-153.24211,76561199780519055,Belissimo,0
2686,1.4653015,-154.84027,76561199780519055,Belissimo,0
2687,1.3986969,-155.63953,76561199780519055,Belissimo,0
2688,1.2987976,-156.93832,76561199780519055,Belissimo,0
2689,1.2987976,-157.57108,76561199780519055,Belissimo,0
2690,1.365387,-158.70334,76561199780519055,Belissimo,0
2691,1.4653015,-159.93518,76561199780519055,Belissimo,0
2692,1.4985962,-160.73444,76561199780519055,Belissimo,0
2693,1.5652161,-162.29965,76561199780519055,Belissimo,0
2694,1.5652161,-163.16551,76561199780519055,Belissimo,0
2695,1.4653015,-163.53183,76561199780519055,Belissimo,0
2696,1.4320068,-163.76495,76561199780519055,Belissimo,0
2697,1.3986969,-163.89816,76561199780519055,Belissimo,0
2698,1.3986969,-163.96477,76561199780519055,Belissimo,0
2699,1.3986969,-163.96477,76561199780519055,Belissimo,0
2700,1.3986969,-163.96477,76561199780519055,Belissimo,0
2701,1.3986969,-163.96477,76561199780519055,Belissimo,0
2702,1.3986969,-163.96477,76561199780519055,Belissimo,0
2703,1.3986969,-163.96477,76561199780519055,Belissimo,0
2704,1.3986969,-163.96477,76561199780519055,Belissimo,0
2705,1.3986969,-163.93146,76561199780519055,Belissimo,0
2706,1.3986969,-163.89816,76561199780519055,Belissimo,0
2707,1.3986969,-163.86487,76561199780519055,Belissimo,0
2708,1.3986969,-163.86487,76561199780519055,Belissimo,0
2709,1.3986969,-163.86487,76561199780519055,Belissimo,0
2710,1.4320068,-163.73166,76561199780519055,Belissimo,0
