tick,pitch,yaw,steamid,name,label,weapon_name,weapon_type
11928,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11929,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11930,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11931,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11932,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11933,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11934,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11935,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11936,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11937,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11938,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11939,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11940,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11941,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11942,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11943,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11944,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11945,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11946,0.55651855,154.80869,76561198312099217,MtGods,0,mp9,smg
11947,0.5819397,154.27722,76561198312099217,MtGods,0,mp9,smg
11948,0.5819397,153.59436,76561198312099217,MtGods,0,mp9,smg
11949,0.5819397,152.7594,76561198312099217,MtGods,0,mp9,smg
11950,0.6324005,152.05112,76561198312099217,MtGods,0,mp9,smg
11951,0.75909424,150.53296,76561198312099217,MtGods,0,mp9,smg
11952,0.8603668,148.76208,76561198312099217,MtGods,0,mp9,smg
11953,0.91082764,146.91501,76561198312099217,MtGods,0,mp9,smg
11954,0.9613037,144.9162,76561198312099217,MtGods,0,mp9,smg
11955,1.0121155,143.5755,76561198312099217,MtGods,0,mp9,smg
11956,1.214325,140.99475,76561198312099217,MtGods,0,mp9,smg
11957,1.4169006,138.08545,76561198312099217,MtGods,0,mp9,smg
11958,1.5432434,135.2266,76561198312099217,MtGods,0,mp9,smg
11959,1.568634,132.19058,76561198312099217,MtGods,0,mp9,smg
11960,1.4927673,129.50854,76561198312099217,MtGods,0,mp9,smg
11961,1.568634,126.725586,76561198312099217,MtGods,0,mp9,smg
11962,1.720398,124.22104,76561198312099217,MtGods,0,mp9,smg
11963,1.7962646,121.76697,76561198312099217,MtGods,0,mp9,smg
11964,1.7962646,119.79355,76561198312099217,MtGods,0,mp9,smg
11965,1.720398,118.12363,76561198312099217,MtGods,0,mp9,smg
11966,1.6699219,116.78259,76561198312099217,MtGods,0,mp9,smg
11967,1.6949768,115.644165,76561198312099217,MtGods,0,mp9,smg
11968,1.7457886,114.73331,76561198312099217,MtGods,0,mp9,smg
11969,1.7457886,114.050446,76561198312099217,MtGods,0,mp9,smg
11970,1.720398,113.74661,76561198312099217,MtGods,0,mp9,smg
11971,1.720398,113.69614,76561198312099217,MtGods,0,mp9,smg
11972,1.720398,113.69614,76561198312099217,MtGods,0,mp9,smg
11973,1.720398,113.69614,76561198312099217,MtGods,0,mp9,smg
11974,1.720398,113.69614,76561198312099217,MtGods,0,mp9,smg
11975,1.720398,113.69614,76561198312099217,MtGods,0,mp9,smg
11976,1.720398,113.69614,76561198312099217,MtGods,0,mp9,smg
11977,1.720398,113.69614,76561198312099217,MtGods,0,mp9,smg
11978,1.720398,113.69614,76561198312099217,MtGods,0,mp9,smg
11979,1.720398,113.69614,76561198312099217,MtGods,0,mp9,smg
11980,1.6949768,113.69614,76561198312099217,MtGods,0,mp9,smg
11981,1.6949768,113.69614,76561198312099217,MtGods,0,mp9,smg
11982,1.6949768,113.69614,76561198312099217,MtGods,0,mp9,smg
11983,1.6949768,113.74661,76561198312099217,MtGods,0,mp9,smg
11984,1.6949768,113.82248,76561198312099217,MtGods,0,mp9,smg
11985,1.6949768,113.89868,76561198312099217,MtGods,0,mp9,smg
11986,1.6949768,113.94916,76561198312099217,MtGods,0,mp9,smg
11987,1.6949768,113.97458,76561198312099217,MtGods,0,mp9,smg
11988,1.6949768,113.99963,76561198312099217,MtGods,0,mp9,smg
11989,1.6949768,114.050446,76561198312099217,MtGods,0,mp9,smg
11990,1.6949768,114.12631,76561198312099217,MtGods,0,mp9,smg
11991,1.6949768,114.20221,76561198312099217,MtGods,0,mp9,smg
11992,1.6949768,114.252655,76561198312099217,MtGods,0,mp9,smg
11993,1.720398,114.30347,76561198312099217,MtGods,0,mp9,smg
11994,1.720398,114.37933,76561198312099217,MtGods,0,mp9,smg
11995,1.720398,114.480286,76561198312099217,MtGods,0,mp9,smg
11996,1.720398,114.58157,76561198312099217,MtGods,0,mp9,smg
11997,1.720398,114.70825,76561198312099217,MtGods,0,mp9,smg
11998,1.6949768,114.859985,76561198312099217,MtGods,0,mp9,smg
11999,1.6949768,115.087616,76561198312099217,MtGods,0,mp9,smg
12000,1.6699219,115.289856,76561198312099217,MtGods,0,mp9,smg
12001,1.644516,115.56827,76561198312099217,MtGods,0,mp9,smg
12002,1.644516,115.94763,76561198312099217,MtGods,0,mp9,smg
12003,1.6191101,116.251495,76561198312099217,MtGods,0,mp9,smg
12004,1.5940552,116.58038,76561198312099217,MtGods,0,mp9,smg
12005,1.5940552,116.93436,76561198312099217,MtGods,0,mp9,smg
12006,1.568634,117.31409,76561198312099217,MtGods,0,mp9,smg
12007,1.568634,117.61755,76561198312099217,MtGods,0,mp9,smg
12008,1.568634,117.895996,76561198312099217,MtGods,0,mp9,smg
12009,1.5432434,118.1741,76561198312099217,MtGods,0,mp9,smg
12010,1.5432434,118.4776,76561198312099217,MtGods,0,mp9,smg
12011,1.5178223,118.907776,76561198312099217,MtGods,0,mp9,smg
12012,1.4927673,119.33795,76561198312099217,MtGods,0,mp9,smg
12013,1.4419556,119.97037,76561198312099217,MtGods,0,mp9,smg
12014,1.4169006,120.37512,76561198312099217,MtGods,0,mp9,smg
12015,1.4169006,120.881195,76561198312099217,MtGods,0,mp9,smg
12016,1.3914795,121.43771,76561198312099217,MtGods,0,mp9,smg
12017,1.3914795,121.9946,76561198312099217,MtGods,0,mp9,smg
12018,1.3410187,122.75333,76561198312099217,MtGods,0,mp9,smg
12019,1.3410187,123.05719,76561198312099217,MtGods,0,mp9,smg
12020,1.2902069,123.61371,76561198312099217,MtGods,0,mp9,smg
12021,1.2651367,123.96802,76561198312099217,MtGods,0,mp9,smg
12022,1.2397461,124.3728,76561198312099217,MtGods,0,mp9,smg
12023,1.214325,124.75217,76561198312099217,MtGods,0,mp9,smg
12024,1.1638641,125.20776,76561198312099217,MtGods,0,mp9,smg
12025,1.1638641,125.51123,76561198312099217,MtGods,0,mp9,smg
12026,1.1638641,125.78934,76561198312099217,MtGods,0,mp9,smg
12027,1.1638641,126.118225,76561198312099217,MtGods,0,mp9,smg
12028,1.1889343,126.57382,76561198312099217,MtGods,0,mp9,smg
12029,1.214325,127.079895,76561198312099217,MtGods,0,mp9,smg
12030,1.2397461,127.61102,76561198312099217,MtGods,0,mp9,smg
12031,1.2397461,128.11707,76561198312099217,MtGods,0,mp9,smg
12032,1.2397461,128.6482,76561198312099217,MtGods,0,mp9,smg
12033,1.2397461,129.25552,76561198312099217,MtGods,0,mp9,smg
12034,1.2397461,129.9892,76561198312099217,MtGods,0,mp9,smg
12035,1.214325,130.84958,76561198312099217,MtGods,0,mp9,smg
12036,1.1638641,131.73499,76561198312099217,MtGods,0,mp9,smg
12037,1.1130524,132.77219,76561198312099217,MtGods,0,mp9,smg
12038,1.0879822,133.86017,76561198312099217,MtGods,0,mp9,smg
12039,1.0121155,135.0491,76561198312099217,MtGods,0,mp9,smg
12040,0.9613037,136.33966,76561198312099217,MtGods,0,mp9,smg
12041,0.885437,137.40222,76561198312099217,MtGods,0,mp9,smg
12042,0.75909424,139.27435,76561198312099217,MtGods,0,mp9,smg
12043,0.7082825,140.36237,76561198312099217,MtGods,0,mp9,smg
12044,0.6832123,141.75385,76561198312099217,MtGods,0,mp9,smg
12045,0.6832123,143.1958,76561198312099217,MtGods,0,mp9,smg
12046,0.6832123,144.84033,76561198312099217,MtGods,0,mp9,smg
12047,0.6324005,146.78833,76561198312099217,MtGods,0,mp9,smg
12048,0.6073303,148.02808,76561198312099217,MtGods,0,mp9,smg
12049,0.5819397,149.698,76561198312099217,MtGods,0,mp9,smg
12050,0.5819397,150.53296,76561198312099217,MtGods,0,mp9,smg
12051,0.6324005,151.49426,76561198312099217,MtGods,0,mp9,smg
12052,0.6832123,152.17746,76561198312099217,MtGods,0,mp9,smg
12053,0.7336731,152.43048,76561198312099217,MtGods,0,mp9,smg
12054,0.7336731,152.43048,76561198312099217,MtGods,0,mp9,smg
12055,0.7336731,152.3038,76561198312099217,MtGods,0,mp9,smg
12056,0.7336731,152.05078,76561198312099217,MtGods,0,mp9,smg
12057,0.75909424,151.84857,76561198312099217,MtGods,0,mp9,smg
12058,0.78414917,151.72186,76561198312099217,MtGods,0,mp9,smg
12059,0.78414917,151.69681,76561198312099217,MtGods,0,mp9,smg
12060,0.78414917,151.69681,76561198312099217,MtGods,0,mp9,smg
12061,0.80955505,151.69681,76561198312099217,MtGods,0,mp9,smg
12062,0.86001587,151.74728,76561198312099217,MtGods,0,mp9,smg
12063,0.91082764,151.82315,76561198312099217,MtGods,0,mp9,smg
12064,0.9362488,151.84857,76561198312099217,MtGods,0,mp9,smg
12065,1.0121155,151.89905,76561198312099217,MtGods,0,mp9,smg
12066,1.1130524,151.97491,76561198312099217,MtGods,0,mp9,smg
12067,1.2397461,152.20251,76561198312099217,MtGods,0,mp9,smg
12068,1.4419556,152.68317,76561198312099217,MtGods,0,mp9,smg
12069,1.5178223,153.18924,76561198312099217,MtGods,0,mp9,smg
12070,1.5432434,153.46768,76561198312099217,MtGods,0,mp9,smg
12071,1.5432434,153.46768,76561198312099217,MtGods,0,mp9,smg
12072,1.5432434,153.46768,76561198312099217,MtGods,0,mp9,smg
12073,1.5432434,153.46768,76561198312099217,MtGods,0,mp9,smg
12074,1.5432434,153.46768,76561198312099217,MtGods,0,mp9,smg
12075,1.5432434,153.46768,76561198312099217,MtGods,0,mp9,smg
12076,1.5432434,153.46768,76561198312099217,MtGods,0,mp9,smg
12077,1.5432434,153.46768,76561198312099217,MtGods,0,mp9,smg
12078,1.5432434,153.46768,76561198312099217,MtGods,0,mp9,smg
12079,1.5432434,153.46768,76561198312099217,MtGods,0,mp9,smg
12080,1.5432434,153.46768,76561198312099217,MtGods,0,mp9,smg
12081,1.5178223,153.41687,76561198312099217,MtGods,0,mp9,smg
12082,1.4673615,153.16418,76561198312099217,MtGods,0,mp9,smg
12083,1.4673615,152.96161,76561198312099217,MtGods,0,mp9,smg
12084,1.4673615,152.88574,76561198312099217,MtGods,0,mp9,smg
12085,1.4927673,152.80988,76561198312099217,MtGods,0,mp9,smg
12086,1.568634,152.6073,76561198312099217,MtGods,0,mp9,smg
12087,1.6191101,152.32922,76561198312099217,MtGods,0,mp9,smg
12088,1.6699219,151.94983,76561198312099217,MtGods,0,mp9,smg
12089,1.6949768,151.72186,76561198312099217,MtGods,0,mp9,smg
12090,1.720398,151.39297,76561198312099217,MtGods,0,mp9,smg
12091,1.720398,151.21616,76561198312099217,MtGods,0,mp9,smg
12092,1.720398,151.01361,76561198312099217,MtGods,0,mp9,smg
12093,1.720398,150.83646,76561198312099217,MtGods,0,mp9,smg
12094,1.720398,150.78598,76561198312099217,MtGods,0,mp9,smg
12095,1.720398,150.71011,76561198312099217,MtGods,0,mp9,smg
12096,1.720398,150.63422,76561198312099217,MtGods,0,mp9,smg
12097,1.720398,150.40625,76561198312099217,MtGods,0,mp9,smg
12098,1.720398,150.15356,76561198312099217,MtGods,0,mp9,smg
12099,1.6949768,149.57166,76561198312099217,MtGods,0,mp9,smg
12100,1.6699219,149.16687,76561198312099217,MtGods,0,mp9,smg
12101,1.644516,148.40778,76561198312099217,MtGods,0,mp9,smg
12102,1.6191101,147.95255,76561198312099217,MtGods,0,mp9,smg
12103,1.5940552,147.64868,76561198312099217,MtGods,0,mp9,smg
12104,1.5432434,147.49695,76561198312099217,MtGods,0,mp9,smg
12105,1.5432434,147.4719,76561198312099217,MtGods,0,mp9,smg
12106,1.5432434,147.4719,76561198312099217,MtGods,0,mp9,smg
12107,1.5432434,147.4719,76561198312099217,MtGods,0,mp9,smg
12108,1.5432434,147.4719,76561198312099217,MtGods,0,mp9,smg
12109,1.5432434,147.4719,76561198312099217,MtGods,0,mp9,smg
12110,1.5432434,147.4719,76561198312099217,MtGods,0,mp9,smg
12111,1.5432434,147.4719,76561198312099217,MtGods,0,mp9,smg
12112,1.5432434,147.4719,76561198312099217,MtGods,0,mp9,smg
12113,1.5432434,147.4719,76561198312099217,MtGods,0,mp9,smg
12114,1.5432434,147.4719,76561198312099217,MtGods,0,mp9,smg
12115,1.5432434,147.4719,76561198312099217,MtGods,0,mp9,smg
12116,1.5178223,147.39566,76561198312099217,MtGods,0,mp9,smg
12117,1.4673615,147.29474,76561198312099217,MtGods,0,mp9,smg
12118,1.4419556,147.16803,76561198312099217,MtGods,0,mp9,smg
12119,1.4169006,147.09216,76561198312099217,MtGods,0,mp9,smg
12120,1.3914795,147.09216,76561198312099217,MtGods,0,mp9,smg
12121,1.3660889,147.06711,76561198312099217,MtGods,0,mp9,smg
12122,1.3410187,147.04169,76561198312099217,MtGods,0,mp9,smg
12123,1.3156128,147.04169,76561198312099217,MtGods,0,mp9,smg
12124,1.2902069,147.0163,76561198312099217,MtGods,0,mp9,smg
12125,1.2651367,146.9909,76561198312099217,MtGods,0,mp9,smg
12126,1.2397461,146.9909,76561198312099217,MtGods,0,mp9,smg
12127,1.2397461,146.96582,76561198312099217,MtGods,0,mp9,smg
12128,1.214325,146.91501,76561198312099217,MtGods,0,mp9,smg
12129,1.1889343,146.83914,76561198312099217,MtGods,0,mp9,smg
12130,1.1638641,146.66232,76561198312099217,MtGods,0,mp9,smg
12131,1.1130524,146.45978,76561198312099217,MtGods,0,mp9,smg
12132,1.0371704,146.23215,76561198312099217,MtGods,0,mp9,smg
12133,0.9867096,145.97913,76561198312099217,MtGods,0,mp9,smg
12134,0.9613037,145.70068,76561198312099217,MtGods,0,mp9,smg
12135,0.91082764,145.39719,76561198312099217,MtGods,0,mp9,smg
12136,0.885437,145.11874,76561198312099217,MtGods,0,mp9,smg
12137,0.86001587,144.9924,76561198312099217,MtGods,0,mp9,smg
12138,0.83496094,144.96701,76561198312099217,MtGods,0,mp9,smg
12139,0.83496094,144.9924,76561198312099217,MtGods,0,mp9,smg
12140,0.83496094,145.04288,76561198312099217,MtGods,0,mp9,smg
12141,0.80955505,145.11874,76561198312099217,MtGods,0,mp9,smg
12142,0.80955505,145.19498,76561198312099217,MtGods,0,mp9,smg
12143,0.80955505,145.4226,76561198312099217,MtGods,0,mp9,smg
12144,0.78414917,145.70068,76561198312099217,MtGods,0,mp9,smg
12145,0.78414917,145.9537,76561198312099217,MtGods,0,mp9,smg
12146,0.75909424,146.23215,76561198312099217,MtGods,0,mp9,smg
12147,0.7336731,146.38391,76561198312099217,MtGods,0,mp9,smg
12148,0.7082825,146.56104,76561198312099217,MtGods,0,mp9,smg
12149,0.6832123,146.73822,76561198312099217,MtGods,0,mp9,smg
12150,0.6578064,146.91501,76561198312099217,MtGods,0,mp9,smg
12151,0.6578064,146.9909,76561198312099217,MtGods,0,mp9,smg
12152,0.6578064,147.0163,76561198312099217,MtGods,0,mp9,smg
12153,0.6578064,147.04169,76561198312099217,MtGods,0,mp9,smg
12154,0.6578064,147.06711,76561198312099217,MtGods,0,mp9,smg
12155,0.6578064,147.06711,76561198312099217,MtGods,0,mp9,smg
12156,0.6578064,147.09216,76561198312099217,MtGods,0,mp9,smg
12157,0.6578064,147.16803,76561198312099217,MtGods,0,mp9,smg
12158,0.6578064,147.26932,76561198312099217,MtGods,0,mp9,smg
12159,0.6578064,147.42108,76561198312099217,MtGods,0,mp9,smg
12160,0.6832123,147.62363,76561198312099217,MtGods,0,mp9,smg
12161,0.7082825,147.90173,76561198312099217,MtGods,0,mp9,smg
12162,0.75909424,148.20523,76561198312099217,MtGods,0,mp9,smg
12163,0.78414917,148.53448,76561198312099217,MtGods,0,mp9,smg
12164,0.83496094,148.9643,76561198312099217,MtGods,0,mp9,smg
12165,0.86001587,149.49579,76561198312099217,MtGods,0,mp9,smg
12166,0.91082764,150.12817,76561198312099217,MtGods,0,mp9,smg
12167,0.9867096,150.76056,76561198312099217,MtGods,0,mp9,smg
12168,1.0625916,151.3425,76561198312099217,MtGods,0,mp9,smg
12169,1.1638641,152.12665,76561198312099217,MtGods,0,mp9,smg
12170,1.214325,152.70859,76561198312099217,MtGods,0,mp9,smg
12171,1.2651367,153.4172,76561198312099217,MtGods,0,mp9,smg
12172,1.2902069,154.15088,76561198312099217,MtGods,0,mp9,smg
12173,1.3410187,154.83374,76561198312099217,MtGods,0,mp9,smg
12174,1.3660889,155.56744,76561198312099217,MtGods,0,mp9,smg
12175,1.3660889,156.14935,76561198312099217,MtGods,0,mp9,smg
12176,1.3660889,156.83258,76561198312099217,MtGods,0,mp9,smg
12177,1.3660889,157.64215,76561198312099217,MtGods,0,mp9,smg
12178,1.3410187,158.60345,76561198312099217,MtGods,0,mp9,smg
12179,1.3410187,159.18536,76561198312099217,MtGods,0,mp9,smg
12180,1.3410187,159.84317,76561198312099217,MtGods,0,mp9,smg
12181,1.3660889,160.5264,76561198312099217,MtGods,0,mp9,smg
12182,1.3660889,161.28546,76561198312099217,MtGods,0,mp9,smg
12183,1.3660889,162.1709,76561198312099217,MtGods,0,mp9,smg
12184,1.3410187,162.77826,76561198312099217,MtGods,0,mp9,smg
12185,1.3156128,163.33478,76561198312099217,MtGods,0,mp9,smg
12186,1.2651367,164.04303,76561198312099217,MtGods,0,mp9,smg
12187,1.2651367,164.77673,76561198312099217,MtGods,0,mp9,smg
