pitch,yaw,tick,steamid,kill_event_id,segment_number,segment_id,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,pitch_mean,pitch_std,pitch_min,pitch_max,yaw_mean,yaw_std,yaw_min,yaw_max
0.33109856000919324,-0.14449803236400083,36616,76561199469944110,0,1,0_1,-0.12458666543590023,-0.020742253659704665,0.1703499631825298,3.538682130918517e-05,-0.10827021085251551,-0.0006496647502951508,-2.220446049250313e-16,2.6645352591003757e-15,-3.552713678800501e-15,0.0,3.552713678800501e-15,-1.4210854715202004e-14,-2.842170943040401e-14,-5.684341886080802e-14
0.32734424313105814,-0.14579908733812083,36617,76561199469944110,0,1,0_1,-0.12675226425640668,-0.02078102506647029,-0.006651236848749715,-1.90125095139872e-05,-0.11390618147507761,-3.7976461340420764e-05,-2.220446049250313e-16,2.6645352591003757e-15,-3.552713678800501e-15,0.0,3.552713678800501e-15,-1.4210854715202004e-14,-2.842170943040401e-14,-5.684341886080802e-14
0.32734424313105814,-0.14653873546864501,36618,76561199469944110,0,1,0_1,0.05122984159849396,-0.015774536965317238,0.3427853829198802,0.003520435294369356,0.2244959939844191,0.0020345249726746416,-2.220446049250313e-16,2.6645352591003757e-15,-3.552713678800501e-15,0.0,3.552713678800501e-15,-1.4210854715202004e-14,-2.842170943040401e-14,-5.684341886080802e-14
0.3255107931257432,-0.14783979044276505,36619,76561199469944110,0,1,0_1,-0.03568911157408309,-0.02078102506647029,-0.1710492551982085,-0.003504060982574158,-0.33042779889876756,-0.004057495203958837,-2.220446049250313e-16,2.6645352591003757e-15,-3.552713678800501e-15,0.0,3.552713678800501e-15,-1.4210854715202004e-14,-2.842170943040401e-14,-5.684341886080802e-14
0.3236356199543294,-0.14876656986178635,36620,76561199469944110,0,1,0_1,-0.03766709510777506,-0.017443327753854158,-0.006287315189244183,0.0023497129792223936,0.10578432276233644,0.0033691516558002027,-2.220446049250313e-16,2.6645352591003757e-15,-3.552713678800501e-15,0.0,3.552713678800501e-15,-1.4210854715202004e-14,-2.842170943040401e-14,-5.684341886080802e-14
0.3236356199543294,-0.14969334928080763,36621,76561199469944110,0,1,0_1,0.05122984159849396,-0.017443327753853745,0.16998484441230222,8.187155897887439e-06,0.1131832656263327,-0.001356917628789352,-2.220446049250313e-16,2.6645352591003757e-15,-3.552713678800501e-15,0.0,3.552713678800501e-15,-1.4210854715202004e-14,-2.842170943040401e-14,-5.684341886080802e-14
0.3236356199543294,-0.15118154852152926,36622,76561199469944110,0,1,0_1,0.05122984159849396,-0.02244993159054991,-0.0024505753250505524,-0.003504142175605612,-0.11097122899631655,-0.002032097139408401,-2.220446049250313e-16,2.6645352591003757e-15,-3.552713678800501e-15,0.0,3.552713678800501e-15,-1.4210854715202004e-14,-2.842170943040401e-14,-5.684341886080802e-14
0.3236356199543294,-0.15285253138574725,36623,76561199469944110,0,1,0_1,0.05122984159849396,-0.024079950972320806,-0.0024505753250505524,-0.001135335493837477,-0.00012713882899117486,0.001359439106926231,-2.220446049250313e-16,2.6645352591003757e-15,-3.552713678800501e-15,0.0,3.552713678800501e-15,-1.4210854715202004e-14,-2.842170943040401e-14,-5.684341886080802e-14
0.3236356199543294,-0.15451875128562104,36624,76561199469944110,0,1,0_1,0.05122984159849396,-0.02403747602819193,-0.0024505753250505524,3.798499830412036e-05,-0.00012713882899117486,0.0006700255761115739,-2.220446049250313e-16,2.6645352591003757e-15,-3.552713678800501e-15,0.0,3.552713678800501e-15,-1.4210854715202004e-14,-2.842170943040401e-14,-5.684341886080802e-14
0.3236356199543294,-0.1552629547308177,36625,76561199469944110,0,1,0_1,0.05122984159849396,-0.01581516014076448,-0.0024505753250505524,0.0057764648559669686,-0.00012713882899117486,0.0033026637983053645,-2.220446049250313e-16,2.6645352591003757e-15,-3.552713678800501e-15,0.0,3.552713678800501e-15,-1.4210854715202004e-14,-2.842170943040401e-14,-5.684341886080802e-14
