pitch,yaw,tick,steamid,kill_event_id,segment_number,segment_id,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,pitch_mean,pitch_std,pitch_min,pitch_max,yaw_mean,yaw_std,yaw_min,yaw_max
-1.1666119731148403,-0.011881369654900187,49572,76561199470374288,0,1,0_1,-0.006471421075352499,-0.0008779648653105713,-0.0014017198470160075,-5.929781613809626e-06,-6.870585395121276e-05,-6.49060258370762e-06,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-1.1637631945411608,-0.012948456963847495,49573,76561199470374288,0,1,0_1,0.08363603421623225,-0.007959062992770417,0.12364064942838962,-0.004979655275020624,0.0768178476217345,-0.002874840599819883,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-1.0639105234698325,-0.030044218147990864,49574,76561199470374288,0,1,0_1,3.1518892101913054,-0.11432394205340224,4.256421846684686,-0.07471605257111008,2.5411123703483005,-0.040223506048381284,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-1.0125612507827748,-0.038945323335979797,49575,76561199470374288,0,1,0_1,1.6177166908593692,-0.059944921008918815,-2.1303772421687435,0.038189604075855206,-3.927209342497147,0.06510625845455101,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.9669430380823005,-0.04856256599461605,49576,76561199470374288,0,1,0_1,1.4364420785445597,-0.0646971466795692,-0.25295700947288213,-0.003343867703541043,1.1543269758175756,-0.023958864697527716,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.7929486875313092,-0.08951666592884758,49577,76561199470374288,0,1,0_1,5.497005861475332,-0.2726457929750633,5.633454068373054,-0.14606794795764996,3.619391343882077,-0.0823155395730361,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.7529934192925926,-0.09770637905088411,49578,76561199470374288,0,1,0_1,1.2573219743633846,-0.05522418542911435,-5.884822980693007,0.15270984576670488,-7.082473089365328,0.172298813527997,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.6817005909933815,-0.11266796043692762,49579,76561199470374288,0,1,0_1,2.2485354783498592,-0.10016171142309326,1.3741080489636532,-0.03156980795753472,4.463331916048578,-0.10628065972415895,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.6474794218532893,-0.11943508655976898,49580,76561199470374288,0,1,0_1,1.0759512343063664,-0.04578402242493879,-1.6286001750219234,0.03818866845363029,-1.8463859803360283,0.04022325787999885,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.5276847199120261,-0.14863776437397774,49581,76561199470374288,0,1,0_1,3.782659769770178,-0.194664382764896,3.7547053316409515,-0.10457869947942179,3.3100397726759625,-0.08234050359928596,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.49915966615624285,-0.1568276765972019,49582,76561199470374288,0,1,0_1,0.8957819269865641,-0.0552255066471957,-4.00753022610889,0.09793519184034936,-4.772943234385363,0.11678337252463754,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.47348349469809936,-0.16572898381319442,49583,76561199470374288,0,1,0_1,0.8056711908846641,-0.05994626164909501,-0.1264486419121281,-0.003321762873944793,2.386346302882897,-0.05840142738787632,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.39930699508491435,-0.1999203067435802,49584,76561199470374288,0,1,0_1,2.339746598231292,-0.2277685957890123,2.12743903989942,-0.11788344067753617,1.385810790671854,-0.06607426789485686,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.33086304908334324,-0.22947867428386529,49585,76561199470374288,0,1,0_1,2.158424742247958,-0.19702470870276192,-0.25302256964464037,0.021588412256145363,-1.4637764866615346,0.08042699723408171,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.29090772898264644,-0.24657443935316256,49586,76561199470374288,0,1,0_1,1.2573236147685436,-0.11432396783494403,-1.2518622901977154,0.05808262876876045,-0.6142392788602652,0.021039742441812805,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.19963804967997847,-0.28646125546736173,49587,76561199470374288,0,1,0_1,2.880407405951354,-0.2655633908172166,2.2509562246233172,-0.10623569247590732,2.153758389842175,-0.09476894922897598,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
-0.06271375056671923,-0.3551950544894882,49588,76561199470374288,0,1,0_1,4.32447246999171,-0.456989448403547,2.0025314331993114,-0.1344625699215568,-0.15282113785913054,-0.016284945042930567,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
0.03140478821431737,-0.40327651494438005,49589,76561199470374288,0,1,0_1,2.970517420274986,-0.31994233451707427,-1.880288952441964,0.09625523082731208,-2.387552875796093,0.13304858129827038,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
0.0741741455853815,-0.4292733877917689,49590,76561199470374288,0,1,0_1,1.3463321954533445,-0.173390941166247,-2.2552881268774496,0.10293098594571776,-0.23064970208466595,0.0038434207366752474,0.0,0.0,7.105427357601002e-15,0.0,8.881784197001252e-16,1.4210854715202004e-14,0.0,-2.842170943040401e-14
