pitch,yaw,tick,steamid,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
-5.721817,10.993195,51467,76561198822643426,0.09819030000000062,0.03262400000000021,0.032608000000000636,-0.00033499999999975216,-0.0003662999999995975,-0.0006859999999999644,-23.345611500000004,43.776382,0.7239891371096343,3.4410178516708814,-5.9181976,5.886963,11.8051606,6.796464275860466,14.261062664499514,-18.568604,29.665497,48.234100999999995
-5.6239624,11.058426,51468,76561198822643426,0.09785459999999979,0.0652310000000007,-0.000335700000000827,0.0326070000000005,-0.032943700000001463,0.03294200000000025,-28.969573900000004,54.834807999999995,0.7239891371096343,3.4410178516708814,-5.9181976,5.886963,11.8051606,6.796464275860466,14.261062664499514,-18.568604,29.665497,48.234100999999995
-5.5583954,11.091385,51469,76561198822643426,0.06556699999999971,0.03295899999999996,-0.03228760000000008,-0.032272000000000745,-0.031951899999999256,-0.06487900000000124,-34.5279693,65.926193,0.7239891371096343,3.4410178516708814,-5.9181976,5.886963,11.8051606,6.796464275860466,14.261062664499514,-18.568604,29.665497,48.234100999999995
-5.460205,11.156616,51470,76561198822643426,0.09819040000000001,0.06523099999999893,0.0326234000000003,0.03227199999999897,0.06491100000000039,0.06454399999999971,-39.988174300000004,77.082809,0.7239891371096343,3.4410178516708814,-5.9181976,5.886963,11.8051606,6.796464275860466,14.261062664499514,-18.568604,29.665497,48.234100999999995
-5.2967834,11.287415,51471,76561198822643426,0.1634216000000004,0.13079899999999967,0.06523120000000038,0.06556800000000074,0.032607800000000076,0.03329600000000177,-45.28495770000001,88.370224,0.7239891371096343,3.4410178516708814,-5.9181976,5.886963,11.8051606,6.796464275860466,14.261062664499514,-18.568604,29.665497,48.234100999999995
-5.1007385,11.450836,51472,76561198822643426,0.19604489999999952,0.16342100000000137,0.032623299999999134,0.032622000000001705,-0.032607900000001244,-0.03294599999999903,-50.385696200000005,99.82105999999999,0.7239891371096343,3.4410178516708814,-5.9181976,5.886963,11.8051606,6.796464275860466,14.261062664499514,-18.568604,29.665497,48.234100999999995
-4.904358,11.67984,51473,76561198822643426,0.19638050000000007,0.22900399999999976,0.00033560000000054657,0.06558299999999839,-0.03228769999999859,0.03296099999999669,-55.29005420000001,111.50089999999999,0.7239891371096343,3.4410178516708814,-5.9181976,5.886963,11.8051606,6.796464275860466,14.261062664499514,-18.568604,29.665497,48.234100999999995
-4.7735596,11.876221,51474,76561198822643426,0.13079840000000065,0.1963809999999988,-0.06558209999999942,-0.03262300000000096,-0.06591769999999997,-0.09820599999999935,-60.063613800000006,123.37712099999999,0.7239891371096343,3.4410178516708814,-5.9181976,5.886963,11.8051606,6.796464275860466,14.261062664499514,-18.568604,29.665497,48.234100999999995
-4.5445557,12.170441,51475,76561198822643426,0.22900389999999948,0.29422000000000104,0.09820549999999884,0.09783900000000223,0.16378759999999826,0.1304620000000032,-64.6081695,135.547562,0.7239891371096343,3.4410178516708814,-5.9181976,5.886963,11.8051606,6.796464275860466,14.261062664499514,-18.568604,29.665497,48.234100999999995
-4.348526,12.497284,51476,76561198822643426,0.19602970000000042,0.3268430000000002,-0.032974199999999065,0.03262299999999918,-0.1311796999999979,-0.06521600000000305,-68.9566955,148.044846,0.7239891371096343,3.4410178516708814,-5.9181976,5.886963,11.8051606,6.796464275860466,14.261062664499514,-18.568604,29.665497,48.234100999999995
