pitch,yaw,tick,steamid
-0.89675903,55.948563,3893,76561199847502271
-0.89675903,55.948563,3893,76561199847502271
-0.89675903,55.948563,3895,76561199847502271
-0.89675903,55.948563,3895,76561199847502271
-0.89675903,55.948563,3897,76561199847502271
-0.89675903,55.948563,3897,76561199847502271
-0.89675903,55.948563,3899,76561199847502271
-0.89675903,55.948563,3899,76561199847502271
-0.89675903,55.948563,3901,76561199847502271
-0.89675903,55.948563,3901,76561199847502271
-0.89675903,55.948563,3903,76561199847502271
-0.89675903,55.948563,3903,76561199847502271
-0.89675903,55.948563,3905,76561199847502271
-0.89675903,55.948563,3905,76561199847502271
-0.89675903,55.948563,3907,76561199847502271
-0.89675903,55.948563,3907,76561199847502271
-0.89675903,55.948563,3908,76561199847502271
-0.89675903,55.948563,3910,76561199847502271
-0.89675903,55.948563,3911,76561199847502271
-0.89675903,55.948563,3911,76561199847502271
-0.89675903,55.948563,3913,76561199847502271
-0.89675903,55.948563,3914,76561199847502271
-0.89675903,55.948563,3915,76561199847502271
-0.89675903,55.948563,3916,76561199847502271
-0.89675903,55.948563,3916,76561199847502271
-0.89675903,55.948563,3917,76561199847502271
-0.89675903,55.948563,3919,76561199847502271
-0.89675903,55.948563,3919,76561199847502271
-1.8869019,60.030334,3921,76561199847502271
-1.6369629,100.340546,3922,76561199847502271
-1.6369629,100.340546,3922,76561199847502271
-1.6369629,100.340546,3924,76561199847502271
-1.6369629,100.340546,3924,76561199847502271
-1.6369629,100.340546,3926,76561199847502271
-1.6369629,100.340546,3926,76561199847502271
-1.6369629,100.340546,3928,76561199847502271
-1.6369629,100.340546,3928,76561199847502271
-1.6369629,100.340546,3929,76561199847502271
-1.6369629,100.340546,3931,76561199847502271
-1.6369629,100.340546,3931,76561199847502271
-1.6369629,100.340546,3933,76561199847502271
-1.6369629,100.340546,3933,76561199847502271
-1.6369629,100.340546,3935,76561199847502271
-1.6369629,100.340546,3935,76561199847502271
-1.6369629,100.340546,3937,76561199847502271
-1.6369629,100.340546,3937,76561199847502271
-1.6369629,100.340546,3939,76561199847502271
-1.6369629,100.340546,3940,76561199847502271
-1.6369629,100.340546,3940,76561199847502271
-1.6369629,100.340546,3942,76561199847502271
-1.6369629,100.340546,3943,76561199847502271
-1.6369629,100.340546,3943,76561199847502271
-1.6369629,100.340546,3944,76561199847502271
-1.6369629,100.340546,3946,76561199847502271
-1.6369629,100.340546,3946,76561199847502271
-1.6369629,100.340546,3948,76561199847502271
-1.6369629,100.340546,3948,76561199847502271
-1.6369629,100.340546,3950,76561199847502271
-1.6369629,100.340546,3950,76561199847502271
-1.6369629,100.340546,3951,76561199847502271
-1.6369629,100.340546,3953,76561199847502271
-1.6369629,100.340546,3954,76561199847502271
-1.6369629,100.340546,3955,76561199847502271
-1.6369629,100.340546,3956,76561199847502271
-1.6369629,100.340546,3956,76561199847502271
-1.6369629,100.340546,3958,76561199847502271
-1.6369629,100.340546,3958,76561199847502271
-1.6369629,100.340546,3960,76561199847502271
-1.6369629,100.340546,3968,76561199847502271
-1.6369629,100.340546,3968,76561199847502271
-1.6369629,100.340546,3968,76561199847502271
-1.6369629,100.340546,3968,76561199847502271
-1.6369629,100.340546,3968,76561199847502271
-1.6369629,100.340546,3968,76561199847502271
-1.6369629,100.340546,3968,76561199847502271
-1.6369629,100.340546,3968,76561199847502271
-1.6369629,100.340546,3968,76561199847502271
-1.6369629,100.340546,3972,76561199847502271
-1.6369629,100.340546,3972,76561199847502271
-1.6369629,100.340546,3972,76561199847502271
-1.6369629,100.340546,3972,76561199847502271
-1.6369629,100.340546,3973,76561199847502271
-1.6369629,100.340546,3974,76561199847502271
-1.6369629,100.340546,3975,76561199847502271
-1.6369629,100.340546,3984,76561199847502271
-1.6369629,100.340546,3984,76561199847502271
-1.6369629,100.340546,3984,76561199847502271
-1.6369629,100.340546,3984,76561199847502271
-1.6369629,100.340546,3984,76561199847502271
-1.6369629,100.340546,3984,76561199847502271
-1.6369629,100.340546,3984,76561199847502271
-1.6369629,100.340546,3984,76561199847502271
-1.6369629,100.340546,3984,76561199847502271
-1.6369629,100.340546,3985,76561199847502271
-1.6369629,100.340546,3990,76561199847502271
-1.6369629,100.340546,3990,76561199847502271
-1.6369629,100.340546,3990,76561199847502271
-1.6369629,100.340546,3990,76561199847502271
-1.6369629,100.340546,3990,76561199847502271
-1.6369629,100.340546,3998,76561199847502271
-1.6369629,100.340546,3998,76561199847502271
-1.6369629,100.340546,3998,76561199847502271
-1.6369629,100.340546,3998,76561199847502271
-1.6369629,100.340546,3998,76561199847502271
-1.6369629,100.340546,3998,76561199847502271
-1.6369629,100.340546,3999,76561199847502271
-1.6369629,100.340546,4000,76561199847502271
-1.6369629,100.340546,4000,76561199847502271
-1.6369629,100.340546,4001,76561199847502271
-1.6369629,100.340546,4003,76561199847502271
-1.6369629,100.340546,4003,76561199847502271
-1.6369629,100.340546,4004,76561199847502271
-1.6369629,100.340546,4009,76561199847502271
-1.6369629,100.340546,4009,76561199847502271
-1.6369629,100.340546,4009,76561199847502271
