tick,pitch,yaw,steamid,name,label
22413,8.359909,-80.56,76561199772547578,Caveraiders1,1
22414,8.359909,-80.56,76561199772547578,Caveraiders1,1
22415,8.403854,-80.73612,76561199772547578,Caveraiders1,1
22416,8.403854,-80.82401,76561199772547578,Caveraiders1,1
22417,8.448151,-80.86796,76561199772547578,Caveraiders1,1
22418,8.800049,-81.61606,76561199772547578,Caveraiders1,1
22419,9.064056,-82.32021,76561199772547578,Caveraiders1,1
22420,9.328079,-83.156204,76561199772547578,Caveraiders1,1
22421,9.636047,-84.25621,76561199772547578,Caveraiders1,1
22422,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22423,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22424,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22425,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22426,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22427,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22428,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22429,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22430,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22431,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22432,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22433,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22434,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22435,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22436,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22437,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22438,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22439,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22440,9.679993,-84.25621,76561199772547578,Caveraiders1,1
22441,9.548157,-84.78424,76561199772547578,Caveraiders1,1
22442,9.50386,-85.26798,76561199772547578,Caveraiders1,1
22443,9.50386,-85.26798,76561199772547578,Caveraiders1,1
22444,9.459915,-86.14826,76561199772547578,Caveraiders1,1
22445,9.459915,-86.36799,76561199772547578,Caveraiders1,1
22446,9.41597,-86.41228,76561199772547578,Caveraiders1,1
22447,9.41597,-86.45622,76561199772547578,Caveraiders1,1
22448,9.41597,-86.45622,76561199772547578,Caveraiders1,1
22449,9.41597,-86.45622,76561199772547578,Caveraiders1,1
22450,9.41597,-86.45622,76561199772547578,Caveraiders1,1
22451,9.41597,-86.45622,76561199772547578,Caveraiders1,1
22452,9.41597,-86.45622,76561199772547578,Caveraiders1,1
22453,9.41597,-86.45622,76561199772547578,Caveraiders1,1
22454,9.41597,-86.45622,76561199772547578,Caveraiders1,1
