pitch,yaw,tick,steamid,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
3.4740906,35.93216,32390,76561199479902304,0.04498289999999994,2.165680000000002,0.04498289999999994,0.9925530000000009,0.09030159999999965,2.977995,13.716095,131.726777,1.732382292425249,1.0487513887660929,-0.36083984,4.151123,4.51196284,0.30255948455149556,44.6062487169415,-60.804176,73.42644,134.230616
3.699646,37.781982,32391,76561199479902304,0.22555540000000018,1.849821999999996,0.18057250000000025,-0.31585800000000575,0.1355896000000003,-1.3084110000000067,17.415741,169.508759,1.732382292425249,1.0487513887660929,-0.36083984,4.151123,4.51196284,0.30255948455149556,44.6062487169415,-60.804176,73.42644,134.230616
3.9255524,39.13536,32392,76561199479902304,0.22590639999999995,1.3533779999999993,0.00035099999999976816,-0.4964439999999968,-0.18022150000000048,-0.18058599999999103,21.3412934,208.644119,1.732382292425249,1.0487513887660929,-0.36083984,4.151123,4.51196284,0.30255948455149556,44.6062487169415,-60.804176,73.42644,134.230616
4.015503,39.767075,32393,76561199479902304,0.08995059999999988,0.6317149999999998,-0.13595580000000007,-0.7216629999999995,-0.13630679999999984,-0.22521900000000272,25.3567964,248.411194,1.732382292425249,1.0487513887660929,-0.36083984,4.151123,4.51196284,0.30255948455149556,44.6062487169415,-60.804176,73.42644,134.230616
4.1058044,39.947662,32394,76561199479902304,0.09030140000000042,0.18058700000000272,0.00035080000000053957,-0.4511279999999971,0.1363066000000006,0.2705350000000024,29.4626008,288.358856,1.732382292425249,1.0487513887660929,-0.36083984,4.151123,4.51196284,0.30255948455149556,44.6062487169415,-60.804176,73.42644,134.230616
4.1058044,39.947662,32395,76561199479902304,0.0,0.0,-0.09030140000000042,-0.18058700000000272,-0.09065220000000096,0.27054099999999437,33.5684052,328.306518,1.732382292425249,1.0487513887660929,-0.36083984,4.151123,4.51196284,0.30255948455149556,44.6062487169415,-60.804176,73.42644,134.230616
4.1058044,39.947662,32396,76561199479902304,0.0,0.0,0.0,0.0,0.09030140000000042,0.18058700000000272,37.6742096,368.25417999999996,1.732382292425249,1.0487513887660929,-0.36083984,4.151123,4.51196284,0.30255948455149556,44.6062487169415,-60.804176,73.42644,134.230616
4.1058044,39.947662,32397,76561199479902304,0.0,0.0,0.0,0.0,0.0,0.0,41.780013999999994,408.20184199999994,1.732382292425249,1.0487513887660929,-0.36083984,4.151123,4.51196284,0.30255948455149556,44.6062487169415,-60.804176,73.42644,134.230616
4.1058044,39.947662,32398,76561199479902304,0.0,0.0,0.0,0.0,0.0,0.0,45.88581839999999,448.1495039999999,1.732382292425249,1.0487513887660929,-0.36083984,4.151123,4.51196284,0.30255948455149556,44.6062487169415,-60.804176,73.42644,134.230616
4.1058044,39.947662,32399,76561199479902304,0.0,0.0,0.0,0.0,0.0,0.0,49.99162279999999,488.0971659999999,1.732382292425249,1.0487513887660929,-0.36083984,4.151123,4.51196284,0.30255948455149556,44.6062487169415,-60.804176,73.42644,134.230616
