tick,pitch,yaw,steamid,name,label,weapon_name,weapon_type
61632,14.147308,16.87294,76561198822643426,XXX,1,deagle,pistol
61633,14.147308,16.87294,76561198822643426,XXX,1,deagle,pistol
61634,14.147308,16.87294,76561198822643426,XXX,1,deagle,pistol
61635,14.147308,16.87294,76561198822643426,XXX,1,deagle,pistol
61636,14.147308,16.87294,76561198822643426,XXX,1,deagle,pistol
61637,14.114685,16.840332,76561198822643426,XXX,1,deagle,pistol
61638,13.820465,15.663071,76561198822643426,XXX,1,deagle,pistol
61639,13.460663,13.635742,76561198822643426,XXX,1,deagle,pistol
61640,13.329849,11.57547,76561198822643426,XXX,1,deagle,pistol
61641,13.362457,9.057541,76561198822643426,XXX,1,deagle,pistol
61642,12.806625,6.1798096,76561198822643426,XXX,1,deagle,pistol
61643,11.694611,2.8114624,76561198822643426,XXX,1,deagle,pistol
61644,10.975342,0.09750366,76561198822643426,XXX,1,deagle,pistol
61645,10.092316,-3.5976868,76561198822643426,XXX,1,deagle,pistol
61646,9.274872,-6.8678284,76561198822643426,XXX,1,deagle,pistol
61647,8.359222,-10.465164,76561198822643426,XXX,1,deagle,pistol
61648,7.5091553,-13.212097,76561198822643426,XXX,1,deagle,pistol
61649,6.7569275,-15.53363,76561198822643426,XXX,1,deagle,pistol
61650,6.266327,-17.36493,76561198822643426,XXX,1,deagle,pistol
61651,5.9065247,-18.901978,76561198822643426,XXX,1,deagle,pistol
61652,5.8086853,-19.490433,76561198822643426,XXX,1,deagle,pistol
61653,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61654,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61655,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61656,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61657,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61658,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61659,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61660,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61661,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61662,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61663,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61664,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61665,5.8086853,-19.556,76561198822643426,XXX,1,deagle,pistol
61666,5.6449127,-19.35962,76561198822643426,XXX,1,deagle,pistol
61667,5.514099,-19.294403,76561198822643426,XXX,1,deagle,pistol
61668,5.2525024,-19.490433,76561198822643426,XXX,1,deagle,pistol
61669,5.121689,-19.882843,76561198822643426,XXX,1,deagle,pistol
61670,5.089081,-20.013657,76561198822643426,XXX,1,deagle,pistol
61671,5.089081,-20.013657,76561198822643426,XXX,1,deagle,pistol
61672,5.089081,-20.013657,76561198822643426,XXX,1,deagle,pistol
61673,5.089081,-20.013657,76561198822643426,XXX,1,deagle,pistol
61674,5.0564575,-20.013657,76561198822643426,XXX,1,deagle,pistol
61675,5.0564575,-20.013657,76561198822643426,XXX,1,deagle,pistol
61676,4.9908752,-19.948425,76561198822643426,XXX,1,deagle,pistol
61677,4.9908752,-19.948425,76561198822643426,XXX,1,deagle,pistol
61678,4.958267,-19.882843,76561198822643426,XXX,1,deagle,pistol
61679,4.958267,-19.850235,76561198822643426,XXX,1,deagle,pistol
61680,4.958267,-19.654205,76561198822643426,XXX,1,deagle,pistol
61681,4.9908752,-19.490433,76561198822643426,XXX,1,deagle,pistol
61682,4.9908752,-19.16359,76561198822643426,XXX,1,deagle,pistol
61683,4.9908752,-18.607758,76561198822643426,XXX,1,deagle,pistol
61684,4.958267,-17.822906,76561198822643426,XXX,1,deagle,pistol
61685,4.958267,-17.070694,76561198822643426,XXX,1,deagle,pistol
