tick,pitch,yaw,steamid,name,label
34857,3.9973145,-43.28064,76561198822643426,XXX,1
34858,4.0299225,-42.98607,76561198822643426,XXX,1
34859,4.0625305,-42.430237,76561198822643426,XXX,1
34860,4.0625305,-41.87439,76561198822643426,XXX,1
34861,4.0625305,-41.12216,76561198822643426,XXX,1
34862,4.0299225,-40.206528,76561198822643426,XXX,1
34863,3.9973145,-39.16008,76561198822643426,XXX,1
34864,3.9317322,-36.96933,76561198822643426,XXX,1
34865,3.8665009,-33.241196,76561198822643426,XXX,1
34866,3.8335419,-30.592468,76561198822643426,XXX,1
34867,3.8009338,-25.393188,76561198822643426,XXX,1
34868,3.9317322,-20.74939,76561198822643426,XXX,1
34869,3.8009338,-13.718842,76561198822643426,XXX,1
34870,3.604889,-6.6879272,76561198822643426,XXX,1
34871,3.310318,-0.017166138,76561198822643426,XXX,1
34872,3.0160828,4.986084,76561198822643426,XXX,1
34873,2.9508667,9.924088,76561198822643426,XXX,1
34874,2.820053,15.123367,76561198822643426,XXX,1
34875,2.820053,19.047546,76561198822643426,XXX,1
34876,2.9179077,20.780975,76561198822643426,XXX,1
34877,2.9834747,21.565475,76561198822643426,XXX,1
34878,3.1142883,22.18689,76561198822643426,XXX,1
34879,3.1468964,22.18689,76561198822643426,XXX,1
34880,3.343277,21.958237,76561198822643426,XXX,1
34881,3.5066986,21.140442,76561198822643426,XXX,1
34882,3.7027283,19.832382,76561198822643426,XXX,1
34883,4.225952,16.202774,76561198822643426,XXX,1
34884,4.716568,9.564285,76561198822643426,XXX,1
34885,4.8473816,1.3564758,76561198822643426,XXX,1
34886,4.8147583,-4.726181,76561198822643426,XXX,1
34887,4.8473816,-11.625946,76561198822643426,XXX,1
34888,4.9455566,-14.830505,76561198822643426,XXX,1
34889,5.1745605,-16.53099,76561198822643426,XXX,1
34890,5.501404,-16.890793,76561198822643426,XXX,1
34891,5.599594,-16.498383,76561198822643426,XXX,1
34892,5.7304077,-15.746155,76561198822643426,XXX,1
